File,Species_FullName,Species,Genus,Broad_Geographic,Geographic,DistribArea_num,DistribArea_Clust,AcousticClust,Overall_Sympatry,WithinGenus_Sympatry,WithinGeo_Sympatry,Within_DistArea_Sympatry,WithinAcClust_Sympatry,BodySize,BodyMass,n.pulses,drum_duration,pulseRateMedian,pulseRateDeviation,interval_min,interval_max,interv1_intervMax,intervL_intervMax,interval_slope_lm2_ordre_coefa,interval_nPVI,MeanAcc,drum_peak_F,Amp_pulses_min,Amp_pulses_first,Amp_pulses_last,Amp_pulses_Q25,Amp_pulses_Q75,Amp_pulses_IQR,nPAVI,Amp_slope_lm2_ordre_coefa,n_seq,interval_seq_median,PC1,PC2,PC3,PC4,PC5,PC6,LD1,LD2,LD3,LD4,LD5,LD6,LI
Campephilus_haematogaster_217476.wav,Campephilus_haematogaster,Cam_hae,Campephilus,New_World,Neotropic,295941.67,DA1,2,16,4,16,4,2,34,237.5,-1.635452101,-1.25646848,-0.642139479,0.088357105,1.173811548,-0.394670499,0.561890408,0.87514705,1.25E-17,-0.503244942,-0.354150372,-0.945217109,1.959918628,1.257846277,1.019473489,1.078936674,1.230135297,-0.449185,-0.920423142,5.06E-18,-0.252345907,-1.14E-16,-3.432520908,2.07345199,-0.909102232,0.528809445,0.100641245,-0.681467412,-4.724705869,2.75382687,-5.772022464,2.402986374,0.362628742,-2.639166617,3.289068433
Campephilus_haematogaster_261898.wav,Campephilus_haematogaster,Cam_hae,Campephilus,New_World,Neotropic,295941.67,DA1,2,16,4,16,4,2,34,237.5,-1.635452101,-1.26105361,-0.420419975,0.088357105,0.861108973,-0.445172167,0.561890408,0.87514705,1.25E-17,-0.503244942,-0.354150372,-0.459080963,2.33169449,1.257846277,1.328087821,1.569715683,1.230135297,-1.069619825,-0.946080712,5.06E-18,-0.252345907,-1.14E-16,-3.738913507,2.348172819,-0.497495287,1.186571395,0.064047282,-0.319418708,-5.024010195,2.393865048,-5.280158705,3.608476905,0.142979126,-3.144337606,3.289068433
Campephilus_haematogaster_262898.wav,Campephilus_haematogaster,Cam_hae,Campephilus,New_World,Neotropic,295941.67,DA1,2,16,4,16,4,2,34,237.5,-1.547094709,-1.159874221,-1.116263187,0.088357105,1.795168335,-0.222100726,0.561890408,0.582726027,1.25E-17,-0.130423259,0.020944936,-0.756276217,1.417599716,1.257846277,0.569289909,1.011615737,0.832242992,-0.65997128,-0.877963555,-3.119342881,-0.252345907,-1.14E-16,-3.133632896,2.598630678,-1.782822064,-0.838574421,-0.018168975,-0.41650675,-2.594169724,4.701318374,-7.53768994,1.503426765,0.157941076,-1.565934565,3.289068433
Campephilus_haematogaster_275336.wav,Campephilus_haematogaster,Cam_hae,Campephilus,New_World,Neotropic,295941.67,DA1,2,16,4,16,4,2,34,237.5,-1.635452101,-1.255740578,-0.674760179,0.088357105,1.223453978,-0.386653214,0.561890408,0.87514705,1.25E-17,-0.503244942,-0.354150372,-0.911127533,1.823337592,1.257846277,0.9060964,0.898636896,1.230135297,-0.221252959,-0.910398372,5.06E-18,-0.252345907,-1.14E-16,-3.292267429,1.929033451,-1.032646384,0.336439107,0.112416917,-0.658827082,-4.600356732,2.767478169,-5.815591516,2.108550285,0.377395,-2.336877064,3.289068433
Campephilus_haematogaster_275797.wav,Campephilus_haematogaster,Cam_hae,Campephilus,New_World,Neotropic,295941.67,DA1,2,16,4,16,4,2,34,237.5,-1.547094709,-1.158457903,-1.138333313,0.088357105,1.813937153,-0.209532252,0.561890408,0.548371723,1.25E-17,-0.084708774,0.062175682,-0.756276217,1.428990909,1.257846277,0.578745836,1.241338155,1.209983302,-0.669476322,-0.879401738,-6.740023776,-0.252345907,-1.14E-16,-3.53630678,3.218952892,-2.802076841,-1.685177223,-0.113325334,0.018033582,-1.969425392,6.257806457,-10.04942695,1.498601796,-0.123676284,-0.865056437,3.289068433
Campephilus_haematogaster_35865.wav,Campephilus_haematogaster,Cam_hae,Campephilus,New_World,Neotropic,295941.67,DA1,2,16,4,16,4,2,34,237.5,-1.370379926,-1.057551511,-0.435064823,0.086626307,0.650305288,-0.400372429,0.561890408,0.511520161,0.187561814,-0.32178284,-0.110474226,0.437158838,0.367124174,1.083282122,-0.302718847,0.198760634,0.739426153,0.298603732,-0.756578442,-2.185660475,-0.252345907,-1.14E-16,-1.967191222,0.702039642,-1.967828197,-0.812942568,-0.09775473,0.455069488,-3.028482029,2.086023437,-5.522946965,0.619204614,-0.296716033,0.56853163,3.289068433
Campephilus_haematogaster_60340.wav,Campephilus_haematogaster,Cam_hae,Campephilus,New_World,Neotropic,295941.67,DA1,2,16,4,16,4,2,34,237.5,-1.635452101,-1.259016725,-0.522539511,0.088357105,1.000023047,-0.422737454,0.561890408,0.87514705,1.25E-17,-0.503244942,-0.354150372,-0.850894693,2.502825968,1.056648901,1.679354085,1.795625285,1.230135297,-1.355211063,-0.957152512,5.06E-18,-0.252345907,-1.14E-16,-3.993857509,2.690224464,-0.254058467,1.265073134,0.074581566,-0.476729231,-5.188404123,2.889899253,-5.285861744,3.925566027,0.241054033,-3.670628329,3.289068433
Campephilus_haematogaster_60633.wav,Campephilus_haematogaster,Cam_hae,Campephilus,New_World,Neotropic,295941.67,DA1,2,16,4,16,4,2,34,237.5,-1.105307751,-0.858660092,-0.379725087,-0.002437467,0.525140906,-0.362307862,0.561890408,0.225385969,0.172340568,-0.357903363,-0.134858499,-0.239647409,0.55429732,0.904106827,-0.147344814,0.18632976,0.34172822,0.018570887,-0.749420194,0.069917871,-0.252345907,-1.14E-16,-1.657492291,0.423937826,-1.102294019,-0.093918368,-0.174409125,-0.303396369,-3.26349221,1.009331236,-3.61088677,0.340491858,-0.112361742,-0.536175603,3.289068433
Campephilus_haematogaster_65633.wav,Campephilus_haematogaster,Cam_hae,Campephilus,New_World,Neotropic,295941.67,DA1,2,16,4,16,4,2,34,237.5,-1.635452101,-1.253717742,-0.762068665,0.088357105,1.361409955,-0.364373235,0.561890408,0.87514705,1.25E-17,-0.503244942,-0.354150372,-0.838413027,2.496607294,1.257846277,1.464983353,1.787416051,1.230135297,-1.344833084,-0.956757827,5.06E-18,-0.252345907,-1.14E-16,-4.011095413,2.850045473,-0.331426377,0.99117107,0.123211739,-0.653129441,-4.946823398,3.437857743,-5.628970947,3.66779944,0.393505871,-3.702573897,3.289068433
Campephilus_haematogaster_72563.wav,Campephilus_haematogaster,Cam_hae,Campephilus,New_World,Neotropic,295941.67,DA1,2,16,4,16,4,2,34,237.5,-1.547094709,-1.168155592,-0.974561406,0.088357105,1.57602144,-0.277921283,0.561890408,0.652544423,1.25E-17,-0.222052024,-0.044511296,-0.840958829,1.741108024,0.813814515,0.83783693,1.092081837,0.606036828,-0.929913251,-0.868670674,-8.271698663,-0.252345907,-1.14E-16,-3.746973039,3.128027252,-2.846387325,-1.787325112,-0.339717532,0.270343204,-2.813005574,6.465244795,-10.11655901,1.648649647,-0.46140256,-0.67564598,3.289068433
Campephilus_haematogaster_97651.wav,Campephilus_haematogaster,Cam_hae,Campephilus,New_World,Neotropic,295941.67,DA1,2,16,4,16,4,2,34,237.5,-1.635452101,-1.264039929,-0.25899387,0.088357105,0.657444137,-0.47806417,0.561890408,0.87514705,1.25E-17,-0.503244942,-0.354150372,-0.532967989,2.278406084,1.257846277,1.283852658,1.499369989,1.230135297,-0.980689945,-0.942541589,5.06E-18,-0.252345907,-1.14E-16,-3.66189569,2.159318001,-0.590515439,1.296821188,0.025450838,-0.339289785,-5.130124418,1.938746224,-5.242692628,3.469950806,0.076870152,-3.072032714,3.289068433
Campephilus_leucopogon_165104.wav,Campephilus_leucopogon,Cam_leu,Campephilus,New_World,Neotropic,1702432.74,DA3,2,10,1,10,2,0,31,242,-1.635452101,-1.270663788,0.158778326,0.088357105,0.205701652,-0.551020874,0.561890408,0.87514705,1.25E-17,-0.503244942,-0.354150372,-0.624899366,2.682562723,1.257846277,1.61934655,2.03289466,1.230135297,-1.655163141,-0.968320603,5.06E-18,-0.252345907,-1.14E-16,-4.030474207,2.376076472,-0.264710243,2.159772855,-0.077951494,-0.34867123,-5.712316474,1.18165693,-4.942986356,4.405186924,-0.117344775,-3.964914305,3.158147714
Campephilus_leucopogon_165113.wav,Campephilus_leucopogon,Cam_leu,Campephilus,New_World,Neotropic,1702432.74,DA3,2,10,1,10,2,0,31,242,-1.635452101,-1.264092832,-0.255998756,0.088357105,0.653836162,-0.47864686,0.561890408,0.87514705,1.25E-17,-0.503244942,-0.354150372,-0.509313296,0.429679735,1.257846277,-0.25079094,-0.941122194,1.230135297,2.104540503,-0.784419373,5.06E-18,-0.252345907,-1.14E-16,-1.706524838,-0.167566573,-2.426408711,-0.782308467,0.06547149,-0.248499002,-3.897783059,0.801205951,-5.776680673,-0.715648471,0.124094772,0.794342253,3.158147714
Campephilus_leucopogon_165114.wav,Campephilus_leucopogon,Cam_leu,Campephilus,New_World,Neotropic,1702432.74,DA3,2,10,1,10,2,0,31,242,-1.635452101,-1.263327432,-0.298856207,0.088357105,0.706035889,-0.470216571,0.561890408,0.87514705,1.25E-17,-0.503244942,-0.354150372,-0.492981594,1.987175059,1.250420923,1.042099287,1.11491772,1.20926223,-0.510193892,-0.922936364,5.06E-18,-0.252345907,-1.14E-16,-3.358051359,1.818476633,-0.856475376,0.929641529,0.037454586,-0.307624324,-4.915056915,1.864287823,-5.308761736,2.828404034,0.092958435,-2.44873125,3.158147714
Campephilus_leucopogon_165115.wav,Campephilus_leucopogon,Cam_leu,Campephilus,New_World,Neotropic,1702432.74,DA3,2,10,1,10,2,0,31,242,-1.635452101,-1.265417755,-0.179344857,0.088357105,0.563477326,-0.493239871,0.561890408,0.87514705,1.25E-17,-0.503244942,-0.354150372,-0.487399821,0.856002875,1.257846277,0.103103555,-0.378335662,1.230135297,1.393074939,-0.828255996,5.06E-18,-0.252345907,-1.14E-16,-2.144952732,0.311766601,-2.011003477,-0.225806422,0.0391605,-0.236958827,-4.239344253,0.875230506,-5.599584764,0.282699368,0.068574002,-0.082467155,3.158147714
Campephilus_leucopogon_171744.wav,Campephilus_leucopogon,Cam_leu,Campephilus,New_World,Neotropic,1702432.74,DA3,2,10,1,10,2,0,31,242,-1.635452101,-1.264731598,-0.219441709,0.088357105,0.610272793,-0.485682373,0.561890408,0.87514705,1.25E-17,-0.503244942,-0.354150372,-0.855813355,2.221577826,1.257846277,1.236679034,1.424351358,1.230135297,-0.885852615,-0.938717893,5.06E-18,-0.252345907,-1.14E-16,-3.62422666,2.065895657,-0.708656803,1.278324274,0.00350833,-0.552734565,-5.201315054,1.786015366,-5.402914052,3.137266415,0.120679732,-3.129445388,3.158147714
Campephilus_leucopogon_176366.wav,Campephilus_leucopogon,Cam_leu,Campephilus,New_World,Neotropic,1702432.74,DA3,2,10,1,10,2,0,31,242,-1.635452101,-1.260725566,-0.437282495,0.088357105,0.883481321,-0.441559019,0.561890408,0.87514705,1.25E-17,-0.503244942,-0.354150372,-0.752070399,0.570043699,1.257846277,-0.134273609,-0.755828596,1.230135297,1.870295355,-0.799463851,5.06E-18,-0.252345907,-1.14E-16,-1.908309237,0.15359459,-2.297617293,-0.810913397,0.092207993,-0.454043095,-3.915107178,1.345272162,-5.963001969,-0.58971504,0.258059148,0.367403656,3.158147714
Campephilus_leucopogon_177703.wav,Campephilus_leucopogon,Cam_leu,Campephilus,New_World,Neotropic,1702432.74,DA3,2,10,1,10,2,0,31,242,-1.635452101,-1.264178127,-0.251159445,0.088357105,0.648019141,-0.479586313,0.561890408,0.87514705,1.25E-17,-0.503244942,-0.354150372,-0.830862344,1.786380796,1.257846277,0.875418246,0.849850458,1.230135297,-0.159577939,-0.907626718,5.06E-18,-0.252345907,-1.14E-16,-3.169571871,1.541949057,-1.132635463,0.754926315,0.020143931,-0.523564867,-4.888102172,1.603391659,-5.538937906,2.159060655,0.143280542,-2.209268226,3.158147714
Campephilus_leucopogon_212368.wav,Campephilus_leucopogon,Cam_leu,Campephilus,New_World,Neotropic,1702432.74,DA3,2,10,1,10,2,0,31,242,-1.635452101,-1.265431785,-0.178515837,0.088357105,0.562520487,-0.493394401,0.561890408,0.87514705,1.25E-17,-0.503244942,-0.354150372,-0.83087993,0.942753183,1.257846277,0.17511573,-0.263817118,1.230135297,1.248302463,-0.83653341,5.06E-18,-0.252345907,-1.14E-16,-2.26704557,0.428006338,-1.983591717,-0.121702541,0.021902225,-0.477163298,-4.382048801,0.906396259,-5.749212878,0.255505594,0.131482068,-0.450595032,3.158147714
Campephilus_leucopogon_213806.wav,Campephilus_leucopogon,Cam_leu,Campephilus,New_World,Neotropic,1702432.74,DA3,2,10,1,10,2,0,31,242,-1.635452101,-1.269322437,0.066598748,0.088357105,0.297180787,-0.536246935,0.561890408,0.87514705,1.25E-17,-0.503244942,-0.354150372,-0.736446528,2.585279272,1.122473138,1.679354085,1.90447138,1.230135297,-1.492812523,-0.962332688,5.06E-18,-0.252345907,-1.14E-16,-3.96648791,2.34267265,-0.286584712,1.959343917,-0.055904852,-0.343348286,-5.63879393,1.420321243,-4.941734702,4.232021721,-0.067393574,-3.791772315,3.158147714
Campephilus_leucopogon_217698.wav,Campephilus_leucopogon,Cam_leu,Campephilus,New_World,Neotropic,1702432.74,DA3,2,10,1,10,2,0,31,242,-1.635452101,-1.265412214,-0.179672168,0.088357105,0.563855277,-0.493178832,0.561890408,0.87514705,1.25E-17,-0.503244942,-0.354150372,-0.810225754,1.150939747,1.257846277,0.347933182,0.011008673,1.230135297,0.900872176,-0.855598509,5.06E-18,-0.252345907,-1.14E-16,-2.4857357,0.69015343,-1.772801056,0.111095222,0.018422329,-0.471424907,-4.515714234,1.038413786,-5.678078269,0.742055024,0.121903947,-0.873358431,3.158147714
Campephilus_leucopogon_48882.wav,Campephilus_leucopogon,Cam_leu,Campephilus,New_World,Neotropic,1702432.74,DA3,2,10,1,10,2,0,31,242,-1.635452101,-1.263124769,-0.310035426,0.088357105,0.71985735,-0.467984396,0.561890408,0.87514705,1.25E-17,-0.503244942,-0.354150372,-0.828267706,1.853885054,1.257846277,0.93145411,0.938962411,1.230135297,-0.272231818,-0.912670092,5.06E-18,-0.252345907,-1.14E-16,-3.250208095,1.670925371,-1.055340203,0.770335838,0.032102178,-0.534894611,-4.887531317,1.79435394,-5.550254796,2.302944008,0.170414772,-2.348926417,3.158147714
Campephilus_magellanicus_107895.wav,Campephilus_magellanicus,Cam_mag,Campephilus,New_World,Neotropic,346774.04,DA1,2,0,0,0,0,0,37,319.5,-1.635452101,-1.255403007,-0.689667124,0.088357105,1.246476094,-0.382935128,0.561890408,0.87514705,1.25E-17,-0.503244942,-0.354150372,-0.889238851,1.648983451,1.257846277,0.761363532,0.668473076,1.230135297,0.069716392,-0.897092783,5.06E-18,-0.252345907,-1.14E-16,-3.109697885,1.722324637,-1.199401908,0.122136946,0.120364824,-0.639657313,-4.468297519,2.706344436,-5.865813914,1.723784997,0.386075943,-1.962047158,3.490255167
Campephilus_magellanicus_146621.wav,Campephilus_magellanicus,Cam_mag,Campephilus,New_World,Neotropic,346774.04,DA1,2,0,0,0,0,0,37,319.5,-1.635452101,-1.257342739,-0.602075055,0.088357105,1.114187749,-0.404299781,0.561890408,0.87514705,1.25E-17,-0.503244942,-0.354150372,-0.365406922,2.553580598,1.257846277,1.512277382,1.862626157,1.230135297,-1.439912474,-0.960352776,5.06E-18,-0.252345907,-1.14E-16,-3.997003533,2.772355236,-0.226674049,1.234783288,0.105650063,-0.297778555,-5.000662934,3.032131515,-5.27171271,4.138252995,0.214340965,-3.55882182,3.490255167
Campephilus_magellanicus_146641.wav,Campephilus_magellanicus,Cam_mag,Campephilus,New_World,Neotropic,346774.04,DA1,2,0,0,0,0,0,37,319.5,-1.635452101,-1.252628653,-0.807141758,0.088357105,1.435685032,-0.352377762,0.561890408,0.87514705,1.25E-17,-0.503244942,-0.354150372,-0.601978764,1.275429683,1.257846277,0.451273346,0.175347065,1.230135297,0.693118259,-0.866490111,5.06E-18,-0.252345907,-1.14E-16,-2.714611046,1.350775499,-1.496906101,-0.444116238,0.168413291,-0.450115283,-4.052299374,2.847813679,-5.903699087,1.039177694,0.406309652,-1.03074942,3.490255167
