"","Cam_gay","Cam_gua","Cam_hae","Cam_leu","Cam_mag","Cam_mel","Cam_pol","Cam_rob","Cam_rub","Cel_cas","Cel_ele","Cel_flave","Cel_flavu","Cel_gra","Cel_lug","Cel_spe","Cel_tor","Chrysoc_luc","Chrysop_men","Col_aura","Col_auru","Col_mel","Col_pun","Col_rub","Dend_hyp","Dend_leu","Dend_maj","Dend_nog","Dend_syr","Dendroc_med","Dendrop_fus","Dendrop_nam","Dendrop_pyr","Dendrop_xan","Din_raf","Dry_jav","Dry_lin","Dry_mar","Dry_pil","Dry_sch","Dryob_min","Dryob_nut","Dryob_pub","Dryob_sca","Gec_gra","Leuco_albo","Leuco_ari","Leuco_bor","Leuco_fum","Leuco_vil","Mei_tri","Mei_tuk","Mel_aur","Mel_cac","Mel_car","Mel_ery","Mel_fla","Mel_for","Mel_hof","Mel_lew","Mel_puc","Mel_pyg","Mel_rad","Mel_sup","Mel_uro","Mic_bra","Pico_arc","Pico_dor","Pico_tri","Picum_aur","Picum_cir","Picum_exi","Picum_inn","Picum_neb","Picum_ruf","Picum_tem","Picus_awo","Picus_can","Picus_vai","Picus_vir","Sas_abn","Sas_och","Sph_nuc","Sph_rub","Sph_thy","Sph_var","Ven_aff","Ven_cal","Ven_cas","Ven_nig","Ven_pas","Ven_spi"
"Cel_ele","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4.87426211634769","2.25791504072515","1.87505568341727","2.33480531784516","3.8341654713064","2.21876644236937","5.60238234070357","3.49269416386754","1.55456733126663","1.8005049804015","2.05255615126173","1.54667349415509","2.4074130624108","4.9202458466092","4.01712128388466","3.03039003383511","2.6607095301188","4.82149066120441","2.11495958860161","2.69916365930171","5.72980208319804","4.59867942029361","5.17817664349072","3.24852305889572","3.34832190537807","3.68591209655536","3.50194020497286","3.56945561656138","2.08402405342148","2.42767960551744","2.92008422720043","3.48756616562102","3.4931044583473","4.12039517124775","3.31765412854108","2.71503972564794","2.45572065953759","2.6256732004135","3.24049343531846","4.10959160360211","2.51356225824772","2.54878698257111","4.92908403540048","2.08981476775414","2.78582464164056","1.32440571642167","2.64794304060827","4.04154230984163","4.03775886116981","1.6135092801581","2.41485315360046","4.32202126824342","2.06676512226889","3.13683532157199","4.54672403314743","3.99206954269173","4.02514285402469","3.39545340289483","7.07113134774866","7.32427027552434","7.27689896149587","6.78727736189255","12.3863007370339","6.88911028900094","8.62901123343809","2.08707460620287","1.42703812831087","2.14085523743858","3.01350051424595","5.59250863999408","5.67490493381397","11.121260937102","8.06991186810781","7.74707675878993","10.9857166940958","3.52994806847823","3.10708886105863","2.94003395806781","2.55939426686963","3.06529805073186","2.64020504595321"
"Cel_flave","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4.09948813343252","4.65705470697428","3.00023736681662","3.86619544237022","4.74107366363523","4.69070414248259","3.92098728908553","4.16261304755546","4.33132715777186","5.23633077902142","5.34216653902602","4.51389243590345","6.91318035651852","5.28362840474245","5.35115730277665","5.40634640790398","5.87883491073213","5.64863764926606","4.48616242767643","8.47694756558201","6.79031060084679","5.95172709246888","5.25681974753199","5.93323491305359","4.70503131113421","4.00964751441451","5.55928592560037","5.0907474591828","5.94433403519957","5.95064816222781","6.87106141418643","5.14523602417816","4.86736468940704","6.01467718461616","5.46630392179805","4.89297584608515","5.19024872383053","6.01924962362948","6.24259866971857","5.21813534459734","5.91387981278894","7.05660473170811","5.93275787548262","3.97233269896665","4.94694129866708","5.97339668230247","6.66458626867436","3.54775919269965","4.49322060577482","5.39499499522082","7.37202065516694","6.08921010182178","6.62169264863016","7.01237686620877","5.97014236894419","6.43881244568861","6.36960427229089","8.99269392376163","8.19748442500735","8.29409489835153","8.6169047220355","12.4336909918881","8.55441882635762","9.93037890724935","5.44361112563865","4.48917511491929","5.14077231424063","5.40046463756012","8.28012281388894","7.78171010473996","11.4806390036221","9.13298429675565","8.31337470961217","11.5750960491235","3.85962937757572","4.18130985202357","4.49859971388942","3.31614177671599","3.783567507985","4.06978815179294"
"Cel_flavu","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.93777013647261","2.19222238236311","2.8621774300713","1.97407381901958","4.2819098646311","2.30524708795889","1.85823113881193","1.6591926758672","2.29361978355832","2.29708508529686","1.92331753572757","4.33869596176163","2.87969038916193","2.40115121525408","2.57404398529974","3.55903679135567","2.64343989773171","2.43420915254609","5.91962629510741","4.1135875415897","3.62754537847385","2.30396396143619","3.6973326385515","2.91161180193708","2.95662448820579","3.45751399210528","2.25821955812009","2.82856457122684","2.59831647384919","3.73557877538913","2.55564789703139","2.91573358016352","2.60267613051754","2.40539741640683","2.23415030272604","2.54805151070197","2.92192236301627","3.37400713262416","2.07312161240401","2.79435051500998","5.00623526180017","2.76612590994515","2.74170605495643","1.96396151348573","3.43958820208826","3.93250762121308","3.3487836129289","1.93087794005091","2.9162102372639","4.83819270885903","3.05412488201922","3.42088808971306","4.52312978336543","3.0734708453763","3.48019509284974","3.11119074376929","7.08140746716473","6.60554081318772","6.77140721567641","6.9277083494487","11.8874301887665","6.60986876412136","8.36683235095614","2.37827592720847","2.28667097543518","2.37719949312296","2.30343774004974","5.83285122598185","5.38816583608768","10.5991856480058","7.57698203854583","7.31030603888825","10.3630026437427","2.77454249875142","2.23935672302211","2.51735345667592","1.62031085472634","2.36296020289169","2.1774307199493"
"Cel_gra","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2.51691719326399","2.48790066184885","2.50404950913592","4.98162579134375","3.09141585957901","1.32103917934251","1.33784354404787","1.7897576570087","1.52280048486293","1.57656831317275","5.48377885809837","3.86264260732641","3.50026598578447","3.01712981120883","4.73565668256403","2.71465727983841","2.32892117535568","6.00645042474377","5.14774106039374","4.95848811858218","2.88147017830912","4.0499125279418","3.93291336540311","3.65494472442179","4.02384759274861","2.15704368187718","2.10919271673132","2.20787243781023","3.36049192950411","2.2942396585756","3.50641457138267","2.65773344267199","2.25778281983828","2.45996594749666","1.57859198123476","2.11249534289769","3.68586664952275","1.88999489275981","2.71543567096185","5.04856948503895","2.2926311522815","3.38993598343786","2.03007389041598","3.32532403751023","3.66430661289136","3.91500568376681","1.71001055686733","2.71714953029105","4.41881569995955","2.80693124242418","2.92166789295953","4.78354799339364","3.29905569365181","4.33134780116414","3.65429792735338","7.32964763165416","7.16122058267339","7.13532527540146","6.64399839407432","12.0614523306034","6.80768940463128","8.50893784184256","1.46429740533844","1.79807487340569","1.41409219380442","2.06070498109312","5.80039388435605","5.66916291948819","11.2028922672796","8.31618921369239","7.92608901819734","11.1197818565277","2.30829280318182","2.10414871085023","2.28721657802988","2.10429602070425","2.38822828635101","2.02050551842093"
"Cel_lug","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3.29070695070161","2.57102943514089","4.81514197407403","2.90963963168225","2.10233165042806","1.76151716873778","3.24447464969495","2.84654347150401","2.79524245098024","5.3123991143332","4.09440482138051","3.4536328845299","3.35577932075559","4.70289406333429","3.16980370504066","2.70071230615452","6.57358254730099","5.21085750803968","4.88692501332218","3.32426778845786","4.30595919106735","3.63373151096451","3.13656374449259","4.16035340893609","3.262342860206","3.52275903853532","3.6333299623928","4.49141772339361","3.40784787076317","3.71602212879067","3.94394258527769","3.04316317414227","2.49133830897328","2.98992855124632","3.85162669774401","4.50456810719436","3.16003163865173","3.47794013768779","5.24559184460927","3.5950817521743","2.12462726903771","2.42842228309","3.6170338790351","4.64904386831187","2.85156067642877","2.00835168401465","2.74456059228783","5.40585048569708","3.66779334395128","4.14506086627494","5.29636645308885","4.4741387368209","4.7396200181322","4.482337333023","7.70409727847856","7.26935827487437","7.48080734398536","7.27327048058325","12.3135719951592","7.38616243955102","8.98071104480915","3.13577734265107","2.36820480728034","3.08289960490178","3.37164473488155","6.35801476085263","5.94983733296874","11.0810965072207","8.22572092659637","7.77253787691718","11.0057068338595","2.7680927282364","2.69109112754001","2.85630988916735","1.55797032691454","2.35818558685815","2.42155258879958"
"Cel_spe","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4.03119920986016","3.84700914926999","3.67285558805217","2.58827299555338","3.02940095944322","3.10361845300674","3.66941961720054","2.61281443424679","6.29598820651688","4.12780372918957","4.54457243470727","4.59438385348446","4.81306235283451","4.58809765823604","2.9086867364549","7.65235111873588","6.18091408363393","5.1707633442193","4.02818338896936","5.38669189325105","4.24839378224373","3.97038479034004","4.98390862305597","3.46727596697197","4.04736474132323","3.98658388642575","5.38623520882234","2.71052891186697","3.50471407533454","4.13670407864066","3.65293473846646","3.88162582919242","2.80294057235453","3.61928273157918","4.5400270520791","3.15574157363369","4.62112950795458","6.30370938513004","4.43064654902032","4.32311956369648","3.69126639597144","5.24759337231236","5.42737775531832","4.40237241472009","3.44513493779636","4.56749726520843","5.85786775306396","4.86622598515448","4.98600460062698","5.95680126906325","4.16201031225642","5.57670828152552","5.13821426892728","8.27458150972394","7.54421001222996","7.51719199908142","7.59002127990894","11.6932440358679","7.55448977101684","8.98148740528086","3.44835967727362","3.19396020007122","2.91496091286651","3.09684035137646","7.4732779733119","6.69912644193994","11.0274903413666","8.5131983675873","7.9518580201406","11.095671013199","1.36708079456306","1.78406752925432","2.46266410315575","2.47530952257727","1.99923259254888","2.30874616194687"
"Cel_tor","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4.6354598867704","2.17128109654668","2.32617846800306","1.74386110439914","2.77173519783594","1.93058653361693","2.21960588401271","4.19945381515155","2.98326125359206","2.80567392069172","1.87685799842865","4.21409488068054","1.86115337459906","3.4896121494977","4.89759370018771","4.20909865335381","3.6232550627901","1.80887724237047","2.45494793120746","2.83528311418448","2.41961290827707","2.58656733544711","2.33394728418888","2.67944117097849","2.68869808799496","3.00265690512176","3.6683379423477","3.54995076962203","2.60971825685695","2.93630023686166","2.45452721626016","3.388481693796","3.48342899307815","3.10902391871182","2.34201592820353","1.54163726447591","4.32622256888904","2.11237839553914","2.82235087031383","1.90052753909924","2.349730272469","2.88357974471909","3.1726745558711","1.73616531930559","1.9327790861458","4.13940150746637","2.12275954004718","2.61867299246012","3.87838668272536","2.83843003410075","3.15956971138604","2.7936991869529","6.45869787671054","6.15792586270404","6.4031589709694","5.62977981076751","11.8031348216564","6.22465540178002","7.93895764948763","2.68427402108025","2.26733328079114","2.6757912017342","2.38841610873605","4.54976858367408","5.07772899016544","10.786687457132","7.78985808877244","7.44602910932279","10.5517707213544","3.96995134818714","3.26291113277218","3.59082269513143","2.70783039673312","3.58663897879128","3.43044449903106"
"Chrysoc_luc","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4.21574764111581","4.43763148632205","4.81423127019933","4.83331792580826","5.4425510206892","4.1492090922825","5.62897749971683","2.92638707270364","4.89235244842659","5.26396921002232","4.04833885687581","5.81193868825503","4.93140923237151","7.97114420112845","6.19500989030274","3.72255408530389","4.4848907561125","5.02902513418615","2.99009076972387","3.0742615540575","4.14778685930529","4.39430632842488","5.77506090025453","5.52581424690643","6.58407807205434","4.81413151458295","4.05982979644789","5.09165164718059","5.47908276756505","5.44626707443409","5.42391469115973","5.73414460586896","4.79059313394345","4.54350072678319","5.53989453286928","6.92310349766777","5.96307986520126","4.97793741184903","5.01999595154316","6.41516124708023","6.18908668249191","5.18893700143551","5.17400931800443","5.45725236734764","6.84310670720369","6.07948857224086","6.2195923034538","6.30301214693107","4.07990938963204","5.35967879073967","5.44863617846398","8.16098806418768","6.63642825067853","6.86376564159483","7.03433191934942","10.7578990972442","7.50091214178139","8.49497917325298","5.70926317555965","4.74395609639252","5.04164959159365","4.39595173833479","7.64730733283843","6.80214662664521","10.4976765215088","8.19136799804081","7.47396628345534","10.4971556147997","4.28007802260239","3.54686959492955","4.60777957833826","4.32568215896078","4.27663235070304","4.83901080333999"
"Chrysop_men","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2.94721584128049","2.65633455192973","3.36314195861809","3.02500568196729","2.43719499068523","5.24910242991364","3.43679171398179","3.68668605330854","2.88383137313509","4.60604048304332","3.23876659107171","4.20286486026608","5.5031747307543","5.19991853308931","3.85655250717003","2.37177014482152","3.66786054854654","3.37937810481122","2.59652125707304","3.43273122488714","3.30079003332679","3.5333675874746","3.20114408813798","3.76533657571232","3.67455022456033","3.30479037943961","3.14265095984537","3.69048824253982","3.07975935802863","3.89338833681126","3.83123679639818","3.32266969228816","2.84216568920998","2.93218160035553","4.80986634173574","3.3963874770415","3.33791965749043","3.37155959796033","3.60620487020653","3.36446948807441","2.96105715046165","2.59615220917","3.38237942922083","4.82397173239193","3.68414409052389","3.6401218171838","4.34813430328939","3.0120260494671","3.95407348961884","3.58981791773412","7.25579945564487","6.56156860915421","6.75368611821143","5.97565514229327","11.8290342054594","6.8310876038866","8.44703134324864","3.4097368535391","3.06308361586676","3.2265108030298","2.91497910364063","5.54329864067886","5.7503158172221","11.3215934330854","8.58791090917562","8.05654342352808","11.1359785896514","3.89662061176614","3.53107505663533","3.99200572609201","2.85769595036191","3.87811602461107","3.85484940432772"
"Col_aura","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.67221814029708","1.45018114076438","1.80730460918249","1.51243091142861","5.13842995109239","3.40138098002106","3.08229108797331","2.85910290108174","4.36523587422958","2.72532628638194","2.40496799791544","6.06915911704196","4.88792470207626","4.72408100087642","2.98655426701556","3.46216331144056","3.12750972447931","2.77635167873735","3.26916926256804","1.65762743361701","2.54226345555262","2.79397048575685","3.77928037099928","2.78424950815059","3.45541351918047","3.03862785134862","2.77561865449104","2.58534277181345","2.27483092444089","2.96511413438979","3.7728282048647","2.00741663988806","2.87551990153411","5.23869881194537","2.65253341497019","2.70141990150918","1.71783688576722","3.36027626747999","4.0822817109183","3.92193366411194","1.78514759586737","2.74444196787581","4.65078640178723","2.79377510306859","3.44943127632792","4.77281482480399","3.31385696308772","3.97251815895349","3.40347672825946","7.38082095016333","7.16433315003192","7.13292844509508","6.51379216639793","11.9440534004029","7.00537092620127","8.57766744194675","2.19263684003141","0.906923245307071","1.73808908753629","2.383962903262","5.98700738119097","5.79218248563417","11.0175506560058","8.13756852075733","7.70658370437404","10.8946240375496","2.44622242616548","1.91999687031254","2.18127126065141","1.97952106330243","2.25609873776946","2.13627274464935"
"Col_auru","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2.39285324199823","1.47691372010248","1.84643094820246","4.99717983401428","3.63652840956261","3.18630329355353","2.58939557896666","4.50848069545321","2.19842000971583","2.47046903407047","5.68235566674223","4.89006346315183","4.45613265512348","2.32338044250123","3.77130340910402","3.59953374695561","3.24508262559783","3.79259067542015","2.49124382071018","2.15714177088963","2.25247157054069","3.20180470950841","2.59364438708118","3.30014941004656","2.67788175382261","1.93767892994049","1.86034705695136","1.99574119275345","2.51762222559139","3.4459334432726","2.02268636999307","2.21830713448995","4.58170786031237","2.29127528036804","2.76487754380534","1.67360985813016","2.79424434655179","3.4443970809872","3.24516963971751","1.02044971139922","1.83922497095576","4.38557820375542","2.62642755653988","2.66799674197603","4.50510355346556","3.38451032932024","4.11509569684371","3.64043934582594","7.12502543347797","6.75297078168735","6.95378186601857","6.39532705226702","12.018117352737","6.69493445543783","8.38111662043737","1.80198168179702","1.90666955002935","1.94792933456888","2.05818032248097","5.41309913251272","5.26633739547152","11.0357599309673","8.09055658320863","7.76837436364226","10.9250108716949","2.66428825205509","2.31831959324439","2.58410463594517","1.75921110989686","2.46282663328472","2.30406525041699"
"Col_mel","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.73865459322561","1.48592343567991","5.34476461810115","3.55775036597344","3.36852454650944","2.89847243616646","4.63137699429962","2.87170533859119","3.02462174746234","5.49770800191976","5.01415678612611","4.92082540280408","3.10603203511245","3.53491701023009","3.57970094946688","3.40601291702739","3.41951581440291","1.66110505162579","2.20378340382578","2.49008610835205","3.33709122610635","2.77951000611846","3.2548858149506","2.75111432896483","2.97592554388296","2.95362232982677","2.48902149002663","2.59411706863704","3.18522831775426","1.54873433713833","2.87226156247018","4.9196306040446","2.49171479974457","3.44195453743551","2.21066743056131","3.45974503012478","3.86496326231192","4.70196493679096","2.30400055846404","3.10187383928075","3.91918667732898","2.71439588930708","3.16263390848496","4.10053247523605","2.95789264488843","3.76149184603753","2.91242524947554","6.92380716955263","6.77331567242837","6.6787194367347","6.17910631162638","11.6291832614923","6.49581851931585","8.08533364826418","2.13845393829944","1.39782870378575","1.19975475339785","2.18227200027682","5.683423999632","5.27644846545702","10.9266877090959","8.01331642356216","7.58530761098424","10.724763967706","3.12648854928686","2.50698980791914","2.68717249560604","2.8969942578446","3.11864616173151","2.93323863487925"
"Col_pun","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.74625853380387","5.23746126845235","3.95994551566306","3.43400131449188","2.31121814621544","5.03012839595567","1.73998237187319","3.19772765684717","4.88941295861753","5.00341778915289","4.96053073637928","2.51211995416542","3.38301044538397","3.96712947832192","3.5790644732071","3.61489128292033","2.19451257486207","1.30907743319976","1.84042559367154","2.327346413121","2.97297887854786","3.64473253468546","2.44378193092152","2.28106535848351","2.20448761331173","2.27030558938498","2.28589843772646","3.12609439086651","1.71037323660781","1.65105652890832","4.30174195367867","1.41853647881279","3.28537912834504","1.75681747846229","2.23180789493708","2.94323837141656","4.12074175093393","1.18566002757008","1.94790458556808","3.54998778473117","1.78649061271026","1.90299675169222","3.89517927149518","3.14657944511472","3.84301364221708","3.05354494696827","6.842591478613","6.82324973222835","6.89479022304393","5.77992381165482","12.0735816452663","6.5269374139748","8.2256155743695","1.35246408305406","1.59139183992956","1.36900927975324","2.03209541833595","4.89305443902266","5.11736314212073","11.3052305184607","8.33500882919236","8.0417180172016","11.1349868307872","3.50162554438502","3.04774490901728","3.10558313066476","2.81286422235274","3.41140073818824","3.11779755109218"
"Col_rub","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5.34561030639239","3.12789968487461","3.37471785976839","2.34780548011505","4.5378204612814","2.67655704861624","2.84268209294304","5.44171338700224","5.11080264316466","4.45003783093863","2.33490738761589","3.40868364578618","3.30623246219996","2.87604533384087","3.2572181392156","1.68018961719327","2.01936269534831","2.24479905477245","3.16739957316227","2.46576475861303","3.06832943523967","2.33389860909115","2.71824165099591","2.48631067450069","2.35379080269565","2.4240579007826","3.07407482089663","1.728273416238","2.62396657436893","4.64102070943259","2.29900192212387","3.02193643360021","2.19111024112037","3.12067761986295","3.29931148865531","3.89460986720689","1.79958463969234","2.68137469026092","4.01164327009985","2.71600821316223","2.87039881767147","4.20092652811957","2.35360655160678","3.67232479004519","2.98634418535681","6.84980605609309","6.33880570216265","6.35167149408228","5.73128871190141","11.3900091386354","6.32535257392144","7.84560092024322","1.90274727246965","1.57514958487081","1.46264162536216","1.98208526791272","5.30169480457455","5.10492602309848","10.8872893844134","8.0910932906838","7.58688855206649","10.8127995335414","2.68872214325366","2.10964526206101","2.47624477607624","2.25567163691125","2.86585960614871","2.80285255487356"
"Dend_hyp","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3.37189401311518","2.71171128456147","4.35508242963161","2.83604451114984","4.33544829096785","4.92431582141205","7.20264087217485","2.17108425258621","3.22044833996401","4.00308204847301","4.53475246993125","3.47589223106335","4.63619620687444","4.11228466101827","4.57907664674953","5.48976643449014","5.17339530328279","5.71553902102324","5.49736060049234","5.7257562903655","4.64873857538464","4.74658258654438","4.67694973966299","5.62270091052229","5.87463318255815","5.51493471140181","5.15590561383761","4.54886539458492","6.07927980070882","5.03001670839953","4.71100275356334","4.13140850420097","5.10211935789243","5.81513752156505","5.57307900239238","5.16318976861809","4.89176035387146","6.55675539976069","4.69201856301382","5.48934165886638","6.0229301934962","5.02338985849523","4.19357386419033","4.49765898640363","7.46407886462722","7.1973832530973","7.54756679067339","8.11052190114914","12.726912337963","7.32774021146168","8.92391994671443","5.48110154497964","5.32555366616637","5.75820250910077","5.17772759975036","6.00499471176811","5.94771609733529","10.3501648010706","7.12607958363932","7.29845888293046","10.0476866439542","6.07619714662434","5.21740753038497","5.21127915280974","4.91784534012206","5.21351967371851","5.12508230901212"
"Dend_leu","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2.45886713397418","3.19344806666461","2.21527293574375","3.88161171323571","3.68353816792734","6.39601126711403","3.91049650440394","2.17311636996741","2.7815978713639","3.28691608744259","1.39638657250316","2.55110071493488","2.40467615118398","2.66248911849782","4.16094685514181","3.8223619328789","4.72682964856001","3.80058530301971","3.87058492434294","3.09175850460923","3.88672679091006","3.82916760552447","4.25139664106935","4.36019811089538","3.89037118521336","3.4253555090048","3.73103422902091","5.63131710828244","4.01666480906458","3.61483357615823","3.17136408710105","4.57108034003861","4.54000816223399","4.65026561717032","3.91298079868027","3.89563921458571","5.47369962745761","4.00001545725315","4.46615699775166","5.10404953176691","2.59652820971285","3.15071792718184","3.16827538275805","6.83178331597437","5.9849818513736","6.18800074219241","6.50763161074203","11.3206407880168","6.3528706135405","7.83990254727106","4.1730968448992","3.67052238843255","4.03184555203819","3.4081305501099","5.80026959774451","5.38118240958258","10.2493616569286","7.28448009165021","6.86969958798187","10.1089691052468","4.15876154218532","3.08214360809481","3.5925741195964","3.41602368469331","3.71612403431589","3.85666701659241"
"Dend_maj","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2.57673768872939","2.39220354903683","2.88449471538522","2.9874640737336","6.24088283004378","2.63740783560723","3.25392066401871","2.79848712160779","3.6525047984152","2.56724376935628","3.48125005725468","3.14993592161411","2.709521216184","3.58812939593443","3.30827320544321","4.15680365301353","3.52232391832067","4.48168901143981","2.8652570279242","2.96574461432276","2.71701332536976","3.58703200266633","3.94337164404849","4.54004609328682","3.53753331094","3.32571099387067","5.53605356391466","3.34803772240676","2.66277520445521","2.21172631787403","3.69245682723777","4.52200852438852","4.61429894415064","3.30590247499717","3.37591630765381","5.56845173486899","3.14701525706201","4.06717669149687","5.37255616936008","3.63017164263552","2.91622722703007","2.82190915311946","7.23689532701379","6.98924655937914","7.20403788215496","7.4206366507524","12.5672362117672","6.99501191829039","8.73911288040994","3.45821278830654","3.38182008699452","3.94677275163759","3.73050065139321","5.70538857875193","5.44463436118944","10.654674722278","7.38136059612629","7.37774585065145","10.4156268608573","4.14195013951113","3.35142729896401","3.09542901174455","2.88668926044494","3.37383268868353","3.17766168951415"
"Dend_nog","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4.45101405788774","1.65364155348061","3.50736637871436","4.65046453589728","4.09564262488333","4.18868841201626","1.91578488383219","2.84492936517066","3.40707526314681","3.33178710145951","2.95252755020126","2.29825907101161","2.16277821976128","2.48243726407889","2.54740635333255","3.59581004796879","4.40418921554882","2.17527675783687","2.86047383181395","2.00812331641174","3.36252269251569","3.28773042872865","3.84568919509816","3.1010352499402","2.12558601893886","4.30322808449069","1.72988129913473","2.45479673864202","1.99530436187847","1.71911475843465","2.83142868924489","4.09312675744987","2.15824011528485","2.22224334047711","4.18433339364236","1.61435937401231","2.49433831222788","4.31587513628191","2.82136708151128","2.6174461163483","2.1192347504857","6.41486495515057","6.20958246858538","6.4317866789194","5.70437396087309","12.0851979919307","6.27055112662035","7.86168931644906","2.42382735269722","2.66791643450289","3.12827742412524","3.2815539469954","4.03830539580072","4.6364436350066","11.0143836093577","7.98379991039562","7.73098779458095","10.8302684916904","4.33179670251184","3.64462496846348","3.42736632477705","3.01488712183249","4.02807383964263","3.80752997614985"
"Dend_syr","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4.77984009359239","3.9722986415064","7.63337032050989","3.64758557126731","2.37876143725676","3.88517991498188","4.90261179500879","2.69241665743169","4.05662839423439","4.01275361568407","4.05462477711629","5.21456788744374","4.61228269906412","5.76312348124318","4.15742678100753","4.72279854717036","3.99065296229399","4.21044291927237","4.41875583377453","4.72751761517784","5.06002023487759","5.09677177337645","4.46499679887772","4.80808965235557","6.68952606440372","5.17513326297667","4.32073033057362","3.9694571557363","5.68165440053977","5.82148224425761","5.50475680671799","4.94122130544245","4.93221940425672","6.7832397891213","5.10567729877263","5.57809479264691","6.38254356127477","4.23149407583701","4.18791158393793","4.3229153528001","7.91696143588127","7.15915767818581","7.45506930725298","8.25994619135388","12.3645869990818","7.44591844933369","9.07409227643161","5.05282817631799","4.86101611913437","5.15229591409909","4.4025019403086","7.07512975066733","6.24108491750627","10.3925555324738","7.25290975591711","7.25990703782129","10.18975954679","4.59789197439463","3.75830922140678","3.98526719357872","3.94323194786259","3.88271708670241","4.00323806510936"
"Dendroc_med","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3.54161908769711","5.04155287354948","4.21722270434961","4.64878594502812","2.06942793909977","3.3187914031679","3.90794504980447","3.7521814835702","3.5541919605105","2.71221480284107","1.96811935411289","2.39630236455721","2.48552437064361","3.61398786613121","4.48192145362136","2.62003461475829","2.41264706824441","1.79880051290188","3.02956522745442","3.14813674826388","3.87658146058138","2.90733141515242","1.44009238062363","3.98959486164544","1.48861590698142","2.91728685571118","1.68116788503215","1.27172298160089","3.01280833950042","3.99429443695372","1.73055374897611","1.9823652102415","3.97501338405316","1.26687168024442","2.14479956696576","4.22083020913875","3.56937208556285","3.56968137829765","3.02481022589481","6.96409031904127","6.95634626168411","7.1618689090635","6.03900973805068","12.5208070661009","6.81831948808914","8.45802477972185","2.09936862804349","2.5362338589195","2.85109301364694","3.01439050476093","4.24654574798494","4.99099022932726","11.3047062979311","8.24628315164761","8.14410367312616","11.158241170185","4.30389134721495","3.77750201404304","3.47224932286072","3.07253064006841","3.89762900343388","3.62904426083501"
