state	min	max	median	shifts	jumps	jumpvar	SE	root	lnL	lnLp	qlnL.p	qlnL.h
40000	0.005	28.165	1.962	46	0	0.000	0.295	-1.269	-100.86	-192.87	-0.00	0.69
41000	0.010	69.856	1.815	46	0	0.000	0.220	-0.384	-96.97	-192.88	0.00	0.00
42000	0.120	25.408	1.219	39	0	0.000	0.181	0.775	-102.03	-163.99	0.03	0.00
43000	0.008	25.123	1.705	39	0	0.000	0.316	-0.374	-104.86	-163.98	0.00	4.91
44000	0.058	58.125	1.295	36	0	0.000	0.212	-0.004	-100.45	-151.99	-0.00	0.00
45000	0.008	98.354	2.119	43	0	0.000	0.366	0.252	-110.45	-180.37	0.00	4.40
46000	0.000	273.976	1.377	43	0	0.000	0.203	-0.400	-103.61	-180.43	0.00	-0.69
47000	0.011	46.449	0.935	39	0	0.000	0.462	0.068	-110.96	-163.97	0.00	-1.13
48000	0.001	66.797	1.245	44	0	0.000	0.432	-0.041	-121.47	-184.50	0.00	-2.88
49000	0.012	101.865	0.595	43	0	0.000	0.430	0.105	-113.95	-180.35	-0.00	-0.69
50000	0.024	53.986	2.590	42	0	0.000	0.296	-1.675	-108.63	-176.23	-0.00	-0.69
51000	0.059	188.110	1.182	44	0	0.000	0.271	-0.757	-95.81	-184.52	0.00	-0.86
52000	0.007	35.607	1.458	42	0	0.000	0.138	-1.969	-95.31	-176.22	0.00	0.00
53000	0.001	46.502	1.692	47	0	0.000	0.035	-0.952	-95.72	-197.11	0.00	0.00
54000	0.056	97.230	2.018	45	0	0.000	0.011	0.893	-83.19	-188.70	0.00	-2.85
55000	0.009	71.720	2.061	36	0	0.000	0.158	-1.218	-93.56	-151.98	0.00	0.00
56000	0.009	194.284	1.746	56	0	0.000	0.040	-1.031	-100.99	-235.98	0.00	-3.79
57000	0.005	252.574	2.694	45	0	0.000	0.036	-0.266	-92.22	-188.73	0.00	0.00
58000	0.120	129.043	2.654	43	0	0.000	0.087	1.239	-110.06	-180.40	0.00	-0.87
59000	0.001	191.299	1.611	56	0	0.000	0.139	-0.821	-121.49	-235.98	-0.00	0.00
60000	0.058	37.771	2.529	43	0	0.000	0.257	-0.060	-109.26	-180.36	0.00	3.87
61000	0.051	103.987	1.394	38	0	0.000	0.124	-0.252	-105.04	-159.99	-0.00	0.62
62000	0.019	49.052	1.338	45	0	0.000	0.023	0.409	-101.76	-188.69	-0.00	-0.69
63000	0.060	51.116	0.766	48	0	0.000	0.271	-1.368	-96.97	-201.32	0.00	-1.28
64000	0.030	37.129	1.138	42	0	0.000	0.348	-0.687	-100.53	-176.21	-0.00	1.27
65000	0.006	111.275	1.502	43	0	0.000	0.024	-0.064	-77.41	-180.40	-0.00	0.00
66000	0.003	208.236	1.136	43	0	0.000	0.080	-0.764	-89.32	-180.40	-0.15	0.00
67000	0.001	46.740	2.238	49	0	0.000	0.232	-1.404	-105.55	-205.60	0.00	-0.69
68000	0.001	104.726	1.385	52	0	0.000	0.423	-0.622	-109.11	-218.50	0.00	-0.78
69000	0.018	469.290	1.723	48	0	0.000	0.015	0.291	-86.06	-201.35	-0.05	0.00
70000	0.015	166.206	1.756	51	0	0.000	0.044	-0.057	-87.48	-214.19	0.00	-0.64
71000	0.009	187.911	0.723	43	0	0.000	0.412	0.098	-100.66	-180.35	-0.00	0.00
72000	0.137	25.056	1.452	40	0	0.000	0.398	-0.124	-110.55	-168.03	0.00	-0.69
73000	0.303	178.332	2.085	40	0	0.000	0.246	-1.123	-111.97	-168.07	0.00	1.21
74000	0.031	37.592	0.528	30	0	0.000	0.439	0.099	-102.40	-128.70	0.00	0.00
75000	0.174	130.998	1.394	51	0	0.000	0.297	0.456	-119.16	-214.18	0.05	0.00
76000	0.032	48.709	1.914	42	0	0.000	0.304	-0.518	-101.55	-176.23	0.00	-4.06
77000	0.045	92.232	1.325	50	0	0.000	0.202	-0.780	-100.24	-209.86	0.00	-2.16
78000	0.018	327.518	3.102	37	0	0.000	0.239	-0.487	-102.25	-156.01	-0.11	0.00
79000	0.002	53.821	1.561	45	0	0.000	0.286	0.444	-99.08	-188.68	0.00	-0.69
80000	0.022	213.085	1.223	41	0	0.000	0.095	-0.097	-98.63	-172.19	0.00	-0.03
81000	0.000	63.884	1.941	43	0	0.000	0.151	-0.202	-95.18	-180.36	-0.00	0.00
82000	0.215	64.620	1.796	47	0	0.000	0.116	1.402	-111.34	-197.10	-0.00	0.00
83000	0.010	33.220	4.120	40	0	0.000	0.053	-1.670	-94.64	-168.06	0.00	3.03
84000	0.037	136.660	1.417	42	0	0.000	0.028	-0.965	-83.31	-176.26	-0.00	0.00
85000	0.007	379.749	2.289	49	0	0.000	0.005	0.431	-90.93	-205.64	0.00	-2.05
86000	0.001	187.701	1.569	48	0	0.000	0.063	1.786	-98.16	-201.36	-0.00	1.38
87000	0.042	1682.194	2.093	56	0	0.000	0.076	0.417	-109.86	-236.10	0.02	-1.93
88000	0.041	54.464	1.318	45	0	0.000	0.094	0.056	-94.96	-188.70	-0.00	0.00
89000	0.008	31.147	1.215	43	0	0.000	0.049	-0.501	-81.18	-180.36	0.00	4.77
90000	0.055	37.708	1.943	38	0	0.000	0.023	-0.649	-84.30	-159.96	-0.00	0.47
91000	0.019	112.402	1.452	42	0	0.000	0.074	1.910	-89.77	-176.25	-0.00	-0.69
92000	0.040	3833.703	1.434	45	0	0.000	0.217	-0.810	-99.04	-188.76	-0.00	0.00
93000	0.009	222.628	1.479	41	0	0.000	0.334	-0.569	-102.86	-172.15	0.02	0.00
94000	0.015	193.410	1.381	52	0	0.000	0.392	0.798	-109.57	-218.49	0.00	0.00
95000	0.024	46.013	2.117	37	0	0.000	0.151	-2.342	-102.21	-155.96	0.00	0.00
96000	0.085	50.168	1.966	45	0	0.000	0.418	0.161	-109.09	-188.68	0.00	0.38
97000	0.154	111.226	2.182	49	0	0.000	0.299	-0.679	-109.61	-205.60	0.00	-0.69
98000	0.011	172.320	2.773	38	0	0.000	0.324	0.289	-107.34	-159.97	0.00	-1.50
99000	0.024	70.884	2.000	39	0	0.000	0.362	-0.326	-104.57	-164.00	-0.00	0.00
100000	0.019	15.496	0.911	48	0	0.000	0.305	-0.509	-90.64	-201.31	0.00	0.00
101000	0.086	13.256	1.510	44	0	0.000	0.360	-0.832	-105.85	-184.49	0.00	0.00
102000	0.035	58.993	1.417	49	0	0.000	0.172	-0.734	-109.23	-205.59	-0.01	-0.69
103000	0.033	226.642	2.386	45	0	0.000	0.410	-1.084	-120.16	-188.69	-0.01	0.69
104000	0.012	87.286	1.118	40	0	0.000	0.414	0.963	-107.43	-168.05	-0.00	0.00
105000	0.028	181.587	1.026	44	0	0.000	0.326	-0.136	-102.21	-184.51	0.00	0.00
106000	0.008	18.370	1.054	43	0	0.000	0.199	0.927	-93.30	-180.35	0.00	4.83
107000	0.125	28.792	1.756	42	0	0.000	0.071	-0.862	-110.88	-176.23	0.00	0.00
108000	0.026	48.080	1.333	46	0	0.000	0.128	0.524	-81.79	-192.88	0.00	-1.28
109000	0.017	92.212	1.105	42	0	0.000	0.037	-0.205	-75.45	-176.25	0.00	-1.57
110000	0.006	111.390	1.849	46	0	0.000	0.044	-0.815	-85.85	-192.90	-0.11	0.00
111000	0.052	181.540	1.748	44	0	0.000	0.028	-0.092	-94.20	-184.55	0.00	4.44
112000	0.043	127.961	1.913	47	0	0.000	0.096	-0.397	-98.53	-197.12	-0.00	-0.69
113000	0.042	324.068	1.813	45	0	0.000	0.201	1.467	-110.23	-188.73	0.00	4.44
114000	0.027	90.181	1.653	38	0	0.000	0.257	0.756	-95.94	-159.98	0.00	-0.27
115000	0.010	159.554	1.233	43	0	0.000	0.072	-0.964	-91.21	-180.39	-0.00	0.69
116000	0.023	112.984	1.007	38	0	0.000	0.061	-0.416	-88.69	-160.02	-0.00	0.00
117000	0.016	242.562	1.756	41	0	0.000	0.201	-1.797	-88.88	-172.13	0.00	-2.67
118000	0.003	62.362	1.106	46	0	0.000	0.206	0.391	-103.33	-192.89	0.00	1.02
119000	0.009	31.805	1.222	38	0	0.000	0.329	-0.169	-108.70	-159.95	0.00	-0.90
120000	0.034	45.677	1.548	39	0	0.000	0.262	0.261	-101.67	-163.98	-0.00	0.69
121000	0.056	38.053	1.284	43	0	0.000	0.148	-0.489	-100.61	-180.37	0.00	-6.07
122000	0.155	178.043	1.595	37	0	0.000	0.427	0.891	-111.54	-155.96	0.00	0.69
123000	0.106	79.264	2.035	46	0	0.000	0.338	0.197	-120.23	-192.87	0.00	0.00
124000	0.031	22.148	1.493	43	0	0.000	0.212	-0.378	-108.95	-180.34	-0.00	-0.69
125000	0.019	145.479	1.647	43	0	0.000	0.227	0.518	-106.36	-180.39	-0.00	0.00
126000	0.056	106.659	1.842	45	0	0.000	0.150	-0.369	-100.45	-188.70	0.00	-1.71
127000	0.081	86.595	4.056	38	0	0.000	0.247	-1.679	-115.08	-160.00	0.00	0.69
128000	0.015	188.512	0.691	45	0	0.000	0.343	1.549	-104.18	-188.70	0.00	0.00
129000	0.018	131.819	0.871	42	0	0.000	0.400	0.876	-110.67	-176.26	0.00	-0.46
130000	0.017	51.800	1.007	42	0	0.000	0.394	0.251	-98.41	-176.21	0.00	-1.12
131000	0.002	137.183	1.690	45	0	0.000	0.258	-1.215	-106.35	-188.69	0.00	0.00
132000	0.059	78.262	1.196	41	0	0.000	0.202	3.425	-101.83	-172.12	0.00	-0.70
133000	0.025	16.233	0.584	40	0	0.000	0.547	-0.259	-107.73	-168.02	0.00	-0.69
134000	0.015	113.699	1.616	43	0	0.000	0.185	-0.963	-101.37	-180.39	0.00	2.88
135000	0.005	33.681	1.801	40	0	0.000	0.140	-0.262	-92.07	-168.04	0.00	-3.60
136000	0.096	89.664	1.535	53	0	0.000	0.043	-1.066	-105.24	-222.86	0.00	-0.69
137000	0.068	237.016	1.206	44	0	0.000	0.168	0.007	-104.96	-184.52	0.00	0.00
138000	0.095	107.107	2.537	43	0	0.000	0.078	0.224	-96.97	-180.36	0.00	-3.25
139000	0.094	68.126	1.898	49	0	0.000	0.261	-0.984	-100.61	-205.59	0.00	0.00
140000	0.011	68.617	1.933	37	0	0.000	0.322	0.184	-95.49	-155.95	-0.00	-0.69
141000	0.002	80.342	2.005	40	0	0.000	0.215	-0.830	-104.35	-168.04	0.00	2.70
142000	0.023	103.861	1.682	49	0	0.000	0.209	-0.285	-109.28	-205.63	-0.13	0.00
143000	0.003	126.215	1.431	42	0	0.000	0.276	0.389	-99.11	-176.24	-0.00	0.00
144000	0.019	56.103	1.538	35	0	0.000	0.189	-0.892	-101.97	-148.03	-0.05	0.00
145000	0.318	59.178	0.933	45	0	0.000	0.078	-0.160	-95.59	-188.68	-0.00	1.67
146000	0.017	363.796	0.938	40	0	0.000	0.098	-1.022	-90.51	-168.09	-0.00	0.00
147000	0.002	500.720	1.240	45	0	0.000	0.075	0.192	-81.15	-188.72	-0.00	0.00
148000	0.020	123.709	1.459	38	0	0.000	0.105	0.389	-80.29	-159.96	0.00	0.00
149000	0.010	72.371	1.257	45	0	0.000	0.043	-0.710	-83.64	-188.68	0.00	0.69
150000	0.011	175.515	1.144	45	0	0.000	0.027	-0.303	-90.24	-188.72	0.00	-0.69
151000	0.019	412.295	1.744	47	0	0.000	0.012	0.020	-83.94	-197.14	0.00	-3.30
152000	0.014	218.095	1.634	38	0	0.000	0.017	-1.507	-87.50	-159.98	0.00	0.00
153000	0.053	121.880	0.798	44	0	0.000	0.055	-0.027	-81.89	-184.55	0.00	0.69
154000	0.006	123.856	1.455	44	0	0.000	0.122	0.212	-100.29	-184.55	0.00	-0.69
155000	0.086	51.811	1.295	46	0	0.000	0.258	0.392	-106.20	-192.87	0.00	0.00
156000	0.020	72.284	2.535	42	0	0.000	0.435	-0.679	-117.99	-176.24	0.00	0.00
157000	0.132	165.024	0.976	42	0	0.000	0.240	-0.148	-99.82	-176.23	-0.00	1.70
158000	0.049	153.306	1.260	48	0	0.000	0.254	0.325	-100.74	-201.35	0.00	-2.25
159000	0.047	58.538	0.551	42	0	0.000	0.222	-0.039	-99.96	-176.22	0.00	-1.53
160000	0.193	185.823	1.992	39	0	0.000	0.005	-1.142	-90.83	-164.02	0.00	3.40
161000	0.005	216.821	3.140	42	0	0.000	0.114	0.726	-94.44	-176.26	0.00	0.44
162000	0.064	63.425	1.495	37	0	0.000	0.278	0.006	-102.22	-155.96	-0.01	0.00
163000	0.002	57.313	1.395	47	0	0.000	0.120	-1.704	-100.17	-197.09	-0.00	-0.69
164000	0.013	101.889	1.871	43	0	0.000	0.002	0.819	-92.23	-180.38	-0.02	1.96
165000	0.006	149.515	1.350	42	0	0.000	0.024	-0.753	-74.27	-176.25	0.00	-1.98
166000	0.009	262.889	1.404	42	0	0.000	0.067	-0.182	-88.40	-176.25	0.00	0.69
167000	0.006	70.007	0.979	36	0	0.000	0.043	-0.885	-87.65	-151.98	0.00	-1.65
168000	0.016	27.838	2.313	41	0	0.000	0.262	-1.065	-98.10	-172.12	0.00	-0.69
169000	0.001	1122.728	1.579	41	0	0.000	0.121	-0.817	-101.90	-172.18	-0.00	0.00
170000	0.002	571.547	1.303	46	0	0.000	0.224	0.454	-100.52	-192.93	-0.10	-0.69
171000	0.022	171.410	0.506	41	0	0.000	0.486	0.282	-102.84	-172.12	0.00	-0.50
172000	0.140	206.656	1.515	44	0	0.000	0.181	0.987	-103.84	-184.52	0.00	0.00
173000	0.017	140.990	1.089	42	0	0.000	0.072	-0.861	-96.13	-176.27	-0.00	-0.69
174000	0.002	169.399	1.418	49	0	0.000	0.011	-0.408	-85.54	-205.65	0.00	-0.24
175000	0.024	288.786	1.144	51	0	0.000	0.036	0.376	-89.68	-214.26	0.00	4.47
176000	0.008	523.446	2.783	43	0	0.000	0.122	1.607	-91.50	-180.41	-0.01	1.87
177000	0.075	85.142	0.532	36	0	0.000	0.340	-0.616	-105.99	-151.97	0.00	0.00
178000	0.053	46.967	1.242	45	0	0.000	0.328	0.027	-109.26	-188.67	0.00	-1.60
179000	0.002	58.683	1.507	55	0	0.000	0.077	-0.382	-97.87	-231.55	0.00	0.00
180000	0.016	23.676	0.838	41	0	0.000	0.321	-1.379	-107.49	-172.11	0.00	0.00
181000	0.028	166.891	1.195	45	0	0.000	0.117	-0.580	-99.79	-188.72	0.00	0.00
182000	0.050	128.184	1.150	34	0	0.000	0.182	-0.584	-93.13	-144.13	0.00	0.00
183000	0.008	173.676	3.697	51	0	0.000	0.008	0.232	-102.83	-214.23	0.00	-1.43
184000	0.012	337.636	1.534	47	0	0.000	0.356	-0.816	-108.76	-197.10	-0.08	0.00
185000	0.045	222.045	1.273	50	0	0.000	0.400	-1.022	-106.69	-209.89	-0.00	0.00
186000	0.004	43.479	1.121	42	0	0.000	0.507	-1.547	-110.12	-176.22	-0.00	-0.69
187000	0.010	18.431	0.869	42	0	0.000	0.309	-1.327	-103.48	-176.21	-0.00	0.00
188000	0.010	189.542	1.969	45	0	0.000	0.209	-0.226	-96.77	-188.70	0.00	-2.82
189000	0.065	49.654	0.979	42	0	0.000	0.310	-0.344	-93.20	-176.22	-0.00	0.00
190000	0.008	142.954	1.614	44	0	0.000	0.201	-1.930	-102.32	-184.52	0.00	-3.11
191000	0.018	292.796	1.314	43	0	0.000	0.170	-0.615	-84.33	-180.40	0.00	-0.69
192000	0.011	42.608	0.731	42	0	0.000	0.232	-0.059	-97.99	-176.22	-0.00	0.00
193000	0.165	158.354	1.196	40	0	0.000	0.399	0.308	-120.27	-168.10	0.00	-0.54
194000	0.047	44.158	1.163	40	0	0.000	0.299	-0.819	-100.66	-168.05	0.00	-1.69
195000	0.009	30.079	1.033	41	0	0.000	0.364	-0.089	-100.78	-172.11	-0.00	-0.69
196000	0.059	47.627	1.049	38	0	0.000	0.357	-0.818	-98.89	-159.95	0.00	0.54
197000	0.018	192.235	1.396	51	0	0.000	0.211	-1.150	-96.45	-214.20	0.00	0.00
198000	0.032	38.915	2.040	43	0	0.000	0.249	0.885	-107.88	-180.36	-0.00	0.00
199000	0.003	12.883	0.800	46	0	0.000	0.377	-0.320	-103.96	-192.86	0.01	0.00
200000	0.006	26.690	2.417	51	0	0.000	0.278	0.196	-108.22	-214.16	0.03	0.00
201000	0.061	392.536	1.802	45	0	0.000	0.378	0.656	-115.59	-188.71	0.00	-1.09
202000	0.029	69.695	0.995	36	0	0.000	0.256	-0.243	-98.93	-151.98	0.00	0.69
203000	0.002	41.856	1.498	40	0	0.000	0.052	-0.565	-87.19	-168.06	0.00	0.00
204000	0.004	79.860	1.561	49	0	0.000	0.159	0.650	-92.02	-205.61	0.00	-4.12
205000	0.012	276.585	1.139	40	0	0.000	0.140	-0.068	-90.67	-168.11	-0.06	0.00
206000	0.001	428.001	2.201	47	0	0.000	0.027	0.692	-92.38	-197.12	0.00	-3.18
207000	0.005	353.835	2.812	41	0	0.000	0.012	-0.211	-105.97	-172.18	0.00	-1.12
208000	0.000	200.798	1.141	46	0	0.000	0.048	1.088	-85.76	-192.92	0.00	-0.69
209000	0.055	33.196	0.948	44	0	0.000	0.261	0.505	-100.49	-184.51	0.00	4.82
210000	0.026	148.985	1.248	46	0	0.000	0.189	1.169	-120.20	-192.93	0.00	-1.21
211000	0.024	82.677	0.880	44	0	0.000	0.178	-0.143	-101.35	-184.52	-0.01	-0.69
212000	0.015	73.031	1.677	50	0	0.000	0.137	-1.762	-104.27	-209.87	-0.00	0.00
213000	0.064	25.169	1.300	40	0	0.000	0.303	-0.637	-98.92	-168.03	0.00	-0.30
214000	0.156	144.543	2.162	47	0	0.000	0.073	0.160	-98.74	-197.10	0.00	-0.69
215000	0.018	112.365	1.032	38	0	0.000	0.265	-0.716	-105.58	-159.98	-0.10	0.00
216000	0.011	1387.538	1.875	38	0	0.000	0.239	0.517	-98.03	-160.02	0.00	-1.34
217000	0.094	710.591	2.097	37	0	0.000	0.041	0.876	-107.52	-156.03	-0.00	0.00
218000	0.038	187.809	1.108	49	0	0.000	0.082	0.421	-100.62	-205.64	0.04	0.00
219000	0.034	78.188	1.609	50	0	0.000	0.251	-1.567	-94.80	-209.88	0.00	-4.37
220000	0.247	105.481	1.820	53	0	0.000	0.043	-0.217	-102.28	-222.85	0.00	0.69
221000	0.156	33.648	2.132	51	0	0.000	0.252	-0.119	-108.79	-214.17	0.00	-1.64
222000	0.050	55.519	0.952	44	0	0.000	0.114	0.364	-96.22	-184.51	0.00	1.24
223000	0.004	61.174	0.821	35	0	0.000	0.026	-2.449	-83.67	-148.06	0.00	-0.69
224000	0.005	62.001	2.109	37	0	0.000	0.012	0.017	-84.74	-155.95	0.00	3.65
225000	0.096	80.028	1.434	46	0	0.000	0.038	1.097	-106.37	-192.91	-0.00	-0.69
226000	0.003	270.306	4.382	45	0	0.000	0.034	-0.644	-99.99	-188.77	-0.00	1.71
227000	0.011	335.943	1.564	50	0	0.000	0.029	0.235	-80.81	-209.92	0.00	-4.66
228000	0.055	331.731	2.772	42	0	0.000	0.004	-1.089	-93.21	-176.28	0.00	1.05
229000	0.009	338.220	2.167	47	0	0.000	0.026	-0.311	-80.92	-197.13	0.00	0.00
230000	0.010	142.827	2.427	47	0	0.000	0.033	-2.954	-96.02	-197.14	0.00	0.00
231000	0.021	175.248	2.194	45	0	0.000	0.082	0.145	-89.48	-188.71	0.00	0.00
232000	0.082	117.081	1.312	43	0	0.000	0.079	-0.086	-97.30	-180.37	0.00	0.00
233000	0.030	44.799	1.887	34	0	0.000	0.194	-0.531	-111.39	-144.11	0.00	0.00
234000	0.071	47.025	1.073	45	0	0.000	0.170	-0.871	-92.36	-188.68	-0.00	0.69
235000	0.009	412.630	1.086	51	0	0.000	0.389	-0.297	-98.64	-214.18	-0.00	0.00
236000	0.002	102.964	1.094	48	0	0.000	0.339	-0.449	-105.83	-201.32	0.00	-1.09
237000	0.007	44.940	1.383	44	0	0.000	0.335	-1.114	-105.89	-184.51	0.00	0.00
238000	0.006	132.956	1.672	48	0	0.000	0.315	0.110	-108.35	-201.34	-0.00	0.00
239000	0.004	56.190	0.988	40	0	0.000	0.300	-1.848	-103.82	-168.03	0.00	-1.52
240000	0.041	86.860	2.483	45	0	0.000	0.170	-0.897	-102.55	-188.70	-0.10	0.00
241000	0.023	23.447	1.730	47	0	0.000	0.318	0.628	-112.59	-197.08	0.00	-1.81
242000	0.011	58.004	1.050	39	0	0.000	0.149	-0.730	-84.91	-163.98	0.00	-1.87
243000	0.071	164.481	1.239	46	0	0.000	0.238	0.075	-108.30	-192.89	-0.00	0.00
244000	0.075	316.581	0.493	36	0	0.000	0.350	-0.556	-106.60	-152.00	-0.01	1.55
245000	0.007	33.909	0.698	42	0	0.000	0.271	-0.453	-95.13	-176.21	0.00	-3.89
246000	0.014	29.862	0.830	41	0	0.000	0.186	-0.503	-86.21	-172.11	0.00	-0.30
247000	0.011	102.919	1.278	47	0	0.000	0.244	0.361	-90.74	-197.09	-0.00	0.69
248000	0.062	37.816	0.774	51	0	0.000	0.248	0.188	-102.26	-214.16	0.00	-0.87
249000	0.031	254.281	0.897	45	0	0.000	0.320	0.008	-116.31	-188.73	0.00	-0.18
250000	0.028	83.991	1.980	40	0	0.000	0.493	-0.998	-117.07	-168.03	0.00	4.90
251000	0.013	17.640	2.395	37	0	0.000	0.300	-0.750	-108.69	-155.94	-0.00	0.00
252000	0.074	705.504	1.225	37	0	0.000	0.279	0.052	-105.60	-156.04	0.00	-1.62
253000	0.025	106.058	2.015	44	0	0.000	0.268	0.026	-103.24	-184.54	0.00	-0.03
254000	0.046	27.489	0.729	40	0	0.000	0.383	-0.866	-103.11	-168.03	0.00	0.00
255000	0.038	53.754	1.634	45	0	0.000	0.384	-0.132	-113.17	-188.69	0.00	0.00
256000	0.132	53.149	1.625	45	0	0.000	0.439	-2.068	-109.55	-188.68	0.00	-0.99
257000	0.002	273.326	0.930	45	0	0.000	0.295	-0.345	-101.91	-188.69	-0.00	1.74
258000	0.026	70.654	0.829	32	0	0.000	0.304	0.374	-102.96	-136.35	0.02	0.00
259000	0.002	17.982	0.733	44	0	0.000	0.415	-0.271	-102.62	-184.49	-0.00	1.05
260000	0.086	56.549	2.670	44	0	0.000	0.193	0.298	-106.61	-184.52	0.00	0.00
261000	0.003	11.451	1.039	44	0	0.000	0.545	-0.689	-110.45	-184.48	-0.00	-0.69
262000	0.036	54.015	1.986	40	0	0.000	0.409	-1.291	-106.91	-168.05	0.00	-1.07
263000	0.037	48.398	2.389	42	0	0.000	0.227	-1.671	-112.91	-176.27	0.00	0.00
264000	0.026	62.955	1.282	52	0	0.000	0.115	-1.291	-94.49	-218.48	0.00	-3.89
265000	0.003	200.203	0.408	45	0	0.000	0.451	-0.373	-110.56	-188.71	-0.00	0.69
266000	0.033	261.808	0.503	39	0	0.000	0.387	-0.098	-97.48	-163.99	-0.00	0.00
267000	0.013	112.525	1.437	48	0	0.000	0.239	-0.623	-98.66	-201.35	-0.00	0.00
268000	0.025	80.418	2.463	43	0	0.000	0.063	-1.261	-87.18	-180.37	-0.00	0.69
269000	0.036	124.974	2.862	35	0	0.000	0.040	-1.078	-91.01	-148.05	0.00	4.01
270000	0.036	50.516	1.860	47	0	0.000	0.018	-0.993	-91.81	-197.11	0.00	4.43
271000	0.032	24.227	1.286	36	0	0.000	0.216	-0.278	-86.33	-151.96	-0.05	0.00
272000	0.026	198.273	1.454	40	0	0.000	0.251	0.131	-90.90	-168.06	0.00	0.00
273000	0.044	853.412	1.494	44	0	0.000	0.167	0.206	-89.38	-184.60	-0.01	1.43
274000	0.012	248.415	2.242	46	0	0.000	0.079	0.953	-83.30	-192.93	-0.07	0.00
275000	0.001	83.890	1.575	41	0	0.000	0.016	-0.224	-87.70	-172.14	-0.02	0.00
276000	0.001	112.851	0.599	47	0	0.000	0.057	0.905	-77.19	-197.12	-0.00	0.69
