state	min	max	median	shifts	jumps	jumpvar	SE	root	lnL	lnLp	qlnL.p	qlnL.h
52000	0.027	107.920	0.994	30	0	0.000	0.374	0.645	-93.67	-128.70	0.00	-1.96
53000	0.031	52.441	1.062	37	0	0.000	0.322	1.594	-96.26	-155.94	0.00	0.00
54000	0.016	27.536	0.706	42	0	0.000	0.288	1.290	-85.79	-176.21	0.00	-2.73
55000	0.019	15.888	1.130	45	0	0.000	0.390	1.273	-92.58	-188.66	-0.00	0.00
56000	0.008	4.415	1.252	33	0	0.000	0.361	1.320	-95.86	-140.18	-0.00	0.00
57000	0.007	70.379	1.573	39	0	0.000	0.220	1.606	-95.15	-163.99	0.00	-1.79
58000	0.085	163.625	1.100	42	0	0.000	0.300	-0.438	-94.26	-176.23	0.02	0.00
59000	0.002	46.575	0.792	44	0	0.000	0.589	0.020	-106.45	-184.48	0.00	-0.69
60000	0.001	13.588	0.896	39	0	0.000	0.325	0.209	-84.56	-163.97	-0.00	0.00
61000	0.049	22.142	0.867	34	0	0.000	0.402	0.462	-91.30	-144.09	0.00	0.00
62000	0.005	15.990	0.535	38	0	0.000	0.461	1.524	-91.71	-159.93	-0.00	0.00
63000	0.001	203.826	0.919	36	0	0.000	0.362	1.630	-93.99	-151.96	0.00	-1.67
64000	0.011	70.612	1.031	33	0	0.000	0.292	-0.547	-93.21	-140.20	0.00	-4.57
65000	0.043	87.852	1.270	39	0	0.000	0.520	1.149	-103.85	-163.98	-0.00	-0.69
66000	0.082	62.702	0.739	35	0	0.000	0.330	0.379	-92.05	-148.02	0.00	3.26
67000	0.076	160.756	2.122	44	0	0.000	0.193	0.951	-96.36	-184.53	-0.00	0.64
68000	0.004	9.270	0.604	32	0	0.000	0.425	0.711	-87.94	-136.32	-0.00	1.13
69000	0.030	53.014	0.754	43	0	0.000	0.347	1.112	-97.27	-180.34	0.00	-1.63
70000	0.015	44.500	0.891	32	0	0.000	0.296	0.641	-96.61	-136.33	0.00	-0.69
71000	0.012	11.220	1.033	39	0	0.000	0.288	0.921	-87.41	-163.97	0.00	0.92
72000	0.072	46.578	1.094	39	0	0.000	0.243	0.019	-97.84	-163.97	-0.00	-0.69
73000	0.028	13.580	1.091	40	0	0.000	0.362	0.141	-88.15	-168.02	-0.00	0.00
74000	0.024	617.995	1.409	46	0	0.000	0.023	0.665	-89.87	-192.89	0.00	0.50
75000	0.002	4.878	0.694	43	0	0.000	0.403	0.552	-89.97	-180.33	0.00	-0.69
76000	0.011	11.957	0.631	41	0	0.000	0.254	0.521	-86.21	-172.10	0.00	0.00
77000	0.089	41.575	0.920	40	0	0.000	0.371	1.582	-93.31	-168.02	0.00	4.19
78000	0.016	35.287	0.872	37	0	0.000	0.346	0.931	-94.48	-155.94	0.00	0.00
79000	0.000	5.057	0.225	37	0	0.000	0.487	0.505	-89.10	-155.92	-0.00	0.00
80000	0.000	48.113	1.284	37	0	0.000	0.387	1.380	-98.38	-155.95	0.00	-1.20
81000	0.003	23.369	0.385	40	0	0.000	0.366	0.367	-86.01	-168.02	0.00	0.00
82000	0.128	39.165	1.565	41	0	0.000	0.065	1.141	-87.02	-172.12	-0.00	0.00
83000	0.077	144.130	2.325	49	0	0.000	0.027	1.792	-99.11	-205.61	-0.00	0.00
84000	0.003	361.819	0.920	42	0	0.000	0.278	1.736	-97.68	-176.23	0.00	-0.77
85000	0.001	28.543	0.503	41	0	0.000	0.461	0.727	-95.72	-172.09	0.00	-0.69
86000	0.021	34.201	0.905	38	0	0.000	0.429	1.262	-94.64	-159.94	0.00	3.20
87000	0.190	35.334	0.931	39	0	0.000	0.290	0.428	-92.19	-163.97	-0.00	0.96
88000	0.009	31.075	0.770	51	0	0.000	0.114	-0.159	-84.00	-214.15	0.00	0.00
89000	0.006	19.292	0.968	44	0	0.000	0.199	0.348	-91.80	-184.48	0.00	-1.16
90000	0.002	25.740	0.603	41	0	0.000	0.360	0.975	-91.11	-172.10	-0.00	0.69
91000	0.003	34.993	0.400	35	0	0.000	0.420	1.086	-86.90	-148.00	0.00	0.89
92000	0.043	29.199	0.467	41	0	0.000	0.389	1.828	-94.81	-172.10	-0.00	0.00
93000	0.005	40.616	1.108	37	0	0.000	0.313	1.793	-98.05	-155.94	0.00	1.08
94000	0.105	233.702	1.723	39	0	0.000	0.349	-0.237	-108.36	-164.00	0.00	-0.04
95000	0.023	171.617	0.640	34	0	0.000	0.412	0.386	-94.61	-144.09	0.00	-2.17
96000	0.021	18.790	0.728	38	0	0.000	0.394	0.420	-82.58	-159.93	0.00	0.00
97000	0.111	14.495	1.731	30	0	0.000	0.335	1.042	-93.00	-128.70	0.00	0.00
98000	0.003	97.774	0.494	31	0	0.000	0.433	1.070	-87.27	-132.50	0.01	0.00
99000	0.015	42.318	1.129	38	0	0.000	0.327	0.976	-95.77	-159.95	-0.00	0.00
100000	0.028	54.895	0.577	30	0	0.000	0.351	0.735	-86.29	-128.70	0.00	-2.82
101000	0.042	22.735	0.758	32	0	0.000	0.359	0.997	-86.28	-136.32	0.00	0.00
102000	0.146	43.485	1.368	43	0	0.000	0.325	1.393	-98.94	-180.34	-0.00	0.00
103000	0.028	26.038	0.602	39	0	0.000	0.394	0.642	-89.92	-163.96	-0.00	1.18
104000	0.001	14.495	0.371	35	0	0.000	0.383	0.448	-80.44	-148.00	0.00	0.84
105000	0.038	16.409	0.664	39	0	0.000	0.283	1.244	-93.37	-163.97	0.00	-0.06
106000	0.002	67.837	0.671	37	0	0.000	0.388	0.119	-92.95	-155.94	-0.00	-0.69
107000	0.008	42.713	2.215	40	0	0.000	0.237	0.193	-93.54	-168.04	0.00	-1.75
108000	0.004	72.615	1.744	38	0	0.000	0.209	0.262	-89.47	-159.95	-0.01	0.00
109000	0.002	13.001	0.555	32	0	0.000	0.430	1.274	-86.99	-136.32	0.00	-5.08
110000	0.004	4.068	0.800	35	0	0.000	0.442	1.166	-90.71	-148.00	0.00	-1.74
111000	0.006	11.754	0.529	41	0	0.000	0.464	0.137	-90.30	-172.09	0.00	0.00
112000	0.080	218.294	1.599	40	0	0.000	0.303	0.552	-95.99	-168.06	0.00	-0.50
113000	0.001	27.775	1.165	40	0	0.000	0.311	0.885	-91.64	-168.02	0.00	0.00
114000	0.006	13.658	0.877	43	0	0.000	0.328	1.213	-85.49	-180.33	0.00	-0.69
115000	0.007	149.690	0.708	41	0	0.000	0.405	0.163	-89.32	-172.11	0.00	0.00
116000	0.042	10.785	0.729	38	0	0.000	0.340	0.229	-87.15	-159.93	-0.00	1.17
117000	0.000	19.514	0.441	36	0	0.000	0.379	0.561	-85.10	-151.95	-0.00	0.00
118000	0.002	32.743	0.742	35	0	0.000	0.374	0.611	-93.15	-148.01	-0.00	0.00
119000	0.022	99.780	1.517	40	0	0.000	0.311	1.102	-92.25	-168.04	-0.01	0.00
120000	0.001	15.369	1.040	42	0	0.000	0.286	0.170	-85.36	-176.20	-0.00	0.00
121000	0.011	19.211	0.139	38	0	0.000	0.528	0.929	-93.48	-159.92	0.01	0.00
122000	0.002	7.915	0.618	42	0	0.000	0.378	0.559	-87.51	-176.20	0.00	-1.91
123000	0.028	25.493	0.642	36	0	0.000	0.381	0.520	-88.75	-151.95	0.00	0.00
124000	0.005	18.471	0.432	45	0	0.000	0.384	1.249	-87.18	-188.66	0.00	0.96
125000	0.001	22.640	0.582	32	0	0.000	0.375	0.564	-90.51	-136.33	-0.00	0.55
126000	0.001	12.055	0.267	42	0	0.000	0.573	0.356	-95.39	-176.20	0.01	0.00
127000	0.001	23.983	1.645	40	0	0.000	0.440	1.182	-100.00	-168.03	-0.03	0.00
128000	0.039	26.681	2.209	40	0	0.000	0.222	1.202	-98.07	-168.05	0.00	-2.50
129000	0.047	21.445	1.147	45	0	0.000	0.313	0.729	-99.48	-188.66	0.00	-0.69
130000	0.021	115.335	1.481	35	0	0.000	0.287	0.138	-98.82	-148.03	0.00	0.00
131000	0.009	10.742	0.773	34	0	0.000	0.380	1.709	-90.98	-144.08	-0.00	0.69
132000	0.001	18.933	0.952	38	0	0.000	0.320	-0.081	-92.46	-159.94	0.00	-0.28
133000	0.011	22.839	0.683	40	0	0.000	0.340	0.508	-86.57	-168.01	0.00	-0.69
134000	0.012	46.796	0.382	32	0	0.000	0.408	0.989	-90.61	-136.34	-0.00	0.00
135000	0.051	12.868	0.403	32	0	0.000	0.395	0.945	-89.01	-136.32	0.00	-5.17
136000	0.025	45.563	0.921	33	0	0.000	0.380	0.887	-87.95	-140.19	0.00	3.09
137000	0.002	18.424	0.945	42	0	0.000	0.400	0.676	-97.69	-176.21	0.01	0.00
138000	0.050	46.482	0.954	42	0	0.000	0.325	0.513	-91.52	-176.22	0.00	4.69
139000	0.030	12.294	0.651	38	0	0.000	0.358	0.568	-86.44	-159.93	-0.00	0.11
140000	0.006	21.317	0.637	37	0	0.000	0.396	0.947	-86.24	-155.93	-0.00	0.00
141000	0.000	26.292	0.413	38	0	0.000	0.318	0.207	-83.39	-159.93	0.00	-8.36
142000	0.054	10.762	0.927	36	0	0.000	0.320	0.517	-88.36	-151.95	-0.00	1.02
143000	0.001	55.273	0.936	37	0	0.000	0.334	0.498	-96.33	-155.94	0.00	-4.27
144000	0.061	118.310	1.357	42	0	0.000	0.176	1.532	-93.26	-176.24	-0.00	-0.69
145000	0.018	192.686	0.510	44	0	0.000	0.395	0.272	-100.49	-184.50	-0.00	0.63
146000	0.001	45.449	0.859	44	0	0.000	0.459	1.408	-96.24	-184.49	0.00	-1.46
147000	0.082	64.515	0.913	39	0	0.000	0.098	0.507	-97.06	-163.99	-0.03	0.00
148000	0.009	36.564	0.436	38	0	0.000	0.286	1.023	-83.69	-159.94	0.00	0.00
149000	0.122	28.406	1.080	43	0	0.000	0.155	1.122	-96.41	-180.35	0.00	0.00
150000	0.107	38.845	4.113	44	0	0.000	0.342	0.055	-106.31	-184.52	-0.00	-0.69
151000	0.001	22.424	0.597	38	0	0.000	0.345	0.506	-89.16	-159.93	0.00	-6.91
152000	0.021	18.865	0.417	41	0	0.000	0.415	0.688	-87.90	-172.10	0.01	0.00
153000	0.001	19.246	0.602	31	0	0.000	0.442	0.837	-91.73	-132.49	-0.00	0.00
154000	0.000	49.466	0.499	39	0	0.000	0.320	1.403	-91.62	-163.97	0.00	-2.61
155000	0.008	90.512	0.624	32	0	0.000	0.392	0.818	-87.84	-136.33	0.00	0.00
156000	0.002	52.377	1.097	45	0	0.000	0.348	-0.034	-99.77	-188.67	-0.00	0.00
157000	0.009	37.005	1.123	47	0	0.000	0.348	1.840	-94.74	-197.08	-0.00	1.54
158000	0.063	127.578	1.892	36	0	0.000	0.033	0.735	-101.33	-151.99	0.00	0.69
159000	0.061	39.955	1.260	40	0	0.000	0.238	1.036	-86.40	-168.04	-0.00	0.00
160000	0.029	30.616	1.711	43	0	0.000	0.154	0.582	-88.67	-180.35	-0.00	0.00
161000	0.068	41.896	1.627	39	0	0.000	0.355	0.376	-96.86	-163.99	0.00	-1.48
162000	0.014	31.820	0.810	37	0	0.000	0.405	0.437	-93.50	-155.93	-0.00	0.64
163000	0.026	53.648	1.313	39	0	0.000	0.251	0.814	-90.74	-163.97	-0.00	0.00
164000	0.012	17.323	0.938	47	0	0.000	0.278	1.508	-91.31	-197.07	-0.00	0.00
165000	0.004	37.143	0.772	40	0	0.000	0.426	1.297	-91.90	-168.03	-0.00	0.00
166000	0.006	13.568	0.337	35	0	0.000	0.472	0.625	-92.02	-148.00	0.00	0.00
167000	0.026	19.165	0.434	35	0	0.000	0.313	0.339	-86.31	-148.00	0.00	0.00
168000	0.016	19.197	0.897	44	0	0.000	0.536	0.906	-97.28	-184.49	0.00	-4.39
169000	0.018	46.862	0.331	42	0	0.000	0.466	0.575	-94.65	-176.21	0.00	3.71
170000	0.027	24.843	0.630	35	0	0.000	0.429	0.817	-97.79	-148.00	0.00	-0.45
171000	0.008	16.661	0.508	38	0	0.000	0.383	0.403	-90.03	-159.93	0.00	0.00
172000	0.003	36.404	0.469	38	0	0.000	0.324	1.505	-85.15	-159.94	-0.00	0.05
173000	0.008	7.245	0.422	33	0	0.000	0.530	1.079	-90.46	-140.19	-0.00	0.00
174000	0.000	20.571	1.411	37	0	0.000	0.287	-0.122	-96.73	-155.93	0.00	-0.69
175000	0.029	15.169	0.653	37	0	0.000	0.440	1.225	-86.72	-155.93	-0.00	0.00
176000	0.002	13.735	0.482	34	0	0.000	0.349	0.770	-91.23	-144.08	-0.00	0.00
177000	0.008	11.662	1.040	37	0	0.000	0.370	2.030	-92.69	-155.93	0.00	-0.75
178000	0.019	32.635	0.774	37	0	0.000	0.313	0.872	-85.93	-155.94	0.00	-2.56
179000	0.034	230.620	0.813	43	0	0.000	0.305	1.684	-100.54	-180.38	0.00	0.00
180000	0.000	73.301	1.187	36	0	0.000	0.389	1.203	-100.15	-151.96	0.00	-0.56
181000	0.015	106.735	0.731	30	0	0.000	0.477	0.439	-100.05	-128.70	0.00	-0.93
182000	0.018	48.087	1.371	35	0	0.000	0.331	0.614	-98.72	-148.02	-0.01	0.69
183000	0.000	24.554	0.284	42	0	0.000	0.439	0.456	-86.78	-176.20	0.00	4.83
184000	0.004	3.102	0.231	33	0	0.000	0.454	0.589	-82.62	-140.18	0.00	-1.26
185000	0.001	22.581	0.557	31	0	0.000	0.408	1.326	-86.20	-132.49	0.00	0.00
186000	0.001	6.181	0.482	37	0	0.000	0.408	0.433	-88.64	-155.93	0.00	0.00
187000	0.249	62.154	1.198	33	0	0.000	0.492	0.407	-106.33	-140.21	0.00	0.00
188000	0.046	59.480	0.591	42	0	0.000	0.409	1.013	-93.47	-176.22	0.00	-0.71
189000	0.145	56.524	0.917	34	0	0.000	0.395	0.339	-97.43	-144.10	0.00	3.81
190000	0.004	27.131	1.117	29	0	0.000	0.363	1.367	-94.24	-124.93	0.00	4.90
191000	0.013	202.456	0.751	45	0	0.000	0.227	-0.339	-99.93	-188.69	0.00	0.33
192000	0.002	15.766	0.626	35	0	0.000	0.501	1.815	-96.09	-148.00	0.00	0.00
193000	0.002	13.731	0.654	37	0	0.000	0.352	0.389	-92.52	-155.93	0.00	-6.31
194000	0.002	36.415	0.661	45	0	0.000	0.314	0.665	-91.25	-188.66	-0.00	0.69
195000	0.084	49.691	1.350	44	0	0.000	0.116	0.770	-89.72	-184.50	0.00	-2.17
196000	0.005	42.215	1.073	43	0	0.000	0.193	0.984	-91.88	-180.34	0.00	-1.41
197000	0.044	22.343	1.132	35	0	0.000	0.356	2.169	-97.41	-148.01	0.00	0.00
198000	0.043	26.055	0.867	42	0	0.000	0.260	0.644	-89.64	-176.21	0.00	-1.80
199000	0.002	17.526	0.463	35	0	0.000	0.475	1.718	-90.43	-147.99	0.00	-3.27
200000	0.014	13.386	0.546	36	0	0.000	0.340	0.622	-82.72	-151.95	0.00	-7.73
201000	0.162	27.116	1.993	36	0	0.000	0.274	0.105	-85.80	-151.96	0.00	0.00
202000	0.007	9.404	0.278	41	0	0.000	0.411	0.713	-93.25	-172.09	-0.00	-0.69
203000	0.008	21.017	0.513	41	0	0.000	0.305	0.677	-89.95	-172.10	-0.00	0.98
204000	0.002	27.762	1.587	41	0	0.000	0.308	0.141	-95.85	-172.12	0.00	-0.90
205000	0.007	19.148	0.593	41	0	0.000	0.495	0.757	-88.81	-172.10	0.00	0.00
206000	0.010	17.843	0.440	35	0	0.000	0.351	0.693	-86.34	-148.01	-0.00	0.00
207000	0.041	28.237	1.244	37	0	0.000	0.248	0.359	-89.30	-155.94	0.00	-0.96
208000	0.030	16.447	0.645	38	0	0.000	0.341	1.394	-87.39	-159.93	0.00	-3.81
209000	0.007	15.450	0.576	37	0	0.000	0.428	0.790	-85.26	-155.92	0.01	0.00
210000	0.000	8.089	0.282	35	0	0.000	0.445	0.656	-96.64	-148.00	0.01	0.00
211000	0.006	27.271	1.302	43	0	0.000	0.331	1.901	-88.17	-180.34	0.00	-1.18
212000	0.006	5.505	0.256	37	0	0.000	0.456	0.723	-86.71	-155.92	0.01	0.00
213000	0.006	26.832	0.364	36	0	0.000	0.359	1.033	-89.86	-151.95	0.00	0.00
214000	0.003	74.359	1.211	45	0	0.000	0.359	1.006	-90.75	-188.66	0.00	2.87
215000	0.044	105.649	0.672	33	0	0.000	0.302	1.515	-82.77	-140.19	0.02	0.00
216000	0.110	31.089	2.268	32	0	0.000	0.272	0.158	-99.29	-136.34	0.00	4.81
217000	0.001	17.389	1.297	40	0	0.000	0.378	1.084	-91.61	-168.02	-0.00	-0.69
218000	0.000	11.770	0.258	29	0	0.000	0.538	1.152	-93.39	-124.91	-0.00	0.00
219000	0.019	11.069	0.268	34	0	0.000	0.445	0.462	-85.36	-144.07	-0.00	1.27
220000	0.009	13.288	0.541	34	0	0.000	0.385	1.423	-86.88	-144.08	0.00	-0.69
221000	0.019	10.138	0.310	37	0	0.000	0.399	0.560	-89.85	-155.93	-0.00	0.00
222000	0.023	11.004	0.739	37	0	0.000	0.372	0.712	-83.04	-155.93	0.00	-2.20
223000	0.053	13.034	0.469	37	0	0.000	0.415	-0.073	-90.99	-155.92	0.00	-3.16
224000	0.032	24.297	0.688	31	0	0.000	0.520	0.634	-94.09	-132.49	-0.00	0.00
225000	0.003	37.516	0.611	33	0	0.000	0.263	0.530	-86.19	-140.19	-0.00	0.69
226000	0.012	24.158	0.413	37	0	0.000	0.365	2.033	-94.60	-155.94	0.00	-3.61
227000	0.066	21.924	0.881	38	0	0.000	0.382	1.054	-93.01	-159.95	0.00	-0.69
228000	0.003	16.007	0.539	39	0	0.000	0.439	0.624	-90.72	-163.96	0.00	-0.80
229000	0.013	29.084	0.694	40	0	0.000	0.387	0.436	-85.33	-168.02	-0.00	0.00
230000	0.042	30.401	0.959	34	0	0.000	0.305	0.180	-93.43	-144.09	0.00	-0.69
231000	0.010	37.416	0.592	37	0	0.000	0.429	-0.268	-96.29	-155.93	0.01	0.00
232000	0.108	50.114	0.523	30	0	0.000	0.397	0.527	-93.02	-128.69	-0.02	0.00
233000	0.004	21.956	0.673	50	0	0.000	0.373	1.097	-93.02	-209.84	0.00	-0.69
234000	0.000	37.008	0.686	33	0	0.000	0.350	1.355	-88.83	-140.18	-0.00	0.00
235000	0.040	38.645	0.935	47	0	0.000	0.320	0.693	-97.72	-197.08	-0.00	0.00
236000	0.032	28.515	0.926	40	0	0.000	0.372	0.922	-85.14	-168.02	0.00	0.00
237000	0.010	9.322	0.701	27	0	0.000	0.486	0.938	-94.08	-117.49	-0.00	0.00
238000	0.199	50.389	1.004	37	0	0.000	0.213	0.757	-87.45	-155.94	0.00	0.69
239000	0.070	29.734	0.664	32	0	0.000	0.489	1.314	-94.28	-136.33	0.00	-2.34
240000	0.066	15.723	0.547	26	0	0.000	0.448	0.570	-91.87	-113.82	-0.00	0.00
241000	0.000	44.853	0.558	29	0	0.000	0.460	-0.267	-97.97	-124.93	0.00	0.40
242000	0.025	20.690	0.588	41	0	0.000	0.346	0.524	-93.69	-172.10	0.00	-0.69
243000	0.013	27.376	0.289	35	0	0.000	0.437	1.166	-82.82	-147.99	0.01	0.00
244000	0.004	13.563	0.246	32	0	0.000	0.330	0.446	-85.23	-136.32	-0.01	0.00
245000	0.001	602.179	1.391	45	0	0.000	0.248	1.244	-92.30	-188.70	0.00	0.00
246000	0.004	55.829	1.946	45	0	0.000	0.197	-0.350	-95.78	-188.69	-0.00	0.56
247000	0.001	58.490	0.827	28	0	0.000	0.319	0.569	-88.72	-121.20	-0.00	0.00
248000	0.107	26.716	0.707	35	0	0.000	0.076	0.662	-94.64	-148.02	0.00	0.00
249000	0.010	109.900	0.869	41	0	0.000	0.171	1.478	-85.89	-172.14	0.00	-0.29
250000	0.003	42.809	0.683	44	0	0.000	0.336	1.207	-83.67	-184.48	-0.00	1.24
251000	0.011	72.092	0.523	45	0	0.000	0.338	0.428	-83.83	-188.66	0.00	-2.57
252000	0.001	26.453	1.017	39	0	0.000	0.354	0.982	-93.64	-163.97	0.00	-1.34
253000	0.034	19.277	2.198	37	0	0.000	0.247	0.644	-98.19	-155.95	0.00	-1.80
254000	0.029	77.577	0.722	40	0	0.000	0.264	0.267	-88.20	-168.04	0.00	-0.94
255000	0.002	140.368	0.582	40	0	0.000	0.383	0.936	-93.01	-168.03	0.00	4.19
256000	0.000	95.004	0.993	37	0	0.000	0.524	-0.074	-103.72	-155.94	-0.00	0.69
257000	0.031	67.989	1.163	39	0	0.000	0.336	1.373	-93.91	-163.97	0.00	0.00
258000	0.008	30.034	0.398	39	0	0.000	0.284	0.561	-82.78	-163.97	0.00	0.00
259000	0.014	6.191	0.947	39	0	0.000	0.363	1.865	-90.37	-163.96	0.00	1.96
260000	0.017	12.033	0.246	38	0	0.000	0.459	0.330	-80.71	-159.93	0.00	0.00
261000	0.001	24.853	0.519	38	0	0.000	0.398	2.092	-94.02	-159.93	0.00	4.32
262000	0.031	43.708	0.595	43	0	0.000	0.413	1.166	-96.30	-180.34	0.00	-0.20
263000	0.014	14.404	0.626	42	0	0.000	0.502	1.002	-93.85	-176.20	0.00	-0.69
264000	0.036	48.634	0.447	43	0	0.000	0.285	0.977	-91.04	-180.34	-0.00	0.00
265000	0.008	146.870	0.820	48	0	0.000	0.419	0.765	-95.50	-201.32	-0.00	0.00
266000	0.017	23.137	1.494	46	0	0.000	0.243	1.439	-90.97	-192.85	0.00	0.00
267000	0.025	47.928	1.852	39	0	0.000	0.242	1.397	-89.18	-163.98	0.00	0.69
268000	0.028	44.049	1.638	39	0	0.000	0.253	1.199	-91.53	-163.98	-0.03	0.00
269000	0.007	11.563	0.225	33	0	0.000	0.375	0.655	-99.03	-140.18	-0.00	0.00
270000	0.026	65.323	1.143	45	0	0.000	0.420	0.368	-98.40	-188.67	0.00	4.68
271000	0.005	45.659	0.782	37	0	0.000	0.356	0.305	-97.08	-155.94	0.02	0.00
272000	0.004	25.325	0.547	39	0	0.000	0.401	0.325	-82.18	-163.96	-0.00	-0.69
273000	0.003	16.227	0.574	37	0	0.000	0.452	1.572	-92.30	-155.93	0.00	-0.69
274000	0.022	7.303	0.460	31	0	0.000	0.478	0.787	-90.63	-132.49	0.00	-4.90
275000	0.106	126.028	0.409	33	0	0.000	0.432	1.016	-92.23	-140.21	0.00	-0.69
276000	0.000	18.976	0.863	32	0	0.000	0.458	0.797	-95.20	-136.32	-0.02	0.00
277000	0.000	6.670	0.227	37	0	0.000	0.384	1.305	-94.37	-155.92	0.00	-0.75
278000	0.013	30.365	0.283	35	0	0.000	0.373	0.765	-86.16	-148.00	0.00	0.00
279000	0.004	6.336	0.337	36	0	0.000	0.491	0.261	-85.36	-151.95	0.00	0.00
