state	min	max	median	shifts	jumps	jumpvar	SE	root	lnL	lnLp	qlnL.p	qlnL.h
820000	0.015	90.582	1.082	43	0	0.000	0.418	0.875	-95.33	-180.34	0.00	0.86
821000	0.001	18.599	0.794	39	0	0.000	0.206	0.074	-86.36	-163.97	-0.00	-0.69
822000	0.028	67.565	1.790	43	0	0.000	0.320	0.955	-95.72	-180.35	-0.00	0.69
823000	0.030	49.126	0.585	35	0	0.000	0.329	0.513	-84.58	-148.01	0.00	2.41
824000	0.001	26.642	1.333	34	0	0.000	0.329	1.068	-90.59	-144.09	0.00	0.69
825000	0.036	145.644	0.563	35	0	0.000	0.317	0.217	-85.74	-148.02	0.00	-2.19
826000	0.012	15.567	0.927	29	0	0.000	0.259	0.249	-83.30	-124.93	-0.00	-0.69
827000	0.024	8.419	0.542	38	0	0.000	0.249	1.387	-90.40	-159.93	0.01	0.00
828000	0.001	100.247	0.803	43	0	0.000	0.355	0.757	-94.75	-180.34	0.00	-3.79
829000	0.055	11.970	1.036	37	0	0.000	0.274	0.850	-81.66	-155.93	0.01	0.00
830000	0.003	29.077	1.362	40	0	0.000	0.256	0.987	-98.04	-168.03	0.00	-3.06
831000	0.014	15.436	0.551	42	0	0.000	0.358	0.811	-101.30	-176.21	-0.00	1.14
832000	0.007	52.514	2.773	27	0	0.000	0.332	1.060	-96.56	-117.51	0.00	0.00
833000	0.024	62.860	1.316	38	0	0.000	0.332	0.328	-97.43	-159.95	0.00	-0.69
834000	0.085	41.411	1.151	35	0	0.000	0.199	0.835	-88.16	-148.03	-0.03	0.00
835000	0.047	47.037	0.702	36	0	0.000	0.251	0.546	-88.79	-151.97	0.00	4.89
836000	0.012	41.885	0.814	48	0	0.000	0.298	0.740	-96.36	-201.31	0.00	0.00
837000	0.002	38.129	1.471	41	0	0.000	0.178	1.067	-105.84	-172.13	-0.00	0.01
838000	0.000	38.669	1.030	40	0	0.000	0.276	0.884	-90.73	-168.03	-0.00	0.00
839000	0.000	34.973	0.495	35	0	0.000	0.378	1.277	-89.41	-148.00	-0.01	0.00
840000	0.072	61.207	0.581	40	0	0.000	0.400	0.444	-96.72	-168.03	-0.00	1.68
841000	0.020	37.573	0.881	40	0	0.000	0.288	0.642	-89.83	-168.03	0.00	1.79
842000	0.016	133.606	0.968	43	0	0.000	0.338	1.022	-97.16	-180.36	0.00	-2.32
843000	0.010	51.849	0.773	38	0	0.000	0.284	1.247	-86.56	-159.95	0.03	0.00
844000	0.034	44.792	1.214	48	0	0.000	0.077	0.961	-91.62	-201.33	0.04	0.00
845000	0.000	33.577	1.287	35	0	0.000	0.272	0.477	-91.26	-148.02	-0.00	0.00
846000	0.001	53.623	2.186	42	0	0.000	0.177	1.688	-98.33	-176.23	0.00	-0.69
847000	0.007	97.921	0.524	49	0	0.000	0.381	1.195	-98.87	-205.60	0.00	-2.17
848000	0.013	48.325	0.663	36	0	0.000	0.381	0.994	-86.57	-151.95	0.00	0.00
849000	0.024	75.987	0.409	43	0	0.000	0.284	0.629	-88.48	-180.35	-0.00	0.00
850000	0.003	12.855	0.434	25	0	0.000	0.340	0.025	-85.37	-110.21	0.00	-0.69
851000	0.048	23.908	1.613	40	0	0.000	0.298	1.152	-96.71	-168.03	0.00	-3.35
852000	0.010	137.282	1.021	38	0	0.000	0.184	1.594	-83.63	-159.95	-0.00	0.69
853000	0.029	104.784	0.938	46	0	0.000	0.295	-1.137	-100.59	-192.88	-0.00	0.00
854000	0.038	17.234	0.846	31	0	0.000	0.401	1.182	-96.10	-132.49	0.00	-2.96
855000	0.043	74.687	0.861	31	0	0.000	0.359	1.734	-88.42	-132.51	0.00	-1.22
856000	0.013	16.803	0.957	39	0	0.000	0.215	0.886	-86.62	-163.97	0.00	0.00
857000	0.003	22.574	0.424	39	0	0.000	0.341	0.384	-89.89	-163.97	0.01	0.00
858000	0.004	34.405	0.266	41	0	0.000	0.305	1.124	-91.63	-172.11	0.00	0.05
859000	0.000	66.762	0.631	39	0	0.000	0.300	0.663	-83.46	-163.97	0.00	4.50
860000	0.014	43.158	0.321	37	0	0.000	0.304	-0.495	-91.24	-155.93	-0.00	-0.69
861000	0.023	20.249	0.964	33	0	0.000	0.283	0.762	-94.67	-140.20	-0.04	0.00
862000	0.002	46.667	0.712	37	0	0.000	0.264	1.121	-87.40	-155.94	-0.00	0.00
863000	0.031	32.519	0.595	39	0	0.000	0.366	1.098	-98.56	-163.97	0.00	-1.31
864000	0.091	231.363	1.066	41	0	0.000	0.399	0.040	-98.62	-172.14	0.00	-0.69
865000	0.014	73.682	0.408	43	0	0.000	0.295	1.634	-86.27	-180.34	0.00	-0.69
866000	0.006	51.152	1.293	38	0	0.000	0.185	1.932	-97.71	-159.97	-0.00	-0.69
867000	0.068	30.533	0.839	48	0	0.000	0.283	1.082	-90.06	-201.32	0.00	-2.77
868000	0.041	46.943	1.280	43	0	0.000	0.396	1.019	-102.68	-180.35	-0.00	1.55
869000	0.314	31.664	1.387	35	0	0.000	0.234	1.256	-89.33	-148.01	-0.00	0.00
870000	0.285	47.462	1.184	35	0	0.000	0.169	0.610	-97.78	-148.04	0.00	4.63
871000	0.002	33.623	0.235	37	0	0.000	0.495	0.302	-85.86	-155.93	-0.00	-0.69
872000	0.005	179.999	1.529	43	0	0.000	0.160	0.950	-95.22	-180.36	0.00	-0.69
873000	0.001	30.326	0.846	39	0	0.000	0.399	-0.033	-98.18	-163.97	-0.00	0.00
874000	0.039	111.965	0.849	37	0	0.000	0.262	-0.226	-85.93	-155.94	0.00	-0.28
875000	0.022	58.188	0.693	42	0	0.000	0.323	0.667	-95.25	-176.22	0.00	0.00
876000	0.005	34.078	0.837	41	0	0.000	0.285	0.184	-84.66	-172.11	-0.00	0.00
877000	0.009	46.904	0.645	41	0	0.000	0.255	0.298	-81.17	-172.12	0.00	3.93
878000	0.061	61.263	0.656	40	0	0.000	0.386	0.349	-84.60	-168.02	0.00	0.00
879000	0.060	167.804	0.734	34	0	0.000	0.202	0.765	-83.90	-144.11	0.00	0.00
880000	0.003	60.978	0.809	39	0	0.000	0.271	2.094	-87.59	-163.98	-0.00	0.00
881000	0.009	48.469	0.727	38	0	0.000	0.375	0.441	-89.23	-159.95	0.00	-5.29
882000	0.006	139.763	1.138	41	0	0.000	0.329	1.327	-98.07	-172.12	0.00	-0.08
883000	0.034	52.212	0.580	39	0	0.000	0.316	1.946	-90.25	-163.97	0.00	-4.04
884000	0.085	276.863	3.106	33	0	0.000	0.102	1.359	-104.56	-140.28	0.00	-1.52
885000	0.072	52.273	1.169	43	0	0.000	0.280	1.185	-94.28	-180.35	-0.00	-0.69
886000	0.013	30.842	1.718	49	0	0.000	0.336	0.579	-88.59	-205.57	-0.00	0.00
887000	0.003	35.157	2.077	34	0	0.000	0.291	1.133	-87.84	-144.09	-0.00	0.69
888000	0.013	105.682	0.515	39	0	0.000	0.296	0.717	-89.27	-163.98	0.00	0.69
889000	0.178	76.280	1.113	46	0	0.000	0.328	0.308	-95.70	-192.87	0.00	-1.10
890000	0.025	16.053	0.714	35	0	0.000	0.279	0.848	-86.73	-148.01	0.00	0.00
891000	0.022	22.533	0.939	29	0	0.000	0.219	2.382	-91.75	-124.93	-0.00	0.00
892000	0.046	32.902	0.677	39	0	0.000	0.359	1.850	-90.44	-163.97	0.02	0.00
893000	0.017	31.964	1.052	49	0	0.000	0.120	0.238	-89.32	-205.60	0.00	0.00
894000	0.082	66.676	1.653	39	0	0.000	0.314	0.787	-92.76	-163.98	0.00	-1.25
895000	0.008	13.096	1.005	40	0	0.000	0.371	1.244	-94.62	-168.02	-0.00	0.00
896000	0.008	73.097	1.071	40	0	0.000	0.240	0.176	-93.48	-168.04	0.00	-2.33
897000	0.003	20.633	0.367	34	0	0.000	0.340	0.808	-85.94	-144.08	0.00	0.69
898000	0.022	58.687	0.853	40	0	0.000	0.323	0.628	-98.89	-168.05	0.00	0.00
899000	0.009	76.082	1.840	45	0	0.000	0.316	0.238	-92.77	-188.67	0.00	-1.99
900000	0.025	39.264	0.749	38	0	0.000	0.223	0.448	-85.37	-159.95	0.00	0.69
901000	0.024	153.504	1.975	40	0	0.000	0.263	0.452	-93.90	-168.04	0.00	0.43
902000	0.020	29.315	0.939	41	0	0.000	0.492	0.784	-110.17	-172.10	0.00	0.00
903000	0.060	77.011	1.333	38	0	0.000	0.318	0.582	-98.93	-159.97	-0.00	0.00
904000	0.064	73.703	1.278	34	0	0.000	0.312	1.203	-84.92	-144.11	-0.00	0.00
905000	0.105	83.877	1.516	40	0	0.000	0.257	1.133	-93.70	-168.06	0.00	0.00
906000	0.002	36.502	0.515	31	0	0.000	0.259	1.120	-88.60	-132.50	-0.02	0.00
907000	0.058	16.921	1.160	39	0	0.000	0.309	0.773	-83.02	-163.97	0.00	-0.69
908000	0.060	32.157	0.712	40	0	0.000	0.252	0.909	-89.39	-168.02	0.00	-3.44
909000	0.007	192.387	0.690	38	0	0.000	0.353	1.115	-90.21	-159.95	0.00	0.71
910000	0.051	51.386	0.977	40	0	0.000	0.253	0.716	-88.49	-168.03	-0.00	0.00
911000	0.002	17.162	0.810	36	0	0.000	0.279	0.654	-87.68	-151.96	-0.00	-0.69
912000	0.001	73.984	0.999	41	0	0.000	0.303	1.255	-97.04	-172.12	0.00	0.91
913000	0.101	114.543	1.188	37	0	0.000	0.063	0.436	-103.84	-155.97	-0.00	0.91
914000	0.050	20.074	1.618	35	0	0.000	0.294	1.034	-91.41	-148.01	0.00	-0.20
915000	0.022	64.219	0.749	37	0	0.000	0.244	0.039	-87.02	-155.94	0.00	-0.74
916000	0.002	13.191	0.740	39	0	0.000	0.227	0.445	-84.52	-163.96	-0.00	-0.69
917000	0.021	37.354	1.470	43	0	0.000	0.150	0.670	-92.20	-180.36	0.00	0.00
918000	0.043	54.640	1.130	40	0	0.000	0.297	0.220	-91.27	-168.02	0.00	-3.72
919000	0.063	31.181	0.927	39	0	0.000	0.442	0.588	-96.90	-163.97	0.00	4.46
920000	0.004	25.195	0.646	40	0	0.000	0.285	1.445	-87.21	-168.03	0.00	0.00
921000	0.083	37.996	0.438	37	0	0.000	0.274	0.692	-83.23	-155.94	0.00	0.33
922000	0.033	34.014	0.599	45	0	0.000	0.267	1.054	-88.44	-188.67	0.01	0.00
923000	0.037	115.192	2.287	41	0	0.000	0.263	0.394	-96.21	-172.12	-0.00	0.00
924000	0.065	28.277	0.784	37	0	0.000	0.284	1.355	-89.58	-155.93	0.00	-0.69
925000	0.076	40.084	0.491	38	0	0.000	0.425	0.653	-101.75	-159.95	0.00	-4.56
926000	0.004	26.392	0.428	40	0	0.000	0.353	0.812	-90.93	-168.02	0.00	-1.76
927000	0.054	42.873	2.474	38	0	0.000	0.295	0.860	-105.59	-159.95	0.00	0.00
928000	0.016	7.159	0.591	33	0	0.000	0.422	1.537	-93.61	-140.18	0.00	-0.17
929000	0.010	27.443	1.145	37	0	0.000	0.318	0.886	-92.30	-155.95	0.00	-0.75
930000	0.048	23.327	0.672	36	0	0.000	0.290	0.635	-92.73	-151.95	0.00	0.00
931000	0.040	226.851	0.763	41	0	0.000	0.278	0.494	-86.53	-172.12	-0.00	-0.69
932000	0.056	67.493	1.107	41	0	0.000	0.318	1.518	-90.15	-172.12	-0.00	0.49
933000	0.035	47.887	0.490	39	0	0.000	0.385	0.868	-92.79	-163.98	0.03	0.00
934000	0.020	65.652	1.160	51	0	0.000	0.235	1.137	-97.00	-214.16	0.03	0.00
935000	0.004	31.148	0.576	48	0	0.000	0.358	1.214	-90.44	-201.31	0.00	0.00
936000	0.003	69.432	0.940	44	0	0.000	0.217	1.151	-89.89	-184.51	0.00	-0.61
937000	0.042	70.924	0.484	40	0	0.000	0.276	2.500	-81.81	-168.03	-0.00	0.24
938000	0.026	116.274	0.888	33	0	0.000	0.267	1.665	-96.37	-140.22	-0.00	-0.69
939000	0.062	52.893	1.074	43	0	0.000	0.242	0.989	-90.57	-180.35	0.00	0.00
940000	0.084	35.507	0.941	40	0	0.000	0.183	0.914	-84.00	-168.03	0.00	3.79
941000	0.081	44.498	0.580	41	0	0.000	0.325	0.631	-95.22	-172.11	0.00	-0.69
942000	0.015	55.418	0.829	32	0	0.000	0.219	0.582	-86.28	-136.34	-0.00	0.00
943000	0.006	34.991	1.169	48	0	0.000	0.265	0.104	-87.03	-201.31	0.00	-3.81
944000	0.007	21.917	0.734	47	0	0.000	0.329	1.507	-93.76	-197.08	0.00	0.00
945000	0.015	11.013	0.664	36	0	0.000	0.340	0.997	-91.20	-151.95	-0.00	0.00
946000	0.040	59.894	1.138	33	0	0.000	0.340	0.383	-88.30	-140.20	-0.00	-0.69
947000	0.000	29.933	1.605	37	0	0.000	0.337	1.656	-102.80	-155.95	-0.00	0.69
948000	0.033	105.765	0.516	42	0	0.000	0.418	-0.024	-97.67	-176.22	0.02	0.00
949000	0.002	14.534	0.235	39	0	0.000	0.393	0.947	-84.00	-163.96	-0.00	0.69
950000	0.000	75.446	1.643	45	0	0.000	0.255	1.263	-107.50	-188.69	0.00	0.00
951000	0.032	19.610	0.783	37	0	0.000	0.377	1.250	-87.84	-155.93	0.00	0.12
952000	0.067	28.257	2.309	38	0	0.000	0.266	0.719	-96.00	-159.95	0.00	-0.69
953000	0.004	18.440	0.878	45	0	0.000	0.336	0.544	-96.79	-188.66	-0.00	-0.69
954000	0.018	52.179	0.846	41	0	0.000	0.237	0.183	-85.97	-172.11	-0.00	1.51
955000	0.225	27.750	0.676	29	0	0.000	0.315	0.647	-89.60	-124.94	0.00	0.00
956000	0.052	86.505	0.888	35	0	0.000	0.223	0.377	-90.99	-148.03	0.00	0.00
957000	0.029	59.534	0.907	40	0	0.000	0.332	2.481	-91.44	-168.03	-0.00	0.00
958000	0.007	75.530	0.662	35	0	0.000	0.163	1.335	-85.50	-148.02	0.00	0.00
959000	0.096	90.892	0.668	36	0	0.000	0.316	1.251	-86.15	-151.97	0.00	0.00
960000	0.105	27.776	0.920	40	0	0.000	0.330	0.488	-98.14	-168.03	0.00	-0.69
961000	0.009	80.323	0.476	40	0	0.000	0.303	0.530	-87.64	-168.03	0.00	0.00
962000	0.066	88.157	0.742	38	0	0.000	0.303	0.294	-79.49	-159.95	0.00	-0.95
963000	0.032	206.599	0.969	39	0	0.000	0.293	0.671	-93.06	-164.00	0.00	0.00
964000	0.016	20.129	0.782	41	0	0.000	0.375	1.311	-94.34	-172.11	0.00	0.69
965000	0.015	26.762	0.764	38	0	0.000	0.264	0.020	-92.07	-159.94	0.00	-0.69
966000	0.083	30.782	0.972	36	0	0.000	0.246	0.652	-83.49	-151.96	-0.00	0.00
967000	0.015	89.019	0.913	41	0	0.000	0.184	0.850	-88.72	-172.12	0.00	-1.40
968000	0.116	51.316	0.848	39	0	0.000	0.192	0.827	-87.32	-163.98	0.00	-1.96
969000	0.020	73.229	0.624	38	0	0.000	0.351	0.463	-99.00	-159.95	-0.02	0.00
970000	0.040	25.429	0.662	41	0	0.000	0.354	1.634	-90.47	-172.11	-0.00	0.00
971000	0.109	263.718	1.196	37	0	0.000	0.248	0.272	-87.86	-155.95	-0.00	1.14
972000	0.006	125.627	1.128	38	0	0.000	0.320	0.835	-91.98	-159.94	0.00	0.69
973000	0.003	19.862	0.475	40	0	0.000	0.256	0.790	-81.88	-168.02	0.00	-1.08
974000	0.001	101.857	0.883	34	0	0.000	0.262	1.063	-91.15	-144.10	0.00	0.69
975000	0.089	65.006	1.387	45	0	0.000	0.215	0.713	-97.54	-188.68	0.00	0.00
976000	0.081	59.124	1.426	35	0	0.000	0.339	0.461	-88.80	-148.01	0.00	0.00
977000	0.002	56.159	2.302	35	0	0.000	0.308	1.025	-96.45	-148.02	0.00	0.00
978000	0.106	50.984	0.517	41	0	0.000	0.413	0.938	-101.85	-172.13	-0.00	0.00
979000	0.009	14.488	0.413	38	0	0.000	0.307	0.775	-88.70	-159.93	0.00	-5.16
980000	0.001	8.989	0.476	33	0	0.000	0.287	1.104	-82.14	-140.19	0.00	0.91
981000	0.022	43.621	0.841	40	0	0.000	0.298	1.000	-94.52	-168.03	0.00	0.69
982000	0.048	15.409	2.109	34	0	0.000	0.263	1.337	-87.58	-144.09	-0.00	0.00
983000	0.023	22.762	1.484	35	0	0.000	0.197	0.952	-93.42	-148.02	0.00	-0.69
984000	0.051	71.926	1.340	40	0	0.000	0.278	0.906	-93.29	-168.03	0.00	0.00
985000	0.034	84.921	1.154	37	0	0.000	0.316	1.144	-103.76	-155.95	-0.00	0.00
986000	0.002	116.438	0.551	42	0	0.000	0.341	1.515	-92.87	-176.22	0.00	-0.69
987000	0.001	80.233	1.170	53	0	0.000	0.320	1.200	-99.21	-222.81	-0.00	-0.69
988000	0.012	95.747	1.032	38	0	0.000	0.337	0.487	-92.66	-159.96	0.00	-1.89
989000	0.030	21.878	0.192	38	0	0.000	0.341	0.674	-86.41	-159.94	0.00	-0.07
990000	0.014	47.362	0.651	32	0	0.000	0.339	1.174	-97.05	-136.33	-0.00	0.69
991000	0.027	102.870	0.901	45	0	0.000	0.187	1.929	-103.25	-188.71	-0.00	0.00
992000	0.030	45.886	1.924	42	0	0.000	0.256	0.318	-99.10	-176.23	0.01	0.69
993000	0.040	110.179	1.223	43	0	0.000	0.261	0.361	-91.45	-180.35	-0.00	0.00
994000	0.069	41.890	0.850	44	0	0.000	0.340	0.876	-99.17	-184.51	-0.00	-0.69
995000	0.019	45.267	1.143	45	0	0.000	0.259	0.528	-98.70	-188.67	0.00	-1.86
996000	0.014	55.179	0.812	43	0	0.000	0.288	0.208	-90.26	-180.35	-0.00	0.00
997000	0.009	122.092	0.975	33	0	0.000	0.302	0.678	-88.86	-140.19	-0.00	0.00
998000	0.001	69.517	0.728	37	0	0.000	0.287	-0.382	-88.05	-155.94	0.00	0.69
999000	0.071	69.736	0.613	36	0	0.000	0.141	1.370	-84.17	-151.99	0.00	4.47
1000000	0.061	98.554	2.558	39	0	0.000	0.240	0.466	-94.78	-163.99	0.00	0.39
