state	min	max	median	shifts	jumps	jumpvar	SE	root	lnL	lnLp	qlnL.p	qlnL.h
91000	0.031	88.313	0.654	40	0	0.000	0.548	-0.129	-114.14	-168.02	-0.00	0.00
92000	0.022	64.247	0.929	39	0	0.000	0.473	0.579	-120.29	-163.98	0.00	-2.84
93000	0.006	21.596	0.397	44	0	0.000	0.561	-0.226	-122.03	-184.48	0.01	0.00
94000	0.002	19.472	0.569	41	0	0.000	0.737	0.329	-118.31	-172.10	0.00	0.96
95000	0.027	26.745	0.648	45	0	0.000	0.682	-0.198	-116.32	-188.66	0.00	-2.47
96000	0.053	42.955	0.766	37	0	0.000	0.534	0.777	-117.61	-155.94	-0.00	1.87
97000	0.001	6.375	0.278	43	0	0.000	0.761	0.066	-118.28	-180.32	0.00	-3.06
98000	0.000	28.792	0.330	41	0	0.000	0.695	-0.152	-114.07	-172.10	0.00	-0.69
99000	0.112	92.226	1.158	50	0	0.000	0.399	0.535	-111.10	-209.90	0.00	0.69
100000	0.009	69.069	1.068	50	0	0.000	0.457	-0.048	-111.39	-209.88	0.00	-3.81
101000	0.019	36.445	0.674	42	0	0.000	0.488	-0.066	-104.08	-176.21	0.00	0.00
102000	0.008	43.379	2.666	45	0	0.000	0.456	-0.222	-115.40	-188.69	0.00	0.00
103000	0.001	12.317	1.081	43	0	0.000	0.633	0.012	-117.60	-180.34	0.00	-0.24
104000	0.002	8.960	0.373	37	0	0.000	0.733	-0.250	-113.21	-155.92	-0.00	0.00
105000	0.006	5.182	0.514	35	0	0.000	0.689	0.181	-116.16	-148.00	0.00	0.00
106000	0.007	89.157	1.165	44	0	0.000	0.477	-0.340	-110.20	-184.50	0.00	-0.55
107000	0.003	20.702	1.234	44	0	0.000	0.413	0.487	-107.35	-184.50	0.00	-2.57
108000	0.117	38.582	1.821	46	0	0.000	0.449	0.940	-114.82	-192.87	0.00	-2.87
109000	0.001	40.141	0.463	41	0	0.000	0.600	0.043	-115.17	-172.10	-0.00	0.00
110000	0.031	13.603	0.282	29	0	0.000	0.771	0.921	-120.75	-124.92	0.01	0.00
111000	0.028	64.345	1.007	40	0	0.000	0.513	0.319	-105.02	-168.03	-0.00	-0.69
112000	0.096	102.882	1.085	45	0	0.000	0.547	0.104	-116.00	-188.70	0.00	0.00
113000	0.116	44.913	0.841	35	0	0.000	0.412	0.034	-116.91	-148.05	-0.00	-0.69
114000	0.009	107.680	1.403	30	0	0.000	0.492	0.458	-113.90	-128.71	0.00	-0.69
115000	0.004	28.538	0.829	40	0	0.000	0.328	-0.272	-107.06	-168.03	0.02	0.00
116000	0.013	26.156	0.516	44	0	0.000	0.597	-0.200	-118.06	-184.48	0.00	-0.65
117000	0.000	72.202	0.612	33	0	0.000	0.553	0.331	-109.96	-140.20	-0.00	0.69
118000	0.000	47.600	0.939	47	0	0.000	0.422	-0.300	-111.33	-197.08	0.00	0.00
119000	0.023	87.538	0.776	43	0	0.000	0.418	-0.155	-115.40	-180.35	0.00	3.79
120000	0.001	28.527	1.028	34	0	0.000	0.788	-0.483	-121.12	-144.08	0.00	0.00
121000	0.025	164.875	0.798	40	0	0.000	0.534	0.243	-110.62	-168.05	-0.00	-0.69
122000	0.009	37.746	0.791	37	0	0.000	0.559	1.393	-107.85	-155.94	0.00	-5.75
123000	0.076	68.099	0.792	38	0	0.000	0.543	-0.463	-115.94	-159.95	0.02	0.00
124000	0.029	30.171	1.163	46	0	0.000	0.625	1.477	-125.86	-192.87	-0.00	0.00
125000	0.001	86.311	0.805	45	0	0.000	0.528	-0.351	-111.76	-188.66	0.00	-1.42
126000	0.017	113.336	1.831	44	0	0.000	0.610	1.206	-118.94	-184.51	0.00	-1.59
127000	0.002	191.706	1.082	31	0	0.000	0.444	-0.041	-106.29	-132.53	0.00	0.00
128000	0.011	49.320	0.344	43	0	0.000	0.517	-0.054	-116.09	-180.33	-0.00	0.00
129000	0.107	10.374	0.783	40	0	0.000	0.440	0.573	-110.05	-168.02	0.00	-1.16
130000	0.013	167.423	1.355	37	0	0.000	0.418	0.210	-108.17	-155.98	0.00	0.30
131000	0.019	27.460	1.678	32	0	0.000	0.415	-0.381	-116.84	-136.34	0.00	0.00
132000	0.005	67.540	0.419	33	0	0.000	0.754	-0.145	-119.69	-140.18	0.00	-1.42
133000	0.010	106.218	0.904	42	0	0.000	0.447	0.038	-109.08	-176.22	-0.00	0.00
134000	0.048	50.106	1.068	44	0	0.000	0.505	0.354	-122.97	-184.50	0.00	-0.98
135000	0.022	78.962	1.316	48	0	0.000	0.500	0.373	-117.16	-201.32	-0.00	0.00
136000	0.006	24.275	0.552	43	0	0.000	0.491	-0.514	-109.17	-180.34	0.00	4.89
137000	0.011	33.708	1.184	38	0	0.000	0.711	0.112	-116.35	-159.94	-0.01	1.40
138000	0.028	67.613	0.694	43	0	0.000	0.508	0.214	-115.78	-180.35	-0.00	-0.69
139000	0.032	39.733	0.904	43	0	0.000	0.547	-0.116	-118.65	-180.35	-0.00	0.00
140000	0.003	4.455	0.105	40	0	0.000	0.759	0.160	-117.46	-168.01	0.00	2.99
141000	0.008	65.564	0.912	35	0	0.000	0.667	0.003	-125.34	-148.01	-0.00	0.00
142000	0.004	29.484	1.143	38	0	0.000	0.632	-0.108	-116.18	-159.95	-0.00	0.00
143000	0.001	14.484	0.641	38	0	0.000	0.467	1.130	-111.56	-159.94	0.00	0.00
144000	0.045	59.223	0.987	39	0	0.000	0.395	-0.946	-128.35	-163.98	0.00	0.63
145000	0.057	27.703	0.707	48	0	0.000	0.601	0.887	-116.09	-201.31	-0.00	0.69
146000	0.000	11.460	0.364	40	0	0.000	0.716	-0.006	-120.87	-168.01	0.00	0.00
147000	0.004	41.726	1.005	39	0	0.000	0.413	0.381	-115.34	-163.98	-0.00	0.00
148000	0.000	20.877	1.534	48	0	0.000	0.419	0.946	-112.24	-201.32	0.03	0.00
149000	0.002	139.142	1.603	44	0	0.000	0.464	0.162	-120.78	-184.50	0.00	0.00
150000	0.009	11.052	0.742	35	0	0.000	0.638	0.358	-119.57	-148.00	0.00	-4.44
151000	0.001	193.756	0.461	47	0	0.000	0.588	0.322	-113.22	-197.11	-0.00	-0.69
152000	0.004	35.703	1.323	48	0	0.000	0.443	-0.780	-123.55	-201.33	-0.00	0.00
153000	0.000	14.170	0.584	35	0	0.000	0.750	-0.020	-121.04	-148.00	-0.00	0.00
154000	0.000	26.803	0.412	37	0	0.000	0.868	0.359	-120.36	-155.92	0.00	-0.89
155000	0.001	246.504	1.327	42	0	0.000	0.403	0.715	-121.73	-176.25	0.00	0.00
156000	0.018	17.099	0.592	35	0	0.000	0.518	-0.851	-116.38	-148.00	0.00	3.90
157000	0.030	91.432	1.066	48	0	0.000	0.488	-0.997	-119.15	-201.34	-0.00	-0.69
158000	0.006	27.538	1.557	40	0	0.000	0.324	0.251	-111.68	-168.05	0.00	4.46
159000	0.014	151.511	0.962	51	0	0.000	0.524	0.590	-115.71	-214.16	-0.00	0.00
160000	0.016	37.618	1.190	38	0	0.000	0.546	0.622	-115.12	-159.94	0.00	-2.43
161000	0.075	11.682	1.256	41	0	0.000	0.474	0.225	-115.16	-172.11	0.00	-2.05
162000	0.018	32.855	0.627	42	0	0.000	0.684	0.196	-121.73	-176.21	0.00	0.00
163000	0.010	30.033	1.293	42	0	0.000	0.637	0.451	-119.95	-176.20	-0.00	0.00
164000	0.002	31.187	0.599	48	0	0.000	0.677	0.351	-115.57	-201.31	0.00	-0.90
165000	0.029	68.537	1.354	45	0	0.000	0.446	-0.527	-115.25	-188.69	-0.01	1.87
166000	0.012	27.261	1.232	43	0	0.000	0.489	0.578	-111.61	-180.34	0.01	0.00
167000	0.001	15.987	0.800	38	0	0.000	0.441	0.555	-110.99	-159.94	0.00	-0.69
168000	0.000	20.545	1.291	44	0	0.000	0.295	-2.050	-113.48	-184.50	0.00	0.00
169000	0.024	29.182	0.434	41	0	0.000	0.393	0.370	-106.94	-172.11	0.00	0.00
170000	0.035	206.239	1.337	41	0	0.000	0.439	-0.264	-108.21	-172.12	-0.00	-0.69
171000	0.005	45.839	0.993	43	0	0.000	0.275	0.085	-107.54	-180.35	0.00	-1.60
172000	0.002	39.961	1.062	40	0	0.000	0.581	1.507	-122.52	-168.05	0.00	3.85
173000	0.153	75.834	1.873	39	0	0.000	0.548	0.294	-118.96	-163.98	0.00	0.43
174000	0.059	48.148	0.879	39	0	0.000	0.564	-0.618	-115.26	-163.99	0.00	-0.90
175000	0.014	31.887	0.855	36	0	0.000	0.583	0.283	-112.04	-151.96	-0.00	-0.69
176000	0.017	29.167	0.961	42	0	0.000	0.499	-0.401	-112.15	-176.22	-0.00	0.00
177000	0.003	140.002	1.438	41	0	0.000	0.333	0.917	-110.20	-172.12	-0.00	0.00
178000	0.009	58.232	1.237	43	0	0.000	0.447	-0.132	-111.51	-180.35	0.00	0.00
179000	0.037	108.489	1.080	36	0	0.000	0.375	1.060	-108.06	-151.98	0.00	-1.83
180000	0.002	220.435	0.582	37	0	0.000	0.368	-0.105	-109.95	-155.97	0.00	0.69
181000	0.010	64.320	1.192	31	0	0.000	0.518	0.704	-114.43	-132.51	0.00	0.00
182000	0.038	94.756	1.101	42	0	0.000	0.516	-0.103	-113.62	-176.24	0.00	-4.41
183000	0.012	42.015	1.776	39	0	0.000	0.442	0.001	-112.36	-163.98	-0.00	1.01
184000	0.006	28.118	0.845	44	0	0.000	0.419	-0.279	-112.33	-184.49	-0.00	0.00
185000	0.019	32.122	1.313	40	0	0.000	0.431	-0.222	-109.22	-168.03	-0.00	0.00
186000	0.004	166.747	1.000	44	0	0.000	0.468	-0.042	-115.74	-184.50	0.00	-1.86
187000	0.017	26.600	0.684	42	0	0.000	0.534	0.519	-115.82	-176.21	0.00	-1.53
188000	0.036	32.009	0.290	39	0	0.000	0.643	-0.105	-118.86	-163.96	-0.00	0.00
189000	0.002	43.499	0.900	46	0	0.000	0.610	0.268	-113.23	-192.87	0.00	0.00
190000	0.010	8.672	0.691	35	0	0.000	0.669	-0.139	-116.20	-148.00	-0.00	0.00
191000	0.011	21.876	1.413	36	0	0.000	0.485	-0.103	-115.00	-151.96	0.00	0.00
192000	0.005	42.312	0.789	43	0	0.000	0.513	-0.558	-110.17	-180.35	0.00	-3.16
193000	0.026	43.621	1.321	46	0	0.000	0.368	-0.025	-116.31	-192.87	0.00	4.88
194000	0.001	55.657	0.507	36	0	0.000	0.851	-0.436	-125.56	-151.96	-0.02	0.00
195000	0.023	191.342	1.923	37	0	0.000	0.519	-0.142	-115.79	-155.96	0.00	0.00
196000	0.011	50.661	1.629	37	0	0.000	0.565	0.005	-117.16	-155.95	-0.00	0.00
197000	0.000	37.670	0.605	42	0	0.000	0.656	0.133	-116.93	-176.21	0.00	-2.24
198000	0.028	41.400	1.206	42	0	0.000	0.413	-0.110	-110.87	-176.22	0.00	0.00
199000	0.054	67.344	2.209	46	0	0.000	0.401	0.321	-114.63	-192.87	-0.03	0.00
200000	0.008	173.570	1.424	44	0	0.000	0.584	0.683	-116.16	-184.50	-0.00	0.00
201000	0.033	34.527	1.191	40	0	0.000	0.432	-0.342	-121.98	-168.04	-0.02	0.00
202000	0.003	83.620	0.795	43	0	0.000	0.620	0.278	-120.31	-180.35	-0.00	-0.69
203000	0.000	15.372	1.096	39	0	0.000	0.446	0.397	-110.07	-163.97	0.00	0.00
204000	0.002	21.074	0.594	45	0	0.000	0.441	-0.261	-114.16	-188.66	0.00	-0.69
205000	0.035	17.726	1.836	39	0	0.000	0.441	0.188	-110.21	-163.98	0.00	0.69
206000	0.032	21.064	1.545	37	0	0.000	0.500	0.618	-115.82	-155.94	-0.05	0.00
207000	0.092	92.542	0.723	41	0	0.000	0.567	-0.113	-112.30	-172.12	0.00	-2.52
208000	0.035	283.094	1.320	45	0	0.000	0.285	-0.336	-108.42	-188.72	0.00	0.53
209000	0.023	22.249	0.937	34	0	0.000	0.555	0.778	-117.15	-144.08	-0.00	0.00
210000	0.073	29.083	1.184	43	0	0.000	0.520	-0.152	-118.26	-180.35	-0.00	0.00
211000	0.219	37.289	1.239	39	0	0.000	0.344	0.545	-107.98	-163.99	0.00	0.00
212000	0.026	18.124	0.718	37	0	0.000	0.527	0.137	-115.30	-155.94	-0.00	1.76
213000	0.015	124.497	1.228	45	0	0.000	0.533	-0.393	-113.16	-188.69	-0.00	0.69
214000	0.137	272.327	0.960	36	0	0.000	0.460	-0.500	-119.82	-152.00	0.00	2.06
215000	0.024	96.845	0.461	45	0	0.000	0.609	0.152	-116.18	-188.66	-0.00	-0.69
216000	0.005	32.661	1.165	38	0	0.000	0.507	0.660	-109.60	-159.95	0.00	-0.77
217000	0.008	35.089	0.390	32	0	0.000	0.488	0.055	-107.01	-136.33	0.00	0.69
218000	0.114	165.938	0.847	50	0	0.000	0.480	-0.493	-120.17	-209.88	-0.10	0.00
219000	0.027	19.335	1.105	55	0	0.000	0.508	0.403	-109.44	-231.53	0.00	-4.37
220000	0.095	83.161	1.349	42	0	0.000	0.444	0.333	-112.63	-176.23	0.00	0.69
221000	0.002	16.469	0.968	37	0	0.000	0.576	0.398	-113.71	-155.93	-0.02	0.00
222000	0.025	76.658	1.288	50	0	0.000	0.308	-0.934	-107.73	-209.87	-0.02	0.69
223000	0.001	25.093	0.868	48	0	0.000	0.342	0.142	-111.42	-201.32	0.00	-3.12
224000	0.026	167.004	1.085	43	0	0.000	0.589	0.577	-120.42	-180.39	-0.00	-0.69
225000	0.001	71.848	0.221	36	0	0.000	0.871	0.100	-122.90	-151.96	0.00	-1.50
226000	0.088	17.264	1.553	33	0	0.000	0.467	0.319	-105.19	-140.19	-0.00	1.27
227000	0.012	42.644	1.069	46	0	0.000	0.505	0.398	-112.43	-192.86	-0.00	1.62
228000	0.062	67.077	1.008	40	0	0.000	0.447	0.031	-110.52	-168.05	0.02	0.00
229000	0.046	195.854	0.685	38	0	0.000	0.595	-0.378	-112.28	-159.95	-0.00	0.32
230000	0.002	67.509	0.310	45	0	0.000	0.548	0.722	-110.26	-188.66	0.00	-0.69
231000	0.014	41.622	0.836	48	0	0.000	0.451	0.589	-113.30	-201.33	0.00	-0.69
232000	0.032	42.947	1.312	34	0	0.000	0.476	-0.573	-111.55	-144.10	0.00	0.00
233000	0.073	122.055	1.601	38	0	0.000	0.444	-1.062	-124.01	-159.95	-0.02	1.46
234000	0.011	48.984	0.412	39	0	0.000	0.576	-0.237	-114.90	-163.98	0.00	-1.47
235000	0.009	45.709	0.827	47	0	0.000	0.494	0.153	-103.20	-197.08	-0.00	1.84
236000	0.021	73.043	0.913	35	0	0.000	0.823	0.785	-121.96	-148.01	-0.00	0.00
237000	0.008	76.394	0.812	44	0	0.000	0.678	0.217	-121.56	-184.49	-0.00	-0.69
238000	0.010	89.749	1.380	50	0	0.000	0.428	0.059	-118.66	-209.88	-0.00	-0.69
239000	0.013	81.148	1.263	39	0	0.000	0.648	-1.340	-124.41	-164.00	0.00	-1.95
240000	0.001	29.850	0.828	39	0	0.000	0.537	-0.096	-113.82	-163.97	0.00	-1.11
241000	0.006	54.000	0.434	34	0	0.000	0.565	-0.202	-116.13	-144.09	0.00	4.21
242000	0.005	24.797	0.639	36	0	0.000	0.469	-0.222	-108.68	-151.97	0.00	0.00
243000	0.043	43.672	1.315	37	0	0.000	0.460	0.737	-129.29	-155.95	0.00	2.69
244000	0.001	32.360	1.358	41	0	0.000	0.621	0.074	-119.55	-172.12	-0.00	-0.69
245000	0.002	22.271	0.455	40	0	0.000	0.666	0.034	-109.02	-168.02	-0.00	-0.69
246000	0.007	19.203	0.991	39	0	0.000	0.588	0.141	-118.52	-163.97	0.00	-0.39
247000	0.003	183.935	0.521	40	0	0.000	0.465	-0.242	-112.01	-168.04	0.00	0.00
248000	0.000	4.478	0.520	31	0	0.000	0.595	0.496	-111.14	-132.49	-0.00	0.00
249000	0.046	111.349	1.118	44	0	0.000	0.470	0.611	-117.54	-184.52	-0.03	0.00
250000	0.024	506.184	0.901	42	0	0.000	0.448	-0.434	-118.93	-176.30	-0.00	0.00
251000	0.005	98.801	0.444	37	0	0.000	0.536	-0.347	-113.07	-155.94	0.00	-4.76
252000	0.011	138.148	0.826	43	0	0.000	0.332	-0.616	-109.31	-180.36	-0.02	-0.69
253000	0.001	60.433	0.764	47	0	0.000	0.390	-0.130	-110.44	-197.09	0.00	-0.03
254000	0.062	30.656	2.141	48	0	0.000	0.333	-0.105	-110.49	-201.34	-0.00	0.90
255000	0.046	34.431	0.517	41	0	0.000	0.603	-0.037	-118.73	-172.10	-0.00	0.69
256000	0.013	36.331	0.668	40	0	0.000	0.530	0.322	-111.29	-168.04	-0.00	0.00
257000	0.086	43.418	1.733	45	0	0.000	0.381	-0.157	-112.27	-188.68	-0.00	0.00
258000	0.005	17.278	0.905	37	0	0.000	0.633	-0.174	-121.85	-155.94	0.00	-2.52
259000	0.006	22.523	1.199	42	0	0.000	0.501	1.074	-106.45	-176.22	-0.00	-0.69
260000	0.085	118.926	0.491	40	0	0.000	0.525	0.061	-117.99	-168.04	0.00	4.08
261000	0.024	130.485	1.016	39	0	0.000	0.348	-0.175	-114.09	-163.98	0.00	0.63
262000	0.041	45.456	0.479	25	0	0.000	0.455	-0.171	-103.60	-110.22	0.00	0.69
263000	0.001	38.997	0.908	39	0	0.000	0.743	-0.190	-123.32	-163.98	-0.00	0.00
264000	0.125	31.364	1.797	34	0	0.000	0.572	-0.115	-118.69	-144.09	-0.00	1.35
265000	0.017	39.875	0.623	44	0	0.000	0.525	-0.142	-117.50	-184.49	-0.02	0.00
266000	0.015	53.631	0.534	41	0	0.000	0.381	-0.359	-105.25	-172.11	-0.00	-0.69
267000	0.014	578.431	0.210	40	0	0.000	0.457	0.253	-110.59	-168.06	0.00	-1.82
268000	0.156	335.240	1.349	45	0	0.000	0.481	0.575	-117.25	-188.72	0.00	-0.69
269000	0.046	30.863	1.500	32	0	0.000	0.608	0.291	-116.42	-136.34	-0.00	0.00
270000	0.050	43.728	0.737	34	0	0.000	0.432	-0.558	-116.35	-144.09	0.00	0.00
271000	0.001	25.389	1.029	38	0	0.000	0.502	0.127	-111.46	-159.95	0.00	-2.97
272000	0.013	145.324	0.594	45	0	0.000	0.469	-0.310	-108.84	-188.68	0.00	0.69
273000	0.002	12.174	0.555	40	0	0.000	0.744	0.223	-116.42	-168.01	0.00	0.00
274000	0.195	49.616	1.139	35	0	0.000	0.402	-0.519	-116.38	-148.04	-0.00	0.00
275000	0.001	27.654	0.952	41	0	0.000	0.436	-0.394	-117.33	-172.11	-0.00	0.00
276000	0.000	14.891	0.709	36	0	0.000	0.351	-0.449	-106.56	-151.96	0.00	-0.04
