state	min	max	median	shifts	jumps	jumpvar	SE	root	lnL	lnLp	qlnL.p	qlnL.h
36000	0.036	80.603	1.342	42	0	0.000	0.361	-0.150	-118.40	-176.25	0.00	-2.95
37000	0.111	130.979	1.303	47	0	0.000	0.563	0.757	-122.50	-197.10	0.00	4.59
38000	0.127	40.175	0.899	37	0	0.000	0.347	-0.166	-114.39	-155.94	0.00	0.69
39000	0.047	100.111	1.328	37	0	0.000	0.449	-0.202	-117.00	-155.95	0.00	1.63
40000	0.003	85.083	1.025	46	0	0.000	0.561	0.146	-118.35	-192.86	0.00	-1.50
41000	0.009	61.167	0.848	43	0	0.000	0.486	-0.130	-113.35	-180.35	0.00	0.00
42000	0.011	7.943	1.006	38	0	0.000	0.715	-0.220	-118.11	-159.93	-0.00	0.00
43000	0.011	38.420	1.331	46	0	0.000	0.402	-0.135	-114.22	-192.86	-0.00	-0.69
44000	0.003	28.656	1.005	40	0	0.000	0.725	-0.121	-118.60	-168.03	-0.00	0.69
45000	0.017	63.287	2.615	47	0	0.000	0.318	0.542	-115.81	-197.10	0.00	0.69
46000	0.049	32.281	2.035	44	0	0.000	0.550	-0.302	-115.04	-184.49	0.00	0.00
47000	0.001	53.688	1.258	41	0	0.000	0.542	0.716	-127.02	-172.11	0.00	-8.40
48000	0.093	32.055	1.367	39	0	0.000	0.387	0.109	-110.12	-163.99	0.00	-1.37
49000	0.023	54.781	0.925	39	0	0.000	0.559	0.123	-114.83	-163.98	0.00	0.69
50000	0.003	9.163	0.129	44	0	0.000	0.664	-0.202	-120.37	-184.47	0.00	-2.31
51000	0.027	106.578	0.935	37	0	0.000	0.562	0.075	-117.83	-155.95	-0.06	0.00
52000	0.006	34.436	1.242	51	0	0.000	0.628	0.621	-126.13	-214.15	0.00	0.00
53000	0.003	9.729	1.166	35	0	0.000	0.762	-0.150	-119.18	-148.01	-0.00	0.00
54000	0.073	397.669	1.266	42	0	0.000	0.457	-0.606	-117.05	-176.25	0.00	0.31
55000	0.021	41.284	0.764	43	0	0.000	0.390	0.049	-111.34	-180.34	0.00	3.79
56000	0.023	64.922	1.189	45	0	0.000	0.356	0.180	-114.74	-188.68	-0.00	0.00
57000	0.237	134.253	0.886	44	0	0.000	0.388	-0.068	-110.83	-184.50	0.00	4.06
58000	0.024	31.442	0.713	51	0	0.000	0.480	0.521	-112.51	-214.14	0.00	-1.44
59000	0.009	30.514	0.769	41	0	0.000	0.534	0.804	-115.97	-172.10	0.00	-1.05
60000	0.038	19.970	2.113	38	0	0.000	0.412	-0.471	-123.06	-159.95	-0.00	0.00
61000	0.046	167.302	1.414	47	0	0.000	0.219	0.022	-115.90	-197.10	-0.00	-0.69
62000	0.030	17.667	0.715	44	0	0.000	0.423	-0.064	-118.72	-184.48	0.00	-1.32
63000	0.000	14.079	0.677	46	0	0.000	0.662	-0.683	-115.85	-192.85	0.00	0.69
64000	0.061	75.646	0.789	40	0	0.000	0.519	-0.169	-114.37	-168.03	-0.00	0.69
65000	0.050	50.975	1.141	41	0	0.000	0.364	0.352	-107.99	-172.11	0.00	-0.69
66000	0.048	165.929	2.959	49	0	0.000	0.238	-0.142	-116.17	-205.62	-0.00	-0.69
67000	0.158	219.613	1.956	49	0	0.000	0.227	0.363	-120.49	-205.63	0.00	-1.28
68000	0.017	30.385	1.042	52	0	0.000	0.771	0.290	-120.85	-218.47	0.00	3.23
69000	0.040	30.917	1.038	45	0	0.000	0.407	-0.489	-108.71	-188.68	0.00	-1.51
70000	0.086	74.167	1.082	45	0	0.000	0.374	-0.489	-119.88	-188.68	-0.00	0.31
71000	0.000	3.849	0.236	35	0	0.000	0.811	0.312	-120.38	-147.99	0.01	0.00
72000	0.011	174.586	1.847	41	0	0.000	0.139	0.108	-105.90	-172.18	0.00	0.00
73000	0.002	207.372	1.536	50	0	0.000	0.410	-0.205	-110.96	-209.90	-0.11	0.00
74000	0.007	60.072	0.570	43	0	0.000	0.523	-0.570	-110.12	-180.34	0.00	0.00
75000	0.013	13.864	0.844	49	0	0.000	0.574	0.168	-117.48	-205.56	-0.00	0.00
76000	0.036	109.150	1.988	39	0	0.000	0.349	0.042	-113.69	-164.02	-0.00	0.00
77000	0.003	104.010	1.857	49	0	0.000	0.371	0.073	-109.51	-205.60	0.00	-0.69
78000	0.144	41.801	0.918	44	0	0.000	0.379	-0.963	-113.56	-184.51	0.00	0.00
79000	0.080	40.037	1.313	38	0	0.000	0.540	0.668	-122.52	-159.94	0.00	-0.35
80000	0.002	415.490	0.788	43	0	0.000	0.779	-0.068	-126.08	-180.36	0.00	-1.75
81000	0.082	249.873	0.961	44	0	0.000	0.519	-1.267	-118.45	-184.50	0.00	4.82
82000	0.010	32.409	1.861	40	0	0.000	0.437	-0.223	-110.57	-168.04	0.00	0.00
83000	0.021	43.787	0.946	44	0	0.000	0.628	0.774	-113.50	-184.49	0.00	4.77
84000	0.051	79.161	2.296	41	0	0.000	0.394	-0.612	-124.62	-172.15	0.00	0.00
85000	0.040	37.791	0.850	43	0	0.000	0.539	0.159	-114.68	-180.36	0.01	0.00
86000	0.009	35.657	1.604	46	0	0.000	0.551	0.542	-111.68	-192.88	0.00	0.55
87000	0.104	56.172	1.110	43	0	0.000	0.582	-0.030	-116.17	-180.35	0.00	0.00
88000	0.012	46.003	0.474	36	0	0.000	0.516	-0.309	-114.17	-151.96	0.00	0.00
89000	0.003	39.362	0.641	44	0	0.000	0.679	0.599	-120.19	-184.49	0.00	-1.45
90000	0.085	103.558	1.214	49	0	0.000	0.490	1.273	-119.50	-205.59	0.00	0.00
91000	0.035	27.241	1.054	38	0	0.000	0.491	-0.099	-114.49	-159.94	-0.00	0.00
92000	0.002	14.439	0.541	37	0	0.000	0.706	1.522	-127.14	-155.93	0.00	0.00
93000	0.017	79.568	1.182	44	0	0.000	0.651	-0.574	-122.15	-184.49	0.00	0.00
94000	0.035	275.683	1.393	38	0	0.000	0.402	0.570	-115.89	-160.01	0.00	0.00
95000	0.090	184.217	1.557	44	0	0.000	0.361	0.051	-119.46	-184.55	-0.06	1.98
96000	0.052	58.049	2.260	40	0	0.000	0.472	-0.306	-122.32	-168.06	0.00	-1.74
97000	0.008	41.533	1.235	46	0	0.000	0.333	-0.806	-114.70	-192.87	0.00	0.69
98000	0.005	13.184	0.262	39	0	0.000	0.624	0.249	-115.29	-163.96	0.00	0.00
99000	0.039	40.119	1.197	36	0	0.000	0.465	0.037	-108.50	-151.96	-0.00	0.00
100000	0.038	87.170	1.558	45	0	0.000	0.480	-0.098	-117.21	-188.70	0.00	4.77
101000	0.003	25.653	1.170	43	0	0.000	0.491	-0.541	-112.12	-180.34	0.00	0.00
102000	0.005	72.622	0.490	54	0	0.000	0.490	-0.368	-126.39	-227.15	-0.00	0.00
103000	0.031	86.786	0.960	44	0	0.000	0.468	0.499	-121.14	-184.50	0.00	0.38
104000	0.073	60.690	1.172	46	0	0.000	0.451	-0.186	-114.56	-192.86	-0.01	0.00
105000	0.006	38.965	1.083	47	0	0.000	0.422	-0.243	-119.22	-197.09	0.00	0.77
106000	0.043	422.023	1.318	52	0	0.000	0.547	-0.613	-122.03	-218.54	-0.09	0.00
107000	0.055	17.528	0.930	43	0	0.000	0.437	0.155	-111.54	-180.34	-0.00	0.00
108000	0.097	65.996	1.021	41	0	0.000	0.526	0.368	-120.36	-172.12	0.00	0.00
109000	0.003	53.702	1.183	47	0	0.000	0.414	0.303	-109.89	-197.08	0.00	4.38
110000	0.031	3.570	0.951	36	0	0.000	0.648	-0.030	-117.93	-151.95	0.00	0.69
111000	0.028	35.040	0.632	42	0	0.000	0.727	-0.215	-120.00	-176.21	0.00	-1.44
112000	0.170	164.755	1.621	37	0	0.000	0.550	0.601	-117.96	-155.96	-0.00	0.00
113000	0.004	38.303	1.441	41	0	0.000	0.738	0.287	-121.85	-172.11	0.00	-1.35
114000	0.005	110.151	1.867	50	0	0.000	0.435	0.913	-115.82	-209.88	0.00	0.00
115000	0.012	31.215	0.969	51	0	0.000	0.482	-0.901	-121.64	-214.15	0.00	-1.94
116000	0.018	19.392	2.140	39	0	0.000	0.455	0.235	-119.22	-163.97	-0.00	0.97
117000	0.062	437.700	2.110	46	0	0.000	0.358	-0.843	-117.52	-192.89	0.00	-0.27
118000	0.002	361.525	2.188	46	0	0.000	0.612	0.115	-121.31	-192.88	-0.00	1.93
119000	0.003	50.744	1.099	41	0	0.000	0.435	0.128	-115.20	-172.12	-0.00	1.78
120000	0.013	222.610	1.458	37	0	0.000	0.476	0.098	-118.81	-155.98	-0.00	0.00
121000	0.160	101.243	1.549	44	0	0.000	0.508	0.484	-129.79	-184.53	0.00	-0.50
122000	0.001	38.976	0.687	38	0	0.000	0.567	-0.413	-121.79	-159.93	0.00	-4.17
123000	0.007	30.739	0.981	40	0	0.000	0.553	-0.447	-113.80	-168.03	0.00	-2.00
124000	0.106	172.282	1.464	48	0	0.000	0.514	0.268	-128.30	-201.36	0.01	0.00
125000	0.018	97.880	1.193	41	0	0.000	0.441	-0.446	-117.11	-172.14	0.00	1.83
126000	0.034	349.484	2.738	45	0	0.000	0.324	-0.038	-114.10	-188.70	-0.10	0.00
127000	0.003	69.443	0.738	43	0	0.000	0.429	0.022	-109.98	-180.36	-0.00	0.00
128000	0.039	167.283	1.268	34	0	0.000	0.249	-0.493	-112.28	-144.12	0.00	0.00
129000	0.148	79.965	1.184	45	0	0.000	0.355	0.164	-124.57	-188.70	0.00	-0.69
130000	0.005	69.763	1.312	41	0	0.000	0.455	0.190	-118.00	-172.15	0.00	0.00
131000	0.024	106.553	1.073	40	0	0.000	0.628	0.471	-114.77	-168.04	0.00	-0.33
132000	0.030	8.956	1.066	40	0	0.000	0.606	-0.593	-120.00	-168.02	0.00	-4.60
133000	0.016	31.141	0.532	47	0	0.000	0.755	-0.364	-121.85	-197.07	-0.00	0.00
134000	0.040	110.168	0.815	37	0	0.000	0.534	-0.513	-119.26	-155.95	0.00	-0.70
135000	0.004	8.589	1.273	33	0	0.000	0.878	-0.922	-126.37	-140.19	-0.03	0.00
136000	0.023	37.699	1.056	38	0	0.000	0.485	0.012	-116.63	-159.95	0.00	-3.66
137000	0.058	33.463	0.486	45	0	0.000	0.623	0.283	-116.99	-188.66	0.00	0.02
138000	0.062	88.881	1.551	46	0	0.000	0.473	-0.156	-115.52	-192.87	-0.00	0.00
139000	0.007	420.636	0.816	46	0	0.000	0.423	0.173	-118.98	-192.93	-0.00	-0.69
140000	0.001	45.110	1.685	44	0	0.000	0.570	0.449	-115.51	-184.50	-0.01	0.62
141000	0.030	63.222	1.401	51	0	0.000	0.471	0.540	-115.32	-214.16	-0.00	0.00
142000	0.000	12.596	0.668	39	0	0.000	0.719	-0.770	-121.30	-163.96	-0.00	-0.69
143000	0.002	17.534	0.706	44	0	0.000	0.722	0.773	-122.53	-184.48	0.00	-1.83
144000	0.040	17.986	0.782	37	0	0.000	0.380	-0.044	-115.94	-155.94	0.00	-1.87
145000	0.005	54.365	0.622	33	0	0.000	0.601	-0.292	-125.35	-140.19	-0.04	0.00
146000	0.021	263.033	1.244	53	0	0.000	0.348	-0.240	-126.03	-222.86	0.00	3.88
147000	0.003	9.287	0.441	33	0	0.000	0.691	-0.495	-115.95	-140.18	0.00	-0.69
148000	0.050	89.683	2.317	39	0	0.000	0.457	0.012	-114.98	-164.01	0.00	0.00
149000	0.272	121.223	1.006	35	0	0.000	0.277	-0.731	-113.88	-148.04	0.00	0.00
150000	0.006	49.469	1.323	43	0	0.000	0.505	1.381	-128.29	-180.38	-0.00	0.04
151000	0.002	27.857	0.689	40	0	0.000	0.627	0.245	-116.45	-168.04	0.00	-6.34
152000	0.007	18.147	1.046	47	0	0.000	0.514	0.275	-112.70	-197.08	-0.00	0.00
153000	0.073	82.929	1.525	46	0	0.000	0.416	-0.268	-107.87	-192.87	0.00	-1.96
154000	0.127	80.598	2.103	37	0	0.000	0.376	-0.074	-119.26	-155.96	-0.00	0.69
155000	0.047	40.081	2.082	43	0	0.000	0.387	-0.150	-114.68	-180.36	0.00	-0.69
156000	0.052	42.333	2.023	45	0	0.000	0.360	-0.260	-113.73	-188.68	-0.03	0.00
157000	0.030	42.767	2.246	42	0	0.000	0.291	0.369	-110.47	-176.23	-0.00	0.00
158000	0.002	1330.845	1.526	53	0	0.000	0.279	-0.084	-121.73	-222.92	-0.00	0.00
159000	0.010	38.225	0.453	49	0	0.000	0.548	-0.180	-124.04	-205.56	0.02	0.00
160000	0.009	132.613	0.789	36	0	0.000	0.496	-0.176	-121.28	-151.98	0.00	0.00
161000	0.006	40.748	1.459	41	0	0.000	0.419	-0.211	-115.23	-172.12	-0.00	0.00
162000	0.005	198.380	1.948	50	0	0.000	0.355	0.702	-119.62	-209.92	0.00	0.00
163000	0.010	61.114	1.608	46	0	0.000	0.461	0.751	-117.03	-192.87	0.00	-4.74
164000	0.083	71.262	1.499	31	0	0.000	0.543	-0.493	-112.11	-132.51	0.00	4.41
165000	0.052	36.832	1.029	47	0	0.000	0.481	0.512	-112.80	-197.09	-0.00	0.20
166000	0.043	37.294	1.570	50	0	0.000	0.387	-0.450	-113.93	-209.85	-0.00	-0.69
167000	0.016	162.732	1.370	38	0	0.000	0.424	-0.399	-124.03	-159.96	0.00	-0.69
168000	0.152	161.635	1.774	41	0	0.000	0.312	-0.442	-118.12	-172.13	0.00	0.11
169000	0.033	53.813	1.631	42	0	0.000	0.272	-0.262	-117.65	-176.24	0.01	-1.18
170000	0.001	47.720	0.743	45	0	0.000	0.501	-0.193	-109.36	-188.67	0.00	-0.66
171000	0.026	15.979	0.971	36	0	0.000	0.451	0.505	-124.43	-151.97	-0.01	1.09
172000	0.007	49.886	0.744	45	0	0.000	0.519	0.180	-111.71	-188.66	0.00	0.00
173000	0.047	38.818	0.771	34	0	0.000	0.605	-0.110	-114.50	-144.08	-0.00	0.18
174000	0.010	108.300	0.885	45	0	0.000	0.220	-0.345	-109.20	-188.70	0.01	0.00
175000	0.004	12.360	0.896	44	0	0.000	0.907	-0.469	-125.87	-184.48	0.00	-0.46
176000	0.000	113.774	1.930	38	0	0.000	0.451	-0.049	-114.54	-159.96	-0.01	1.86
177000	0.034	69.066	0.312	38	0	0.000	0.808	-1.055	-125.28	-159.94	0.00	1.61
178000	0.011	50.752	2.200	45	0	0.000	0.474	1.885	-122.31	-188.67	0.00	4.37
179000	0.004	34.025	0.812	51	0	0.000	0.465	0.276	-113.48	-214.15	0.00	-1.82
180000	0.046	56.154	0.824	39	0	0.000	0.568	-0.128	-118.18	-163.97	0.00	-2.03
181000	0.026	7.301	0.635	35	0	0.000	0.725	-0.035	-119.62	-148.00	0.00	3.78
182000	0.001	24.379	1.275	38	0	0.000	0.298	-0.090	-107.78	-159.95	0.00	0.00
183000	0.029	24.270	2.109	39	0	0.000	0.432	-0.075	-118.89	-163.99	0.00	0.00
184000	0.011	28.086	1.278	45	0	0.000	0.519	0.128	-112.26	-188.67	-0.01	0.00
185000	0.005	241.993	1.129	44	0	0.000	0.536	-1.075	-122.42	-184.52	-0.00	0.00
186000	0.000	31.512	0.499	46	0	0.000	0.624	-0.419	-116.10	-192.85	0.00	0.00
187000	0.033	99.134	2.311	48	0	0.000	0.222	-0.204	-116.83	-201.38	0.00	0.00
188000	0.019	26.674	1.662	39	0	0.000	0.499	0.310	-115.36	-163.98	0.00	0.00
189000	0.041	662.131	1.071	39	0	0.000	0.445	-0.211	-117.96	-164.03	0.00	0.00
190000	0.018	12.678	1.655	34	0	0.000	0.476	-0.156	-114.56	-144.09	-0.00	0.69
191000	0.001	19.555	0.678	36	0	0.000	0.695	-0.786	-118.47	-151.95	0.00	-0.69
192000	0.008	20.261	1.256	45	0	0.000	0.460	-0.212	-109.64	-188.66	0.02	0.00
193000	0.007	44.980	0.795	38	0	0.000	0.566	0.538	-118.27	-159.94	-0.00	0.16
194000	0.031	148.223	1.022	33	0	0.000	0.353	-0.143	-116.83	-140.23	0.00	-2.23
195000	0.148	607.880	1.905	36	0	0.000	0.454	0.054	-121.45	-152.05	0.00	0.00
196000	0.003	12.759	0.647	48	0	0.000	0.579	0.489	-113.82	-201.30	0.00	-1.09
197000	0.004	14.459	1.613	46	0	0.000	0.392	0.588	-119.09	-192.86	-0.00	0.00
198000	0.191	36.248	2.265	42	0	0.000	0.199	-1.525	-119.72	-176.24	-0.00	0.00
199000	0.003	431.418	0.446	48	0	0.000	0.656	-0.459	-118.39	-201.32	-0.00	0.00
200000	0.001	14.166	0.904	36	0	0.000	0.655	-0.140	-114.67	-151.96	0.00	-1.13
201000	0.004	15.305	1.320	39	0	0.000	0.440	0.019	-113.35	-163.97	0.02	0.00
202000	0.000	44.691	1.008	38	0	0.000	0.685	-0.150	-125.63	-159.95	0.00	-2.65
203000	0.010	127.277	1.403	43	0	0.000	0.594	-0.737	-121.13	-180.35	0.00	-2.03
204000	0.076	81.928	1.291	42	0	0.000	0.421	-0.044	-114.65	-176.22	0.00	0.00
205000	0.002	124.015	0.928	49	0	0.000	0.414	-0.032	-112.45	-205.58	0.03	0.00
206000	0.054	65.204	1.096	45	0	0.000	0.372	-1.219	-119.99	-188.70	0.00	1.61
207000	0.003	15.025	0.670	43	0	0.000	0.623	0.054	-118.37	-180.33	0.00	-1.28
208000	0.002	51.931	1.929	39	0	0.000	0.587	0.256	-115.46	-163.98	0.00	-0.69
209000	0.101	102.962	1.459	49	0	0.000	0.243	0.052	-111.59	-205.60	0.00	4.16
210000	0.004	41.642	0.479	42	0	0.000	0.687	-0.700	-116.91	-176.21	0.00	-1.45
211000	0.022	102.141	0.434	39	0	0.000	0.478	-0.620	-127.08	-163.98	0.01	0.00
212000	0.000	248.018	1.208	40	0	0.000	0.561	0.293	-120.99	-168.04	0.00	-2.56
213000	0.012	22.414	0.787	41	0	0.000	0.739	-0.042	-117.21	-172.10	0.00	0.00
214000	0.007	82.107	1.496	44	0	0.000	0.417	0.720	-121.87	-184.51	0.00	-0.95
215000	0.021	39.664	0.909	44	0	0.000	0.438	-0.088	-114.32	-184.51	0.01	-1.89
216000	0.010	21.737	0.491	41	0	0.000	0.562	-0.395	-118.16	-172.10	-0.00	0.00
217000	0.010	23.885	1.394	32	0	0.000	0.497	-0.523	-110.26	-136.33	0.00	-1.52
218000	0.076	55.185	2.309	48	0	0.000	0.389	0.288	-117.44	-201.34	-0.00	0.00
219000	0.046	104.609	1.387	32	0	0.000	0.360	0.196	-115.92	-136.35	0.00	-1.10
220000	0.063	38.647	1.051	45	0	0.000	0.451	-0.063	-116.03	-188.67	0.00	-0.69
221000	0.030	348.937	1.712	48	0	0.000	0.330	-0.613	-114.68	-201.35	-0.00	-0.69
222000	0.016	53.013	1.935	47	0	0.000	0.328	0.050	-115.69	-197.10	0.00	0.00
223000	0.062	29.173	1.117	37	0	0.000	0.458	-0.672	-115.60	-155.95	0.00	-4.52
224000	0.011	39.360	1.348	43	0	0.000	0.463	-0.456	-114.43	-180.35	-0.00	0.00
225000	0.002	146.173	1.775	47	0	0.000	0.217	-1.045	-111.89	-197.11	0.03	0.00
226000	0.003	69.995	3.550	43	0	0.000	0.370	-1.071	-119.36	-180.37	0.00	0.00
227000	0.070	37.498	0.645	38	0	0.000	0.669	0.096	-117.42	-159.94	-0.00	0.00
228000	0.009	191.787	1.455	37	0	0.000	0.508	-1.806	-116.27	-155.96	-0.00	0.16
229000	0.001	56.528	1.117	38	0	0.000	0.596	0.420	-120.04	-159.96	-0.07	0.00
230000	0.002	49.705	0.805	40	0	0.000	0.436	-0.767	-114.58	-168.03	-0.00	0.69
231000	0.133	22.248	1.530	41	0	0.000	0.632	0.251	-125.40	-172.11	0.00	-0.44
232000	0.042	53.662	1.002	43	0	0.000	0.511	0.179	-116.96	-180.35	0.00	4.72
233000	0.001	38.477	0.491	41	0	0.000	0.530	0.730	-117.41	-172.10	0.00	1.10
234000	0.051	56.069	0.993	40	0	0.000	0.438	0.035	-111.45	-168.04	0.00	-5.02
235000	0.027	385.681	2.046	46	0	0.000	0.489	0.644	-117.80	-192.89	0.00	-3.42
236000	0.001	145.663	0.588	38	0	0.000	0.421	-0.194	-112.93	-160.00	0.00	0.00
237000	0.019	69.142	1.631	51	0	0.000	0.697	0.140	-120.79	-214.15	-0.00	1.04
238000	0.011	69.454	0.956	42	0	0.000	0.595	-0.159	-117.29	-176.21	-0.00	0.00
239000	0.016	17.277	1.454	45	0	0.000	0.612	-0.027	-115.70	-188.66	-0.00	0.00
240000	0.114	110.556	0.978	30	0	0.000	0.559	-0.731	-115.63	-128.72	0.00	0.00
241000	0.064	25.921	1.193	44	0	0.000	0.482	0.329	-117.08	-184.50	0.00	-1.73
242000	0.002	73.634	1.154	45	0	0.000	0.409	-0.824	-112.88	-188.70	0.04	0.00
243000	0.023	128.518	1.848	44	0	0.000	0.469	1.125	-115.22	-184.51	0.00	1.99
244000	0.031	43.751	3.383	32	0	0.000	0.307	0.632	-124.38	-136.38	0.00	-0.11
245000	0.002	22.291	0.617	41	0	0.000	0.582	0.116	-116.49	-172.10	0.00	4.38
246000	0.007	24.598	0.882	44	0	0.000	0.529	-0.564	-115.91	-184.49	-0.00	0.00
247000	0.089	130.234	2.138	45	0	0.000	0.539	-0.347	-121.35	-188.68	0.00	0.00
248000	0.013	22.291	1.469	42	0	0.000	0.451	0.007	-113.85	-176.21	0.00	0.00
249000	0.003	22.309	0.442	37	0	0.000	0.545	-0.510	-118.27	-155.93	0.00	-0.69
250000	0.157	30.900	1.508	47	0	0.000	0.464	1.048	-118.63	-197.09	0.00	-1.09
251000	0.060	109.942	2.616	45	0	0.000	0.257	0.470	-118.97	-188.70	0.00	3.18
252000	0.206	36.658	2.135	41	0	0.000	0.342	0.279	-106.16	-172.13	0.00	0.00
253000	0.055	47.886	1.167	53	0	0.000	0.665	-0.816	-125.35	-222.82	0.00	0.00
254000	0.024	31.733	0.786	45	0	0.000	0.532	0.391	-119.51	-188.67	0.00	0.00
255000	0.005	78.616	0.930	48	0	0.000	0.648	0.386	-123.53	-201.32	0.00	0.37
256000	0.001	67.896	0.263	37	0	0.000	0.642	0.190	-126.80	-155.95	0.00	1.07
257000	0.001	15.467	1.301	45	0	0.000	0.642	-0.446	-121.04	-188.66	-0.00	-0.69
258000	0.004	93.867	2.188	46	0	0.000	0.682	0.264	-120.94	-192.87	0.00	0.00
259000	0.048	31.398	1.738	48	0	0.000	0.367	0.584	-114.24	-201.32	0.00	0.00
260000	0.022	24.002	0.362	42	0	0.000	0.649	-0.037	-115.41	-176.20	0.00	-1.09
261000	0.001	21.688	1.161	39	0	0.000	0.533	-0.282	-113.32	-163.97	0.00	4.04
262000	0.056	80.163	1.039	42	0	0.000	0.465	0.130	-111.89	-176.23	-0.00	0.00
263000	0.005	12.895	0.508	35	0	0.000	0.725	-0.115	-115.99	-147.99	0.02	0.00
264000	0.032	33.368	1.102	45	0	0.000	0.553	-0.517	-121.11	-188.67	0.00	-1.39
265000	0.024	9.346	0.801	37	0	0.000	0.626	-0.013	-113.61	-155.93	0.00	-0.69
266000	0.013	21.372	1.509	44	0	0.000	0.659	0.592	-121.14	-184.50	0.00	0.51
267000	0.006	23.686	1.232	47	0	0.000	0.497	-0.226	-125.25	-197.09	-0.00	0.00
268000	0.077	26.529	0.616	37	0	0.000	0.662	0.393	-120.57	-155.93	0.00	0.69
269000	0.069	42.589	1.221	38	0	0.000	0.510	0.098	-118.65	-159.95	0.01	0.00
270000	0.009	43.636	1.425	38	0	0.000	0.547	0.366	-123.89	-159.94	0.00	0.00
271000	0.018	46.822	1.078	39	0	0.000	0.718	-0.080	-122.48	-163.98	0.00	-1.32
272000	0.000	74.833	0.498	39	0	0.000	0.443	0.009	-113.51	-163.97	0.00	0.00
273000	0.029	17.496	1.366	37	0	0.000	0.356	-0.053	-110.21	-155.95	-0.00	0.00
274000	0.010	17.850	1.264	34	0	0.000	0.727	-0.036	-118.87	-144.08	-0.01	1.11
275000	0.008	93.119	1.363	44	0	0.000	0.272	0.015	-116.61	-184.51	0.00	-0.69
276000	0.040	57.067	2.023	44	0	0.000	0.451	-0.264	-121.51	-184.51	0.00	-0.66
277000	0.050	48.796	1.156	34	0	0.000	0.600	-0.792	-123.82	-144.10	0.00	-2.19
