state	min	max	median	shifts	jumps	jumpvar	SE	root	lnL	lnLp	qlnL.p	qlnL.h
263000	0.020	26.340	0.530	32	0	0.000	0.314	2.613	-83.27	-136.33	0.00	0.69
264000	0.064	176.080	1.306	40	0	0.000	0.331	2.738	-85.34	-168.05	-0.01	0.00
265000	0.003	196.063	1.237	43	0	0.000	0.125	3.762	-96.34	-180.39	-0.00	0.00
266000	0.034	19.116	0.982	37	0	0.000	0.330	3.643	-84.03	-155.93	0.00	-0.69
267000	0.006	33.059	1.021	36	0	0.000	0.319	2.919	-90.29	-151.96	-0.00	0.69
268000	0.005	19.810	0.786	37	0	0.000	0.217	2.434	-85.94	-155.93	-0.02	0.00
269000	0.017	15.315	1.060	32	0	0.000	0.338	2.663	-84.23	-136.33	-0.00	0.00
270000	0.022	62.587	0.803	44	0	0.000	0.217	1.176	-86.61	-184.51	0.00	0.00
271000	0.082	47.941	1.122	38	0	0.000	0.257	2.653	-84.72	-159.94	-0.00	0.00
272000	0.031	37.050	1.650	44	0	0.000	0.120	2.717	-82.11	-184.50	0.00	3.56
273000	0.002	32.944	1.658	36	0	0.000	0.176	3.128	-86.21	-151.97	0.00	0.00
274000	0.005	30.401	1.250	38	0	0.000	0.279	3.084	-86.80	-159.94	0.00	0.69
275000	0.000	35.778	1.379	29	0	0.000	0.189	1.326	-85.63	-124.93	-0.01	0.00
276000	0.041	35.807	0.913	38	0	0.000	0.119	2.081	-82.40	-159.95	-0.00	0.00
277000	0.205	15.382	1.297	41	0	0.000	0.166	3.090	-86.97	-172.11	0.00	-1.32
278000	0.013	47.538	0.641	39	0	0.000	0.335	3.282	-97.07	-163.97	0.00	0.00
279000	0.000	30.946	0.627	40	0	0.000	0.355	3.054	-84.68	-168.03	0.00	-0.69
280000	0.015	173.641	1.597	38	0	0.000	0.340	3.043	-92.11	-159.95	0.00	-1.14
281000	0.006	31.954	1.085	37	0	0.000	0.246	2.644	-91.54	-155.94	0.00	-0.10
282000	0.001	20.354	0.407	37	0	0.000	0.303	3.695	-74.76	-155.93	-0.00	0.00
283000	0.021	189.550	0.440	41	0	0.000	0.382	2.693	-96.30	-172.11	-0.00	0.00
