state	min	max	median	shifts	jumps	jumpvar	SE	root	lnL	lnLp	qlnL.p	qlnL.h
105000	0.010	182.666	2.714	49	0	0.000	0.463	-0.161	-117.75	-205.62	-0.00	1.65
106000	0.000	135.343	0.470	39	0	0.000	0.340	-0.026	-96.60	-163.98	-0.00	0.00
107000	0.084	69.634	0.613	34	0	0.000	0.072	-0.223	-75.91	-144.11	0.00	0.00
108000	0.008	140.412	2.427	34	0	0.000	0.124	0.366	-84.24	-144.12	0.00	0.00
109000	0.008	221.631	0.959	43	0	0.000	0.046	-1.196	-88.95	-180.46	0.00	1.14
110000	0.007	347.484	0.938	51	0	0.000	0.095	-0.719	-87.21	-214.32	0.00	-1.95
111000	0.002	87.879	1.363	41	0	0.000	0.028	0.419	-75.19	-172.13	-0.05	0.00
112000	0.011	86.827	0.502	44	0	0.000	0.066	-1.027	-76.21	-184.53	0.00	0.00
113000	0.029	96.691	1.476	42	0	0.000	0.057	0.892	-79.67	-176.25	0.00	-3.25
114000	0.010	83.097	1.808	43	0	0.000	0.045	-0.837	-80.85	-180.38	-0.00	0.00
115000	0.003	298.648	1.041	41	0	0.000	0.183	1.278	-85.71	-172.18	-0.00	0.44
116000	0.021	185.589	1.033	39	0	0.000	0.207	0.403	-80.41	-164.00	-0.00	0.69
117000	0.127	110.414	1.081	45	0	0.000	0.168	-0.913	-91.08	-188.72	0.00	0.00
118000	0.017	70.178	1.119	52	0	0.000	0.229	0.037	-97.38	-218.51	0.00	4.42
119000	0.088	214.886	1.089	44	0	0.000	0.112	0.497	-94.70	-184.56	-0.00	-0.69
120000	0.248	150.594	1.139	42	0	0.000	0.216	-0.592	-106.03	-176.24	0.04	0.00
121000	0.008	54.146	1.379	49	0	0.000	0.166	0.448	-93.66	-205.58	0.00	0.08
122000	0.013	261.298	0.886	47	0	0.000	0.027	-0.306	-98.15	-197.17	0.00	-6.76
123000	0.004	327.195	0.570	45	0	0.000	0.189	0.115	-83.33	-188.71	-0.02	0.00
124000	0.060	110.731	1.064	30	0	0.000	0.311	-1.671	-100.91	-128.73	-0.00	0.00
125000	0.055	431.692	1.425	34	0	0.000	0.079	-0.556	-85.89	-144.12	0.00	-0.32
126000	0.004	211.709	2.289	40	0	0.000	0.038	0.300	-89.41	-168.10	0.00	-2.46
127000	0.034	154.058	1.278	42	0	0.000	0.010	0.157	-84.22	-176.24	-0.00	0.43
128000	0.001	928.724	1.814	49	0	0.000	0.114	0.920	-84.95	-205.68	0.00	-0.69
129000	0.064	232.252	1.211	39	0	0.000	0.154	0.448	-80.56	-164.03	0.00	-1.61
130000	0.148	326.055	1.186	35	0	0.000	0.193	-0.328	-97.82	-148.06	0.00	-2.23
131000	0.014	53.485	1.455	48	0	0.000	0.102	-0.643	-98.86	-201.34	0.00	0.00
132000	0.150	45.987	1.105	43	0	0.000	0.041	0.195	-93.67	-180.36	0.00	-1.53
133000	0.047	82.140	1.528	44	0	0.000	0.235	0.347	-86.49	-184.52	-0.00	0.00
134000	0.043	68.182	1.231	39	0	0.000	0.145	0.576	-81.33	-163.99	0.00	0.00
135000	0.028	144.924	0.323	38	0	0.000	0.173	0.323	-76.12	-160.01	0.00	0.00
136000	0.028	309.646	0.379	37	0	0.000	0.048	-0.012	-65.62	-156.00	-0.00	-0.69
137000	0.009	70.407	0.677	37	0	0.000	0.093	-0.592	-74.91	-155.96	0.00	0.00
138000	0.010	102.067	1.303	44	0	0.000	0.136	-0.805	-86.77	-184.53	0.00	0.69
139000	0.002	31.185	1.628	56	0	0.000	0.032	0.195	-90.32	-235.94	-0.00	0.00
140000	0.003	26.688	1.164	46	0	0.000	0.062	-0.766	-81.38	-192.88	0.00	-0.49
141000	0.005	161.632	0.850	43	0	0.000	0.028	-0.063	-78.80	-180.39	-0.00	0.00
142000	0.014	52.645	0.749	44	0	0.000	0.022	-0.106	-61.20	-184.52	-0.00	1.70
143000	0.030	88.934	0.644	54	0	0.000	0.012	2.488	-71.20	-227.20	0.00	0.00
144000	0.015	508.487	0.858	45	0	0.000	0.112	-0.789	-84.26	-188.73	0.00	0.00
145000	0.003	569.017	0.952	51	0	0.000	0.099	0.655	-98.37	-214.21	-0.02	0.00
146000	0.089	182.938	1.110	50	0	0.000	0.043	-0.113	-97.98	-209.92	0.00	0.00
147000	0.037	528.995	1.077	48	0	0.000	0.010	0.514	-90.18	-201.39	0.00	4.34
148000	0.006	141.038	1.254	46	0	0.000	0.231	-0.871	-100.79	-192.91	0.00	-3.19
149000	0.038	78.520	0.465	40	0	0.000	0.352	-0.295	-105.80	-168.07	0.00	-0.69
150000	0.007	115.587	0.227	46	0	0.000	0.365	0.129	-87.91	-192.87	0.00	0.00
151000	0.009	66.266	1.155	39	0	0.000	0.310	-0.833	-100.70	-163.98	0.00	-0.56
152000	0.009	96.326	1.523	33	0	0.000	0.264	0.166	-91.30	-140.22	0.00	0.00
153000	0.021	124.263	1.291	46	0	0.000	0.097	-0.206	-93.46	-192.92	-0.00	0.00
154000	0.000	53.368	0.896	42	0	0.000	0.308	-0.597	-98.27	-176.24	-0.04	0.00
155000	0.020	54.709	0.931	49	0	0.000	0.173	-0.007	-88.27	-205.58	0.00	-0.15
156000	0.073	140.164	0.511	41	0	0.000	0.178	0.099	-103.03	-172.17	-0.01	0.00
157000	0.071	163.731	1.555	45	0	0.000	0.084	-0.010	-98.70	-188.75	0.00	-2.40
158000	0.010	147.889	0.763	43	0	0.000	0.034	0.194	-70.45	-180.41	0.00	-0.33
159000	0.021	616.049	1.650	52	0	0.000	0.055	-0.145	-88.24	-218.59	-0.14	0.00
160000	0.005	605.454	1.103	51	0	0.000	0.067	0.046	-78.75	-214.24	-0.00	0.00
161000	0.015	173.329	0.531	36	0	0.000	0.002	-0.011	-68.76	-152.00	0.05	0.00
162000	0.009	206.184	0.932	46	0	0.000	0.053	-0.587	-67.27	-192.90	0.00	4.86
163000	0.026	140.085	1.142	47	0	0.000	0.031	-0.022	-71.09	-197.13	-0.00	0.00
164000	0.001	190.694	0.619	43	0	0.000	0.057	-0.703	-73.47	-180.41	0.00	3.63
165000	0.022	67.130	1.671	42	0	0.000	0.052	-1.014	-73.48	-176.24	-0.00	0.69
166000	0.007	190.424	1.452	49	0	0.000	0.040	-0.650	-77.51	-205.62	-0.00	0.00
167000	0.003	236.309	0.557	40	0	0.000	0.080	-0.535	-72.89	-168.13	0.00	0.69
168000	0.029	81.889	0.861	43	0	0.000	0.052	0.076	-82.93	-180.37	0.05	0.00
169000	0.018	231.728	1.016	50	0	0.000	0.126	0.154	-88.26	-209.91	0.00	-0.46
170000	0.002	59.859	1.723	39	0	0.000	0.179	0.274	-81.79	-163.98	0.00	4.08
171000	0.000	245.026	0.761	44	0	0.000	0.213	0.062	-88.05	-184.53	-0.00	-0.69
172000	0.000	247.204	0.496	47	0	0.000	0.219	0.101	-95.90	-197.15	0.00	-0.11
173000	0.027	51.131	0.490	39	0	0.000	0.346	-0.545	-108.72	-164.00	-0.00	-0.69
174000	0.001	59.820	1.323	53	0	0.000	0.274	0.480	-107.61	-222.83	0.00	-0.63
175000	0.011	117.251	0.941	46	0	0.000	0.301	-0.412	-104.49	-192.87	0.00	2.41
176000	0.020	93.554	1.495	50	0	0.000	0.062	0.083	-86.98	-209.89	0.00	-0.39
177000	0.046	119.800	1.260	47	0	0.000	0.142	-0.616	-87.26	-197.13	-0.00	0.00
178000	0.026	201.019	1.945	42	0	0.000	0.018	-0.144	-94.72	-176.28	0.00	-1.95
179000	0.011	59.450	3.447	31	0	0.000	0.077	-0.057	-78.85	-132.54	-0.01	1.94
180000	0.026	237.887	0.664	43	0	0.000	0.026	-0.415	-92.63	-180.45	0.00	0.00
181000	0.064	58.270	0.829	45	0	0.000	0.009	1.172	-74.87	-188.70	-0.00	-0.69
182000	0.010	68.089	1.105	40	0	0.000	0.168	-0.947	-81.35	-168.05	0.00	-0.35
183000	0.002	381.636	1.793	52	0	0.000	0.071	-0.662	-88.08	-218.60	-0.00	-0.69
184000	0.035	101.265	2.178	42	0	0.000	0.080	-0.074	-89.61	-176.25	-0.00	-0.69
185000	0.007	154.008	0.674	37	0	0.000	0.121	0.148	-73.26	-155.98	0.00	-0.69
186000	0.016	278.243	0.670	43	0	0.000	0.141	0.083	-80.54	-180.38	0.00	0.00
187000	0.021	224.720	0.969	40	0	0.000	0.220	0.006	-80.89	-168.07	-0.00	0.00
188000	0.008	165.165	0.531	44	0	0.000	0.270	-0.242	-92.37	-184.52	0.00	0.69
189000	0.011	163.208	1.611	43	0	0.000	0.214	-0.212	-92.46	-180.40	0.00	0.00
190000	0.106	139.601	0.808	41	0	0.000	0.294	-0.064	-100.49	-172.16	0.00	-2.59
191000	0.069	179.074	1.062	41	0	0.000	0.209	-0.027	-101.78	-172.16	0.00	0.00
192000	0.020	48.750	0.670	37	0	0.000	0.281	0.537	-94.28	-155.95	0.00	0.00
193000	0.124	56.885	1.199	49	0	0.000	0.113	-0.771	-95.19	-205.59	0.00	-0.25
194000	0.022	46.488	1.107	42	0	0.000	0.208	0.356	-91.93	-176.26	-0.00	0.00
195000	0.004	41.835	0.633	43	0	0.000	0.025	0.040	-78.72	-180.37	0.00	-4.16
196000	0.009	506.694	0.873	46	0	0.000	0.030	-0.459	-86.08	-192.98	0.00	-6.06
197000	0.005	289.738	1.162	43	0	0.000	0.038	-1.461	-80.29	-180.46	-0.00	-0.69
198000	0.028	198.879	1.080	50	0	0.000	0.016	1.029	-74.77	-209.93	0.00	0.00
199000	0.001	176.240	0.913	43	0	0.000	0.003	0.446	-79.86	-180.40	-0.00	-0.69
200000	0.012	223.141	1.553	41	0	0.000	0.062	-0.066	-93.27	-172.17	0.00	0.00
201000	0.044	963.140	1.792	45	0	0.000	0.187	-1.005	-104.79	-188.76	0.00	-1.32
202000	0.003	50.649	0.529	55	0	0.000	0.265	-0.554	-96.79	-231.56	0.03	0.00
203000	0.144	19.134	0.359	46	0	0.000	0.132	0.658	-87.49	-192.87	0.00	0.00
204000	0.060	61.340	1.146	37	0	0.000	0.258	-0.682	-101.86	-155.95	0.00	4.79
205000	0.011	60.131	0.881	49	0	0.000	0.202	0.170	-93.09	-205.59	0.04	0.00
206000	0.014	67.734	1.076	44	0	0.000	0.111	0.487	-99.06	-184.51	0.00	0.69
207000	0.106	101.024	0.657	35	0	0.000	0.045	0.188	-98.42	-148.08	0.00	3.31
208000	0.053	371.499	0.977	45	0	0.000	0.050	0.162	-91.38	-188.77	0.00	0.00
209000	0.004	487.247	0.834	49	0	0.000	0.269	-0.237	-96.68	-205.75	0.00	-6.15
210000	0.005	506.012	1.170	36	0	0.000	0.055	0.446	-88.11	-152.02	0.00	0.00
211000	0.003	441.692	0.704	47	0	0.000	0.281	-0.131	-108.62	-197.19	-0.00	-0.69
212000	0.004	68.254	0.543	42	0	0.000	0.409	-0.403	-102.52	-176.21	0.00	3.83
213000	0.011	54.223	1.245	42	0	0.000	0.029	1.421	-92.32	-176.24	0.00	-0.69
214000	0.028	619.981	0.981	37	0	0.000	0.043	0.678	-78.90	-156.04	0.00	-4.59
215000	0.005	559.499	1.160	45	0	0.000	0.035	-0.450	-75.43	-188.74	0.00	2.54
216000	0.002	51.782	0.885	40	0	0.000	0.176	-0.099	-93.29	-168.04	0.00	4.59
217000	0.035	58.486	0.869	42	0	0.000	0.297	-0.248	-102.21	-176.23	0.00	0.87
218000	0.020	34.925	1.127	45	0	0.000	0.367	1.537	-110.01	-188.68	-0.00	0.00
219000	0.065	97.027	0.413	39	0	0.000	0.158	-1.481	-90.65	-163.98	-0.00	0.00
220000	0.040	141.520	1.663	48	0	0.000	0.178	0.307	-97.10	-201.37	0.00	2.86
221000	0.050	41.728	1.952	49	0	0.000	0.369	0.044	-111.47	-205.58	-0.00	0.39
222000	0.016	115.813	0.426	47	0	0.000	0.320	-0.020	-96.36	-197.08	0.02	0.00
223000	0.020	271.930	1.514	47	0	0.000	0.196	-0.510	-101.46	-197.16	0.00	-1.91
224000	0.025	31.681	1.706	36	0	0.000	0.512	-0.227	-109.82	-151.98	-0.00	1.46
225000	0.002	67.831	0.944	38	0	0.000	0.266	-0.927	-92.24	-159.95	0.00	-0.46
226000	0.014	42.422	0.739	41	0	0.000	0.119	0.753	-76.29	-172.13	-0.00	0.00
227000	0.018	50.075	1.129	47	0	0.000	0.098	-1.153	-84.66	-197.11	0.00	4.29
228000	0.008	32.640	1.002	36	0	0.000	0.129	0.252	-95.80	-151.97	0.00	0.52
229000	0.070	41.193	0.793	41	0	0.000	0.182	1.306	-98.81	-172.14	0.00	-1.53
230000	0.035	89.604	0.420	41	0	0.000	0.408	-0.293	-99.08	-172.13	-0.00	0.21
231000	0.218	73.976	0.609	37	0	0.000	0.201	0.131	-98.85	-155.94	0.00	1.23
232000	0.174	130.047	1.630	50	0	0.000	0.175	0.605	-90.99	-209.88	0.00	-2.06
233000	0.055	56.076	1.288	40	0	0.000	0.202	-0.151	-95.51	-168.05	-0.00	-0.69
234000	0.035	765.196	4.506	50	0	0.000	0.295	1.507	-116.38	-209.93	0.00	-4.31
235000	0.002	628.728	0.654	49	0	0.000	0.296	-0.646	-101.48	-205.63	0.00	-0.16
236000	0.000	87.069	0.910	44	0	0.000	0.347	0.186	-110.69	-184.50	-0.00	0.00
237000	0.069	110.386	0.371	48	0	0.000	0.435	0.164	-109.61	-201.32	0.00	0.69
238000	0.087	85.240	0.938	43	0	0.000	0.324	-0.504	-105.40	-180.36	0.00	-0.49
239000	0.085	135.494	1.461	38	0	0.000	0.415	-0.253	-108.02	-159.98	0.00	0.69
240000	0.048	248.272	0.546	36	0	0.000	0.242	0.039	-100.62	-151.99	-0.00	0.00
241000	0.027	162.990	0.645	49	0	0.000	0.535	-0.477	-109.85	-205.59	0.03	0.00
242000	0.005	149.606	1.184	45	0	0.000	0.218	0.001	-94.95	-188.69	0.00	0.00
243000	0.003	119.229	1.343	41	0	0.000	0.161	0.637	-88.85	-172.12	-0.00	0.00
244000	0.017	682.869	2.643	54	0	0.000	0.071	-0.718	-100.09	-227.28	-0.00	0.00
245000	0.025	123.015	0.481	48	0	0.000	0.085	0.080	-93.02	-201.38	0.00	0.69
246000	0.030	371.057	0.791	39	0	0.000	0.229	0.062	-96.65	-164.03	0.00	-0.49
247000	0.039	257.882	0.620	36	0	0.000	0.312	-0.947	-107.57	-152.01	0.01	0.00
248000	0.019	187.969	0.913	46	0	0.000	0.261	-0.268	-91.18	-192.90	0.00	3.43
249000	0.005	29.591	1.151	50	0	0.000	0.329	-0.695	-95.33	-209.86	-0.00	0.00
250000	0.020	35.146	1.180	40	0	0.000	0.333	0.928	-114.53	-168.04	-0.00	0.00
251000	0.005	413.175	1.615	51	0	0.000	0.089	-0.960	-97.69	-214.24	-0.00	1.57
252000	0.002	126.263	2.973	59	0	0.000	0.022	-0.403	-74.26	-249.25	-0.00	0.00
253000	0.010	297.671	1.355	44	0	0.000	0.231	1.318	-103.92	-184.53	0.00	0.69
254000	0.024	20.270	0.981	41	0	0.000	0.245	-0.057	-85.54	-172.12	0.00	4.61
255000	0.019	62.615	0.717	37	0	0.000	0.257	-0.946	-89.65	-155.95	0.00	0.00
256000	0.093	108.234	0.889	39	0	0.000	0.169	-0.587	-90.88	-163.99	-0.00	0.00
257000	0.029	1114.992	1.909	49	0	0.000	0.128	-0.707	-90.30	-205.69	0.00	0.00
258000	0.014	203.728	1.923	39	0	0.000	0.148	-0.257	-100.91	-164.06	0.00	-1.49
259000	0.013	193.363	1.335	37	0	0.000	0.084	0.665	-72.65	-156.02	0.00	0.00
260000	0.006	164.268	1.378	37	0	0.000	0.063	0.198	-86.72	-155.99	0.00	0.00
261000	0.015	2949.852	1.164	43	0	0.000	0.028	-1.180	-83.59	-180.55	0.00	4.39
262000	0.010	618.653	0.493	44	0	0.000	0.086	0.148	-70.05	-184.55	-0.00	0.00
263000	0.026	930.180	1.179	37	0	0.000	0.121	-0.027	-75.80	-156.09	-0.00	0.00
264000	0.003	99.484	0.696	51	0	0.000	0.095	-0.171	-81.89	-214.18	0.00	-5.17
265000	0.019	55.807	0.952	47	0	0.000	0.173	0.153	-84.45	-197.11	-0.00	0.00
266000	0.004	46.801	1.029	42	0	0.000	0.459	-0.431	-110.17	-176.21	-0.00	0.00
267000	0.067	64.710	1.197	46	0	0.000	0.229	-0.462	-101.94	-192.88	0.00	0.00
268000	0.007	159.198	1.229	39	0	0.000	0.085	-0.250	-89.24	-163.99	-0.00	-0.69
269000	0.009	40.514	1.620	36	0	0.000	0.000	-0.220	-84.19	-151.98	0.00	-0.06
270000	0.009	65.664	0.837	40	0	0.000	0.094	0.191	-71.23	-168.05	-0.00	0.15
271000	0.027	103.674	1.252	46	0	0.000	0.011	-0.310	-75.77	-192.89	-0.00	0.69
272000	0.004	137.799	1.224	41	0	0.000	0.069	-0.492	-84.85	-172.16	0.00	0.69
273000	0.003	693.317	1.558	43	0	0.000	0.052	0.367	-87.06	-180.43	-0.00	0.00
274000	0.046	185.453	4.180	53	0	0.000	0.190	-0.639	-113.14	-222.88	-0.00	0.00
275000	0.076	96.204	1.246	49	0	0.000	0.245	0.410	-108.79	-205.60	0.00	-3.44
276000	0.002	47.386	1.420	48	0	0.000	0.347	-0.272	-108.47	-201.32	0.00	-0.79
