"","x"
"1",0.649669838733204
"2",0.257602153449416
"3",0.449277624691845
"4",0.242331948186477
"5",0.162157884101336
"6",0.171467043100654
"7",0.182678618012317
"8",0.182678618012317
"9",0.167233668627205
"10",0.172981442392732
"11",0.170971633000169
"12",0.193045623236013
"13",0.199768425844839
"14",0.226406595477824
"15",0.255178791672179
"16",0.248910197331491
"17",0.226574160124391
"18",0.21645800941218
"19",0.185727039737599
"20",0.202229025463351
"21",0.170516492682814
"22",0.201587695072964
"23",0.22823913834273
"24",0.260544020288933
"25",0.272301995592401
"26",0.272670805488384
"27",0.255350441880639
"28",0.241900914846226
"29",0.20315009449517
"30",0.267569268888022
"31",0.322504932729193
"32",0.353466978475481
"33",0.427227893737125
"34",0.427314923989286
"35",0.406361509531664
"36",0.321301344203186
"37",0.261610443435633
"38",0.356809342880146
"39",0.464500040758217
"40",0.645064729621325
"41",0.559133889987287
"42",0.569161856728619
"43",0.740692601541045
"44",0.694394134522916
"45",0.359642182902968
"46",0.211580281574602
"47",0.22461225698905
"48",0.24848799449991
"49",0.272541570291132
"50",0.341746038345468
"51",0.361684001984044
"52",0.487880505576521
"53",0.319290862806048
"54",0.308126862917279
"55",0.153597584166858
"56",0.174852736933991
"57",0.215946748452331
"58",0.216317546927186
"59",0.194199470271063
"60",0.533087921766155
"61",0.434804204606046
"62",0.283048290173848
"63",0.273398483073192
"64",0.296034088958501
"65",0.333238747703932
"66",0.412555736150608
"67",0.410447382699239
"68",0.469617464154193
"69",0.468837985160689
"70",0.652240287638056
"71",0.900567677967323
"72",0.758557984165985
"73",0.333784204285336
"74",0.350399760893987
"75",0.305464158440163
"76",0.294559956115735
"77",0.322986243927133
"78",0.34602768971054
"79",0.624541633105996
"80",0.554505812224976
"81",0.636612603227322
"82",0.662899720612448
"83",0.796988146638453
"84",0.559374463584715
"85",0.9740617752879
"86",3.65691293345423
"87",3.77725583915436
"88",3.77725583915436
"89",3.66292419470261
"90",3.84063760998543
"91",3.64725075500054
"92",3.26435339792654
"93",1.28876307535453
"94",1.55617699548325
"95",1.34993196200198
"96",1.34437518301023
"97",1.39271972544136
"98",1.81741866148846
"99",2.36376731217715
"100",2.79061683992933
"101",2.63694436603606
"102",2.8541591320771
"103",2.35264114118256
"104",1.80765305497051
"105",1.24753527987537
"106",1.23004310664749
"107",1.19541802185468
"108",1.30513734321
"109",1.30125567191346
"110",1.53532685742916
"111",1.58947756881248
"112",0.123183505037752
"113",0.112700768465419
"114",0.0979358852322974
"115",0.0945881492160842
"116",0.100835864749269
"117",0.130860142819186
"118",0.145826094180253
"119",0.178484652836787
"120",0.213660751109383
"121",0.207128545650498
"122",0.172233435191846
"123",0.215542063513302
"124",0.197199318317627
"125",0.177279828163872
"126",0.340591578621583
"127",0.414002855667565
"128",0.379502043533855
"129",0.341077815704582
"130",0.129150456029219
"131",0.121316371527607
"132",0.140177832426584
"133",0.186163067704629
"134",0.286091247676549
"135",0.233690680076602
"136",0.171418389891398
"137",0.155629734844214
"138",0.183688814754796
"139",0.199312566568054
"140",0.112257019546795
"141",0.113766115483291
"142",0.128379322401403
"143",0.144532281549638
"144",0.153938148113958
"145",0.153938148113958
"146",0.166899875051224
"147",0.129488567801968
"148",0.129982904499874
"149",0.137549246354134
"150",0.158718730523772
"151",0.190821586425871
"152",0.220842395340596
"153",0.27831012395452
"154",0.346344754956604
"155",0.311091092187725
"156",0.238105983857541
"157",0.385307527087063
"158",0.137523245669376
"159",0.184526890359058
"160",0.238047677578263
"161",0.257602153449416
"162",0.13704855285218
"163",0.143510199704615
"164",0.173793151420084
"165",0.172307525969314
"166",0.160278521312091
"167",0.772360996457476
"168",0.826045434864014
"169",0.993722241346109
"170",1.66203369908749
"171",2.59067767707277
"172",2.12958250148882
"173",1.89033170211805
"174",1.76830717483437
"175",1.79259470978752
"176",1.69940087412963
"177",1.75904918034226
"178",1.99069578520999
"179",1.89298053996065
"180",1.88693359815502
"181",3.13720168260915
"182",1.65447164378573
