"","x"
"1",1.14362645974181
"2",0.0885922573379538
"3",0.0734160914779166
"4",0.0714101061227141
"5",0.0723097775836489
"6",0.0787318637158276
"7",0.0808282410686317
"8",0.0714101061227141
"9",0.0679462154195714
"10",0.0622911013006161
"11",0.0569298250493669
"12",0.0554215080295976
"13",0.0544978388516993
"14",0.0566152048411654
"15",0.0603979635192194
"16",0.0590274105941499
"17",0.0587978079669411
"18",0.0567386304077054
"19",0.0577419575833939
"20",0.0690194676148538
"21",0.0711020293127481
"22",0.0804361429421988
"23",0.0893055972861561
"24",0.102888033574595
"25",0.114613116105604
"26",0.110744799660946
"27",0.119942402251287
"28",0.0900368980777393
"29",0.0730094789967714
"30",0.0693848976659252
"31",0.068129699844448
"32",0.0711401016320854
"33",0.0759332965642919
"34",0.0768738979203651
"35",0.0695150104144764
"36",0.074603817893606
"37",0.107973388713073
"38",0.108360889430235
"39",0.111616148075311
"40",0.116757963663753
"41",0.126891528222834
"42",0.113349534324355
"43",0.145225195800885
"44",0.128200774550883
"45",0.234643603262941
"46",0.089976261335568
"47",0.115262063161292
"48",0.121157188910953
"49",0.272474070193502
"50",0.325494672873763
"51",0.402880930005249
"52",0.364177485638159
"53",0.318054080131535
"54",0.102901576689073
"55",0.0749129942657209
"56",0.0859719209538989
"57",0.106105875324209
"58",0.0951459929622307
"59",0.0803152307743628
"60",0.0859719209538989
"61",0.0852277073504473
"62",0.072654857632894
"63",0.0723745929496109
"64",0.0740507824529107
"65",0.077314758175508
"66",0.0935833468203554
"67",0.0944600092190068
"68",0.104031717088582
"69",0.101343076948899
"70",0.35792296660184
"71",1.30466460235403
"72",0.367335706899828
"73",0.0859719209538989
"74",0.0791687233516843
"75",0.0791687233516843
"76",0.0723518504152846
"77",0.0779572906457632
"78",0.0779572906457632
"79",0.137243089079767
"80",0.212109784743521
"81",0.310487826848255
"82",0.512030606754922
"83",0.335325930058353
"84",0.250412695798802
"85",0.245576222357572
"86",8.11788363669228
"87",10.2667090446433
"88",12.4072867425811
"89",13.0726299779774
"90",13.9400918025522
"91",9.1840947674373
"92",7.62117234552062
"93",0.0752624713069662
"94",0.0738213411456903
"95",0.0731231173947023
"96",0.076298860898847
"97",0.0890143090665994
"98",0.116846052983237
"99",0.388774334188455
"100",2.37900528785026
"101",2.47921831406096
"102",2.57906702262842
"103",0.451232005309868
"104",0.132613469782828
"105",0.0893914363428025
"106",0.102647802386292
"107",0.101584828613497
"108",0.0865529811165902
"109",0.0829921397325123
"110",0.0823322381847434
"111",0.0915403583993484
"112",0.0809149374100416
"113",0.069850484545084
"114",0.0688597023835545
"115",0.0715179264460505
"116",0.0740945283112223
"117",0.0745605671533637
"118",0.0759281264511971
"119",0.0824928455796708
"120",0.101523114700812
"121",0.08871945710784
"122",0.077922805136265
"123",0.0851250718728325
"124",0.0829424731950169
"125",0.0815478501648474
"126",0.0865064151262441
"127",0.0972484107493171
"128",0.0944600092190068
"129",0.0945749754651804
"130",0.0847470052359371
"131",0.0775254453373174
"132",0.0869479710307894
"133",0.0954341405222325
"134",0.112136019998925
"135",0.118628457077401
"136",0.0912850698723045
"137",0.086641209945755
"138",0.107560879414581
"139",0.0940918712358029
"140",0.0688597023835545
"141",0.0696695891063726
"142",0.0716530120446108
"143",0.0743047951750807
"144",0.080878000954986
"145",0.0772905517044904
"146",0.0746546865786953
"147",0.0751007698517443
"148",0.0729586893362804
"149",0.070556952147272
"150",0.0783184431230303
"151",0.0726023718964385
"152",0.0740880605055998
"153",0.0797744494919974
"154",0.0852694109519306
"155",0.0838261291466732
"156",0.0796662989415994
"157",0.0886868711641356
"158",0.113798303315837
"159",0.115280621183931
"160",0.124058740413017
"161",0.132390012993993
"162",0.338517852557726
"163",0.383267420242124
"164",0.496963225416883
"165",0.475110266194444
"166",0.608176155924204
"167",1.69008289467945
"168",1.76491454396926
"169",2.32730524839414
"170",2.74652482886344
"171",4.42469237670039
"172",3.74600832287109
"173",3.15075473978133
"174",2.56389747141486
"175",2.49628311117428
"176",2.6008508587147
"177",3.20769472217058
"178",4.24161717775251
"179",5.27839104957899
"180",4.49984670192465
"181",5.55254824149768
"182",2.81418899309403
