"","x"
"1",1.93625199241654
"2",1.11146918848296
"3",0.900864085597698
"4",1.44768387010264
"5",1.80139968408097
"6",1.67219651558313
"7",1.32857278070743
"8",1.23069758277229
"9",1.00617716407558
"10",0.91430872431846
"11",0.853870902709826
"12",0.830415464251847
"13",0.836276070249135
"14",0.898091836752034
"15",0.988009107036119
"16",0.968317569372249
"17",0.882830418854147
"18",0.881213294354487
"19",1.08881918195668
"20",0.957854121102212
"21",1.11591244446959
"22",1.25348892463262
"23",1.48212318143251
"24",1.49084277143331
"25",1.626666127349
"26",1.5122474201176
"27",1.90512045639412
"28",1.35813661460939
"29",1.28234760363922
"30",1.34673447485934
"31",1.52290878217662
"32",1.72849862707123
"33",2.0243840864326
"34",2.24436910904478
"35",1.89364364238949
"36",1.49558665123226
"37",1.32939657388735
"38",1.12070150076465
"39",1.0845768143055
"40",1.21554173060675
"41",1.23569353722446
"42",1.14182358459165
"43",1.26122886510296
"44",1.20058608107747
"45",2.12155330926268
"46",2.09449510552232
"47",3.36377686636352
"48",3.02932238673608
"49",5.01701849902924
"50",4.67841009414888
"51",4.61974671024767
"52",4.49554950638385
"53",8.08666056937263
"54",2.24667573584722
"55",2.47400023188469
"56",2.60779256488248
"57",2.76802732443101
"58",2.62881750198307
"59",2.54002772837699
"60",2.19178594907071
"61",1.63412714402179
"62",0.486880596794225
"63",0.385999896202968
"64",0.363152769338272
"65",0.384263624042281
"66",0.644189231354153
"67",0.647360366596905
"68",0.844032228468497
"69",0.757327580614712
"70",1.847882517011
"71",2.86016234503154
"72",1.77513584301223
"73",0.413154414829334
"74",0.398796364802779
"75",0.438065384366491
"76",0.458219915401023
"77",0.539175907493735
"78",0.483657575647237
"79",3.57162691509793
"80",3.53643608930283
"81",4.49527496758731
"82",5.31308580792929
"83",4.46440238090884
"84",3.36525605008289
"85",4.65993048794879
"86",5.11720227765148
"87",5.57269951772712
"88",6.34901294205124
"89",5.72275695003044
"90",6.61335700542075
"91",8.07758546813625
"92",6.24382699544361
"93",0.473515947777008
"94",0.330744910390165
"95",0.315191256288223
"96",0.31962627089596
"97",0.352101213183618
"98",0.650412435803103
"99",2.29583840777683
"100",3.83856235021887
"101",4.42117382840869
"102",3.85506590678142
"103",2.43694077066362
"104",0.726595513303366
"105",0.370076019768139
"106",0.422445425885498
"107",0.40544628660927
"108",0.378323281990714
"109",0.406540131150196
"110",0.384652282291083
"111",0.574955183560943
"112",0.789273035488549
"113",0.503360711271325
"114",0.449116054482872
"115",0.680197907979774
"116",0.747602740748218
"117",0.934691917529588
"118",1.03833628539441
"119",1.22620244659338
"120",1.3039084984054
"121",1.60463734453952
"122",1.26855423758472
"123",1.61507461914484
"124",1.3289153922899
"125",1.35350174515546
"126",1.64578038540206
"127",2.34917472225069
"128",1.81008525621957
"129",1.88243772565803
"130",0.858284646918851
"131",0.958355806471773
"132",1.06098777459096
"133",1.14527521238512
"134",1.30224530263825
"135",1.32866737690012
"136",1.51113898087675
"137",1.25778585112291
"138",1.53675677489154
"139",1.28151311199311
"140",0.366451922294118
"141",0.354312479998198
"142",0.366290387357629
"143",0.428301841531657
"144",0.475297166382988
"145",0.509835896191143
"146",0.425297445394951
"147",0.411118016366603
"148",0.43923642182843
"149",0.457890345981532
"150",0.515656705940803
"151",0.451576280603962
"152",0.492209081947272
"153",0.575105013722582
"154",0.690239424384708
"155",0.656371371009828
"156",0.592979088293939
"157",0.502874741658716
"158",1.12531250007436
"159",1.46259415364584
"160",1.64218277821496
"161",1.64849934746621
"162",1.38167857146913
"163",1.59762078922678
"164",1.83705158065385
"165",1.61832902659988
"166",1.59755541655086
"167",2.43554407011768
"168",2.54677104408217
"169",2.5611281854538
"170",2.70244552815042
"171",2.73607045544007
"172",2.55719371038935
"173",2.74658439147918
"174",2.66730139850835
"175",2.76198892511868
"176",2.84939482437851
"177",3.09272010297631
"178",2.2885045917794
"179",2.48586874021172
"180",2.55166128169524
"181",2.89353352317938
"182",3.71829585168724
