"","x"
"1",0.658824476371553
"2",0.64995252740351
"3",0.925604997687326
"4",0.734335474213398
"5",0.903390456041994
"6",1.03449586156509
"7",1.12455687008097
"8",0.824787301023086
"9",0.631724390014178
"10",0.583909302262312
"11",0.56448472091811
"12",0.523208352233392
"13",0.554212209579407
"14",0.607572913699304
"15",0.68402556084473
"16",0.636080569808017
"17",0.608032804744047
"18",0.586511091305281
"19",0.646251784933972
"20",0.64503802038472
"21",0.606307412361451
"22",0.628465732716585
"23",0.703422809032158
"24",0.744830723372827
"25",0.781722710643592
"26",0.778033083083518
"27",0.799928357795318
"28",0.734631194103155
"29",0.682789799195297
"30",0.816243995444756
"31",0.734887857534319
"32",0.806679710336131
"33",0.868088102073731
"34",0.920396673183289
"35",0.743398626774561
"36",0.87028108713684
"37",1.98509936643023
"38",1.91086144223044
"39",2.01267692198778
"40",2.13186215358254
"41",1.91209297586972
"42",1.81777447953539
"43",1.70951000873789
"44",1.79059677366698
"45",2.06403002824085
"46",1.24626263666099
"47",1.56146944527784
"48",1.59096535460546
"49",2.19032606509927
"50",2.79563312372344
"51",2.47435608178171
"52",2.66856345656704
"53",2.0972031636657
"54",1.24626263666099
"55",0.898396276731062
"56",0.903516647612589
"57",0.907638437723009
"58",1.03200854342534
"59",0.943281704595734
"60",0.625128524819482
"61",0.542459128661435
"62",0.613138453383171
"63",0.766405037602289
"64",0.971970771195558
"65",1.16328100879491
"66",1.27786722287633
"67",1.27777596065333
"68",1.3475578047092
"69",1.2149297893546
"70",1.48855342692687
"71",1.59817512978277
"72",1.46568541718981
"73",1.20057497837641
"74",1.09881624084221
"75",0.83410644929811
"76",0.627738096489873
"77",0.660222478671236
"78",0.703261982685886
"79",0.472352900005595
"80",0.470862914425318
"81",0.479954003207353
"82",0.513074257811277
"83",0.50071242958684
"84",0.517914775092958
"85",0.524109961591092
"86",0.642743583823839
"87",0.709562675596489
"88",0.781974481361449
"89",0.882824081137435
"90",0.908349077720742
"91",0.847193685906571
"92",0.744877846125503
"93",1.72138097438466
"94",2.31760848209038
"95",2.18722727559884
"96",2.23620040451992
"97",2.50908007639815
"98",2.85558056884621
"99",4.29527832228389
"100",4.9049836308345
"101",3.74934822318391
"102",5.93240553534203
"103",4.24655961310206
"104",2.55965123703159
"105",2.52862648167095
"106",2.8635127706709
"107",2.23468954199686
"108",2.08806350868794
"109",2.05990554537534
"110",2.15267233930571
"111",2.14889393806603
"112",0.565964829694229
"113",0.559585129261008
"114",0.532482189726332
"115",0.498228641561016
"116",0.469482942296619
"117",0.465552998765221
"118",0.517284656665449
"119",0.559620282411201
"120",0.583821756850985
"121",0.587082556961265
"122",0.567506754252723
"123",0.63557599862994
"124",0.600400166153993
"125",0.504001606350674
"126",0.630054484517753
"127",0.744601906229297
"128",0.712461105488085
"129",0.573466702773774
"130",0.541839668225273
"131",0.566944317099276
"132",0.686185194895893
"133",0.818428036682248
"134",0.938561056261346
"135",0.878602297428269
"136",0.740761573176294
"137",0.646662691427203
"138",0.710871902307311
"139",0.820911785981594
"140",0.644300665202587
"141",0.683324249915471
"142",0.712912903212106
"143",0.816017374350297
"144",0.858410180025464
"145",0.805234669691848
"146",0.739409904164755
"147",0.760280274176316
"148",0.62729005153377
"149",0.678744100662744
"150",0.776743753326187
"151",0.711344790211898
"152",0.792426209090304
"153",0.836478853450497
"154",0.822768726736441
"155",0.911715904581217
"156",0.836728721367546
"157",0.782413317394363
"158",0.610543656028187
"159",0.776280516583027
"160",0.868570352793682
"161",0.762613209194417
"162",0.65743907024511
"163",0.612587557413705
"164",0.621351938542678
"165",0.608055749633014
"166",0.780885712921698
"167",0.87051376955628
"168",0.910539070347391
"169",1.19829318175312
"170",0.570067437114913
"171",0.599880188421952
"172",0.702932623258003
"173",0.797544713387608
"174",0.889281196928612
"175",1.01525807203349
"176",0.888369443309963
"177",0.891283157393057
"178",0.955074619530254
"179",0.955074619530254
"180",1.01833632499516
"181",0.641798182059622
"182",0.604961125379321
