"","x"
"1",1.32769782132434
"2",1.20401245241132
"3",1.20817059319736
"4",1.25539405857751
"5",1.32445740968967
"6",1.49600295127232
"7",1.47844537649538
"8",1.65258088033832
"9",1.91189695775384
"10",2.18172888930282
"11",1.70356217386433
"12",1.37520762714397
"13",1.23256307073282
"14",1.11509966823521
"15",1.13229850990708
"16",1.09365577066996
"17",1.29777642061519
"18",1.36411467031473
"19",1.6071736366363
"20",2.17015199191592
"21",1.62897152922943
"22",1.46819260534254
"23",1.55251608977767
"24",1.36168224779876
"25",1.28222003550996
"26",1.29819353324708
"27",1.61830531811096
"28",1.54560234842728
"29",1.56654720472057
"30",1.77703031790952
"31",1.95035830879323
"32",1.95825438376148
"33",1.8827579114989
"34",2.2913083002995
"35",2.22045376365032
"36",1.6682722632665
"37",1.25840829675008
"38",1.19370917714478
"39",1.24157575227551
"40",1.30624653765862
"41",1.24951947625548
"42",1.2389404428758
"43",1.21378139914623
"44",1.36886059327306
"45",1.19662287853798
"46",1.84468094173652
"47",2.63012306873553
"48",2.69138075025771
"49",2.77153560917469
"50",2.2667916821818
"51",2.07487991937145
"52",2.14723541328861
"53",3.6499091301143
"54",1.65287135095333
"55",1.21240295473182
"56",1.17276253675039
"57",1.2642571643679
"58",1.21898761176027
"59",1.21833686772925
"60",1.41366761521533
"61",1.30350275695953
"62",1.18497706558829
"63",1.17011176247399
"64",1.12440891654782
"65",0.979243270479642
"66",0.882726315005525
"67",0.882726315005525
"68",0.891027573773649
"69",0.914555706402269
"70",0.835772242027116
"71",0.873127594200597
"72",0.898525497818587
"73",1.02523456511056
"74",1.17025572208058
"75",1.17748164563508
"76",1.19972134058091
"77",1.26066801858189
"78",1.25278656859815
"79",1.28843215725054
"80",1.26855573526647
"81",1.31650030763685
"82",1.36820027924929
"83",1.31972770409316
"84",1.25278656859815
"85",1.33000911189924
"86",2.03840446160886
"87",2.30852417781635
"88",2.54623633283819
"89",2.57140329226775
"90",2.40893187465941
"91",2.16387731147791
"92",1.94020266803704
"93",1.31810483134803
"94",1.18407465099883
"95",1.04088418903365
"96",0.91092105850293
"97",0.940701818729178
"98",1.02606842127647
"99",1.10096635279531
"100",1.18958092910816
"101",1.24143275495379
"102",1.11240410813821
"103",1.17068462488094
"104",1.11853936705286
"105",0.86607261786291
"106",0.954310608012579
"107",0.857324675921713
"108",0.941548034619123
"109",1.07496536864431
"110",1.20424924971828
"111",1.54424178507085
"112",0.830125826752104
"113",0.608944526894581
"114",0.611315323733219
"115",0.844028205698449
"116",1.02057993816624
"117",1.27544346722312
"118",1.23977935981481
"119",1.19204046402818
"120",1.20453386469432
"121",1.22472002397906
"122",1.36294190803813
"123",1.55720585043313
"124",1.36955095920813
"125",1.36996473713642
"126",1.43620451126568
"127",1.68094697450748
"128",1.3999864789453
"129",1.6186350029962
"130",1.08314236391419
"131",0.945241054902968
"132",0.962537065521677
"133",1.01205498422649
"134",1.01205498422649
"135",1.0356652375485
"136",1.04291340444299
"137",1.11303787314442
"138",1.41604927263365
"139",1.16907251408546
"140",0.558109390556296
"141",0.557032454238633
"142",0.524487592412891
"143",0.526342009693921
"144",0.533085879155198
"145",0.551144422079024
"146",0.615121535349246
"147",0.681705948453784
"148",0.629764065810314
"149",0.486316464467324
"150",0.501577392681286
"151",0.439846693431664
"152",0.445509537637625
"153",0.465324280276329
"154",0.48090758041527
"155",0.494748003065042
"156",0.490198749367344
"157",0.472967149999738
"158",0.831141708525713
"159",0.786767125286933
"160",0.841993078415493
"161",0.822068771465527
"162",0.984963471648365
"163",0.942130384593612
"164",0.98202678115625
"165",0.926936014406137
"166",1.28317151238391
"167",1.46055293431831
"168",1.69640348997585
"169",1.45341777009425
"170",1.37678328925891
"171",1.30457352740956
"172",1.06899181177904
"173",1.0293507773646
"174",0.983107126406682
"175",1.04342825864645
"176",1.0224753984057
"177",1.0517065215671
"178",0.977817340159701
"179",1.02162455132616
"180",1.00086757814186
"181",1.43547143564245
"182",1.71227127966499
