state	min	max	median	shifts	jumps	jumpvar	SE	root	lnL	lnLp	qlnL.p	qlnL.h
58000	0.022	61.523	0.892	47	0	0.000	0.417	0.205	-106.04	-197.08	0.00	-0.73
59000	0.069	41.170	0.857	46	0	0.000	0.397	-0.624	-102.91	-192.86	-0.00	0.00
60000	0.019	18.005	0.945	47	0	0.000	0.448	-0.736	-104.19	-197.07	0.01	0.00
61000	0.088	112.380	1.262	36	0	0.000	0.346	0.564	-98.54	-151.98	0.00	-1.22
62000	0.009	145.646	2.032	45	0	0.000	0.258	-0.486	-102.75	-188.68	0.00	0.00
63000	0.040	8.777	1.015	38	0	0.000	0.507	-0.241	-111.71	-159.94	0.00	0.00
64000	0.004	218.458	1.016	38	0	0.000	0.488	0.766	-116.41	-159.99	-0.00	0.00
65000	0.002	22.656	2.790	44	0	0.000	0.292	0.270	-115.06	-184.52	0.00	-0.05
66000	0.005	118.686	1.054	39	0	0.000	0.250	0.216	-103.23	-164.01	0.00	1.22
67000	0.016	219.018	0.587	40	0	0.000	0.486	-0.543	-108.74	-168.06	-0.00	0.00
68000	0.082	76.561	3.647	46	0	0.000	0.399	1.386	-111.91	-192.89	0.00	-0.38
69000	0.069	70.857	1.509	39	0	0.000	0.298	0.425	-101.46	-163.99	0.00	0.00
70000	0.033	26.402	2.024	47	0	0.000	0.291	0.694	-102.39	-197.09	-0.00	0.69
71000	0.296	51.510	1.576	36	0	0.000	0.284	0.073	-99.98	-151.97	0.00	0.00
72000	0.072	533.684	0.989	45	0	0.000	0.321	-0.034	-99.38	-188.70	0.00	0.00
73000	0.011	54.510	1.358	44	0	0.000	0.159	0.250	-105.72	-184.52	0.00	-0.58
74000	0.093	58.222	1.068	37	0	0.000	0.324	0.901	-107.19	-155.95	-0.00	0.00
75000	0.031	30.343	1.547	42	0	0.000	0.312	1.279	-115.50	-176.23	0.00	0.00
76000	0.002	44.544	0.973	48	0	0.000	0.292	1.152	-110.26	-201.33	-0.00	0.79
77000	0.008	99.204	2.369	48	0	0.000	0.409	-0.046	-110.95	-201.33	-0.00	0.00
78000	0.013	31.976	0.594	41	0	0.000	0.439	-0.266	-103.89	-172.10	0.00	0.69
79000	0.062	97.160	1.982	37	0	0.000	0.370	-0.160	-103.53	-155.95	-0.00	0.00
80000	0.006	90.757	1.021	48	0	0.000	0.310	-0.062	-106.31	-201.32	0.00	-0.39
81000	0.001	50.875	1.600	36	0	0.000	0.271	0.091	-108.49	-151.97	-0.00	0.00
82000	0.037	66.729	2.423	35	0	0.000	0.487	-0.289	-115.93	-148.04	0.00	0.66
83000	0.024	115.273	1.783	35	0	0.000	0.249	-0.207	-109.43	-148.03	0.00	4.68
84000	0.017	134.742	1.870	45	0	0.000	0.413	-0.437	-118.45	-188.75	0.00	0.48
85000	0.004	67.558	1.065	42	0	0.000	0.250	0.396	-101.77	-176.23	0.00	-0.55
86000	0.032	49.074	0.809	43	0	0.000	0.435	0.006	-106.06	-180.34	0.00	0.00
87000	0.037	54.169	0.725	37	0	0.000	0.262	-0.213	-101.02	-155.94	0.00	1.84
88000	0.006	68.169	2.897	35	0	0.000	0.461	0.608	-111.93	-148.02	-0.00	0.00
89000	0.014	21.329	0.724	36	0	0.000	0.443	0.492	-106.70	-151.96	0.00	4.80
90000	0.004	75.679	1.162	44	0	0.000	0.411	-0.598	-115.90	-184.51	-0.05	0.00
91000	0.015	5.440	1.073	37	0	0.000	0.419	0.346	-100.21	-155.93	0.00	-0.69
92000	0.063	12.435	0.818	42	0	0.000	0.420	0.012	-100.86	-176.21	-0.00	0.00
93000	0.086	609.451	1.995	44	0	0.000	0.224	3.836	-117.87	-184.59	0.00	-0.77
94000	0.123	42.518	1.541	42	0	0.000	0.074	0.250	-97.84	-176.24	-0.01	-0.69
95000	0.039	44.795	1.940	51	0	0.000	0.161	-0.388	-101.16	-214.16	0.00	0.00
96000	0.003	38.144	1.631	36	0	0.000	0.336	-0.398	-101.29	-151.98	0.00	-1.37
97000	0.022	49.112	1.069	38	0	0.000	0.392	0.919	-115.44	-159.94	0.00	0.00
98000	0.024	38.976	1.651	39	0	0.000	0.283	0.357	-101.26	-163.98	0.00	-4.67
99000	0.016	63.131	1.222	46	0	0.000	0.361	-0.075	-102.16	-192.86	0.00	0.00
100000	0.006	23.539	1.198	39	0	0.000	0.496	-0.836	-101.59	-163.97	0.00	-3.95
101000	0.015	66.488	0.950	39	0	0.000	0.365	-0.950	-98.59	-163.98	0.00	0.00
102000	0.002	124.296	0.728	43	0	0.000	0.375	-0.274	-105.20	-180.36	-0.00	0.43
103000	0.018	56.703	1.095	40	0	0.000	0.370	0.888	-110.12	-168.05	0.00	0.69
104000	0.030	423.187	1.263	40	0	0.000	0.221	0.582	-99.67	-168.06	0.00	0.00
105000	0.072	274.458	1.290	44	0	0.000	0.312	0.358	-105.98	-184.55	-0.00	0.00
106000	0.021	198.795	1.412	45	0	0.000	0.384	0.029	-107.38	-188.72	0.00	0.00
107000	0.004	163.932	0.906	32	0	0.000	0.264	0.255	-105.67	-136.35	0.00	2.85
108000	0.054	333.070	2.126	50	0	0.000	0.230	0.616	-113.49	-209.90	0.00	4.87
109000	0.012	19.207	3.114	36	0	0.000	0.240	-0.555	-107.23	-151.98	-0.00	0.00
110000	0.120	53.384	1.012	47	0	0.000	0.466	2.457	-113.55	-197.08	-0.00	0.69
111000	0.004	43.365	0.419	43	0	0.000	0.394	-0.034	-105.66	-180.34	0.00	4.30
112000	0.050	136.923	1.506	36	0	0.000	0.412	-1.580	-105.15	-151.98	0.00	-1.29
113000	0.010	39.937	1.257	42	0	0.000	0.249	0.415	-104.55	-176.22	0.00	-6.15
114000	0.101	128.863	1.093	44	0	0.000	0.328	0.513	-106.94	-184.51	-0.00	0.69
115000	0.002	91.843	1.360	45	0	0.000	0.479	1.967	-107.55	-188.67	0.00	-0.69
116000	0.028	33.351	1.012	41	0	0.000	0.639	0.847	-112.79	-172.11	-0.00	0.55
117000	0.013	10.225	1.090	40	0	0.000	0.470	0.339	-104.90	-168.03	-0.00	0.00
118000	0.107	41.956	1.209	48	0	0.000	0.489	0.893	-115.65	-201.32	-0.00	1.88
119000	0.049	20.619	1.743	45	0	0.000	0.423	0.175	-105.17	-188.67	0.00	-2.04
120000	0.032	14.895	0.934	44	0	0.000	0.558	0.524	-107.57	-184.48	0.00	0.00
121000	0.003	44.570	0.296	36	0	0.000	0.490	0.835	-106.84	-151.96	-0.02	0.00
122000	0.003	30.047	0.609	43	0	0.000	0.433	0.068	-103.83	-180.34	0.00	0.55
123000	0.012	56.539	2.447	43	0	0.000	0.259	-0.718	-105.05	-180.36	0.00	0.00
124000	0.018	117.948	2.196	41	0	0.000	0.378	0.088	-108.33	-172.12	0.00	-1.18
125000	0.048	62.209	1.964	48	0	0.000	0.040	0.404	-98.19	-201.33	-0.00	-0.69
126000	0.037	38.868	1.266	43	0	0.000	0.446	-0.216	-100.61	-180.34	-0.00	-0.69
127000	0.036	44.794	1.453	46	0	0.000	0.329	0.469	-101.98	-192.87	-0.00	0.60
128000	0.012	58.171	1.834	45	0	0.000	0.435	-0.191	-103.24	-188.68	0.00	3.98
129000	0.019	29.813	1.276	37	0	0.000	0.333	1.053	-105.20	-155.94	0.00	-0.69
130000	0.003	18.378	1.217	36	0	0.000	0.547	1.046	-107.56	-151.96	0.00	0.51
131000	0.087	104.386	2.069	43	0	0.000	0.401	0.667	-110.81	-180.36	0.00	0.00
132000	0.005	31.424	0.903	43	0	0.000	0.366	0.669	-103.10	-180.34	0.00	-0.94
133000	0.033	32.883	0.772	42	0	0.000	0.437	-0.115	-109.90	-176.21	0.00	-1.68
134000	0.010	44.179	2.000	42	0	0.000	0.354	-1.348	-105.70	-176.23	0.00	0.00
135000	0.038	111.650	1.454	43	0	0.000	0.192	0.381	-112.19	-180.38	0.00	-0.21
136000	0.040	38.976	2.021	38	0	0.000	0.345	0.365	-103.56	-159.95	-0.00	0.00
137000	0.017	75.858	1.091	45	0	0.000	0.423	0.411	-111.51	-188.68	-0.00	0.00
138000	0.004	19.834	0.963	43	0	0.000	0.332	-0.216	-97.52	-180.34	-0.00	1.43
139000	0.032	125.383	2.006	33	0	0.000	0.306	-0.046	-102.51	-140.21	0.00	1.38
140000	0.019	95.857	0.969	43	0	0.000	0.355	-0.480	-104.79	-180.36	-0.00	0.00
141000	0.221	86.871	1.240	40	0	0.000	0.236	1.490	-110.68	-168.06	0.00	-0.35
142000	0.127	61.223	2.049	46	0	0.000	0.465	-0.557	-103.73	-192.87	-0.00	-0.69
143000	0.005	49.656	1.524	51	0	0.000	0.202	0.440	-103.18	-214.17	0.00	-1.64
144000	0.055	47.536	1.720	46	0	0.000	0.373	0.192	-104.32	-192.87	-0.00	0.00
145000	0.019	24.685	0.416	37	0	0.000	0.585	0.191	-113.81	-155.94	-0.04	0.00
146000	0.006	25.491	0.838	44	0	0.000	0.393	-0.419	-103.85	-184.49	0.00	0.00
147000	0.039	31.966	1.097	41	0	0.000	0.510	0.544	-108.08	-172.11	0.00	-0.69
148000	0.011	38.769	1.487	37	0	0.000	0.481	0.521	-112.12	-155.95	-0.00	1.18
149000	0.063	99.035	0.783	46	0	0.000	0.179	0.605	-108.08	-192.90	-0.00	0.00
150000	0.040	97.985	1.608	41	0	0.000	0.160	0.092	-98.34	-172.14	-0.00	-0.69
151000	0.003	42.995	1.225	40	0	0.000	0.366	0.159	-104.20	-168.03	-0.00	0.00
152000	0.011	14.105	1.884	46	0	0.000	0.399	0.542	-106.90	-192.86	0.00	0.00
153000	0.007	24.363	1.001	48	0	0.000	0.523	0.697	-107.65	-201.31	0.00	0.00
154000	0.003	21.171	1.139	41	0	0.000	0.431	0.947	-105.88	-172.11	0.00	0.00
155000	0.006	48.883	0.598	35	0	0.000	0.479	0.408	-114.62	-148.00	0.00	0.00
156000	0.057	86.940	1.790	43	0	0.000	0.374	0.875	-108.54	-180.35	0.00	-0.69
157000	0.137	389.311	1.535	42	0	0.000	0.363	0.446	-108.10	-176.24	0.00	-0.81
158000	0.066	90.210	1.873	46	0	0.000	0.145	-0.609	-105.29	-192.90	0.00	0.00
159000	0.051	19.081	1.245	42	0	0.000	0.566	1.824	-108.08	-176.21	-0.00	1.82
160000	0.056	16.296	0.702	39	0	0.000	0.523	0.292	-104.69	-163.97	0.00	-0.71
161000	0.000	128.824	0.435	45	0	0.000	0.486	-0.116	-112.12	-188.68	0.00	0.00
162000	0.002	23.050	1.784	37	0	0.000	0.406	0.063	-102.12	-155.94	-0.00	0.69
163000	0.035	57.525	0.863	43	0	0.000	0.414	0.301	-108.45	-180.34	0.00	-0.97
164000	0.036	115.624	0.671	48	0	0.000	0.384	0.195	-108.86	-201.33	0.02	0.00
165000	0.025	11.796	0.930	41	0	0.000	0.423	0.405	-105.28	-172.10	0.00	0.26
166000	0.082	83.369	1.639	43	0	0.000	0.240	0.140	-100.21	-180.35	-0.00	-0.69
167000	0.061	135.196	0.687	38	0	0.000	0.430	0.063	-104.69	-159.97	0.00	-1.40
168000	0.090	46.864	1.373	51	0	0.000	0.361	1.511	-104.35	-214.15	-0.00	0.00
169000	0.002	27.707	1.126	33	0	0.000	0.358	0.740	-110.70	-140.19	0.00	0.00
170000	0.011	59.072	1.373	44	0	0.000	0.379	-0.202	-108.36	-184.50	0.00	2.35
171000	0.001	154.735	0.338	45	0	0.000	0.466	0.088	-102.51	-188.67	0.01	0.00
172000	0.011	79.827	2.135	44	0	0.000	0.211	0.436	-103.12	-184.51	-0.00	0.00
173000	0.105	67.985	0.869	54	0	0.000	0.233	0.430	-107.34	-227.19	0.00	3.41
174000	0.045	66.981	0.769	38	0	0.000	0.444	0.511	-106.94	-159.94	0.00	-2.62
175000	0.020	9.207	0.334	40	0	0.000	0.599	-0.076	-105.64	-168.02	0.00	-3.05
176000	0.073	9.140	0.857	39	0	0.000	0.624	-0.780	-111.79	-163.97	-0.00	-0.69
177000	0.001	16.959	1.298	37	0	0.000	0.453	0.865	-115.51	-155.95	-0.00	0.00
178000	0.001	75.438	0.737	35	0	0.000	0.407	0.658	-105.97	-148.02	-0.03	0.00
179000	0.005	46.528	0.935	39	0	0.000	0.317	0.187	-110.68	-163.99	-0.00	0.00
180000	0.077	22.344	0.726	45	0	0.000	0.317	-1.799	-99.97	-188.67	0.00	0.00
181000	0.023	61.949	1.457	41	0	0.000	0.356	2.347	-102.67	-172.11	0.00	0.00
182000	0.077	31.424	1.152	38	0	0.000	0.213	0.156	-101.93	-159.95	0.00	0.00
183000	0.050	62.338	2.122	45	0	0.000	0.308	1.072	-109.78	-188.69	0.00	-1.18
184000	0.007	48.626	1.379	42	0	0.000	0.358	0.910	-103.87	-176.21	0.00	-0.52
185000	0.005	220.405	0.738	40	0	0.000	0.339	-0.042	-103.58	-168.04	-0.01	2.00
186000	0.010	48.710	2.567	40	0	0.000	0.185	-0.047	-113.28	-168.07	-0.00	-0.69
187000	0.031	96.937	1.905	37	0	0.000	0.097	1.160	-109.49	-155.97	-0.00	0.00
188000	0.012	66.025	1.189	46	0	0.000	0.560	0.644	-108.80	-192.86	0.00	-1.75
189000	0.026	19.951	0.492	42	0	0.000	0.445	-0.229	-100.48	-176.21	-0.00	0.00
190000	0.118	79.532	2.264	43	0	0.000	0.205	-0.315	-105.01	-180.39	0.00	-2.68
191000	0.042	12.878	0.608	36	0	0.000	0.413	0.466	-102.09	-151.96	-0.00	0.00
192000	0.038	57.235	0.750	35	0	0.000	0.312	-1.025	-109.80	-148.02	0.00	0.80
193000	0.017	92.801	2.482	41	0	0.000	0.480	2.095	-114.65	-172.13	0.00	-1.10
194000	0.002	16.944	0.653	37	0	0.000	0.500	0.663	-103.23	-155.93	0.00	0.77
195000	0.003	76.056	0.756	41	0	0.000	0.422	-0.011	-100.17	-172.11	-0.00	0.92
196000	0.036	7.787	0.513	41	0	0.000	0.537	0.321	-105.47	-172.10	-0.00	0.19
197000	0.093	35.991	0.778	41	0	0.000	0.545	-0.921	-115.31	-172.11	0.00	-0.69
198000	0.114	21.428	1.838	43	0	0.000	0.437	0.334	-106.60	-180.35	-0.06	0.00
199000	0.069	72.396	0.841	50	0	0.000	0.309	-0.345	-96.51	-209.86	0.00	0.00
200000	0.011	47.616	1.150	38	0	0.000	0.216	0.097	-100.84	-159.95	-0.00	0.00
201000	0.009	34.138	0.798	46	0	0.000	0.543	1.101	-113.97	-192.86	0.02	0.00
202000	0.021	20.057	0.746	41	0	0.000	0.452	0.272	-104.03	-172.11	-0.00	0.00
203000	0.002	105.096	1.313	41	0	0.000	0.336	0.135	-103.08	-172.12	0.00	0.69
204000	0.001	29.705	1.224	55	0	0.000	0.350	-1.183	-107.42	-231.53	-0.00	0.00
205000	0.035	84.305	0.512	39	0	0.000	0.442	0.210	-109.94	-163.98	0.02	0.00
206000	0.002	21.765	0.587	46	0	0.000	0.372	0.145	-98.13	-192.85	0.00	0.00
207000	0.015	89.709	1.387	38	0	0.000	0.442	0.507	-107.16	-159.95	0.00	-0.69
208000	0.031	145.062	1.668	48	0	0.000	0.225	0.212	-104.95	-201.33	0.00	0.00
209000	0.075	58.121	1.594	41	0	0.000	0.735	1.673	-119.93	-172.12	-0.00	0.00
210000	0.015	17.550	0.468	36	0	0.000	0.543	0.298	-112.54	-151.95	0.00	0.55
211000	0.018	17.939	1.654	45	0	0.000	0.400	1.558	-109.87	-188.66	-0.00	1.64
212000	0.038	28.681	1.021	42	0	0.000	0.551	0.141	-111.93	-176.21	0.00	0.00
213000	0.001	4.673	0.659	26	0	0.000	0.605	-0.164	-108.42	-113.83	-0.00	0.00
214000	0.010	53.978	0.859	43	0	0.000	0.378	-1.138	-109.04	-180.34	0.00	-0.69
215000	0.001	364.413	1.080	45	0	0.000	0.373	0.770	-106.45	-188.70	0.00	-0.46
216000	0.000	114.419	1.710	49	0	0.000	0.224	0.741	-102.33	-205.61	0.00	0.00
217000	0.001	26.855	1.349	48	0	0.000	0.437	1.144	-106.53	-201.32	-0.00	0.00
218000	0.012	39.887	1.990	40	0	0.000	0.256	-0.478	-108.12	-168.06	0.00	0.00
219000	0.063	99.684	1.294	42	0	0.000	0.383	0.132	-98.44	-176.21	-0.00	-0.69
220000	0.001	20.714	1.726	46	0	0.000	0.347	-0.195	-111.48	-192.86	0.01	0.00
221000	0.001	19.264	1.472	30	0	0.000	0.477	-0.433	-106.16	-128.69	-0.01	0.00
222000	0.010	16.461	0.632	49	0	0.000	0.449	0.190	-107.13	-205.56	0.00	-2.51
223000	0.002	37.627	1.710	44	0	0.000	0.456	0.162	-109.44	-184.50	0.01	0.69
224000	0.032	38.490	1.294	42	0	0.000	0.293	-0.465	-102.58	-176.22	0.00	4.78
225000	0.019	42.187	1.438	47	0	0.000	0.209	2.989	-104.66	-197.09	0.00	-0.67
226000	0.040	136.357	0.833	46	0	0.000	0.365	-0.387	-101.70	-192.88	-0.00	0.00
227000	0.004	90.443	1.208	43	0	0.000	0.634	-0.729	-106.10	-180.34	-0.00	0.00
228000	0.166	208.914	1.024	45	0	0.000	0.368	-0.583	-104.75	-188.69	0.00	-3.46
229000	0.016	28.825	0.551	47	0	0.000	0.429	-0.626	-102.05	-197.07	0.00	-0.69
230000	0.037	54.495	1.463	44	0	0.000	0.267	-0.464	-107.66	-184.51	-0.00	0.00
231000	0.003	198.771	1.946	42	0	0.000	0.226	-0.046	-110.52	-176.26	0.00	-1.66
232000	0.009	31.166	1.029	42	0	0.000	0.369	1.438	-106.36	-176.21	0.00	0.69
233000	0.036	158.726	0.910	42	0	0.000	0.358	0.082	-108.15	-176.22	-0.00	0.00
234000	0.023	87.890	0.990	45	0	0.000	0.299	-0.822	-111.57	-188.69	0.03	0.00
235000	0.008	34.667	1.840	49	0	0.000	0.209	-0.014	-101.58	-205.58	-0.00	0.00
236000	0.014	76.755	1.639	36	0	0.000	0.413	-0.092	-104.01	-151.97	0.00	-2.69
237000	0.012	34.642	1.661	42	0	0.000	0.397	-0.462	-106.60	-176.22	0.00	-0.52
238000	0.013	29.725	1.074	44	0	0.000	0.360	0.941	-106.24	-184.49	-0.00	0.36
239000	0.024	49.136	1.302	40	0	0.000	0.187	-0.669	-103.46	-168.04	0.00	-1.23
240000	0.070	42.926	2.170	47	0	0.000	0.198	0.471	-108.57	-197.11	0.00	0.00
241000	0.006	44.514	0.951	45	0	0.000	0.393	0.893	-100.81	-188.67	0.00	0.44
242000	0.006	8.923	0.868	39	0	0.000	0.479	0.309	-103.04	-163.96	0.00	-0.69
243000	0.041	31.822	1.439	40	0	0.000	0.421	-1.683	-110.62	-168.03	-0.00	0.71
244000	0.021	41.778	0.631	39	0	0.000	0.406	1.115	-119.02	-163.97	0.01	0.00
245000	0.006	195.781	2.517	35	0	0.000	0.147	-0.778	-106.47	-148.04	0.00	0.00
246000	0.022	20.522	0.799	39	0	0.000	0.500	0.383	-103.41	-163.96	0.00	0.27
247000	0.015	35.678	0.861	45	0	0.000	0.403	-0.595	-101.70	-188.66	0.00	-2.03
248000	0.007	92.843	0.833	48	0	0.000	0.310	-0.011	-101.32	-201.32	0.00	0.00
249000	0.004	39.921	0.964	41	0	0.000	0.437	0.191	-104.23	-172.11	0.00	0.00
250000	0.020	75.394	0.334	44	0	0.000	0.426	0.122	-103.13	-184.49	0.00	0.69
251000	0.002	134.184	1.198	39	0	0.000	0.449	0.525	-103.27	-163.97	0.00	0.06
252000	0.000	21.156	0.522	39	0	0.000	0.480	-0.027	-98.67	-163.96	0.00	0.00
253000	0.003	48.228	0.903	41	0	0.000	0.524	0.276	-107.43	-172.11	0.00	0.00
254000	0.017	100.582	0.821	39	0	0.000	0.475	0.774	-107.89	-163.97	0.00	3.51
255000	0.019	120.202	1.188	33	0	0.000	0.655	0.461	-112.22	-140.23	-0.00	0.00
256000	0.001	21.389	1.148	39	0	0.000	0.312	0.360	-100.70	-163.97	0.00	-0.54
257000	0.018	48.882	0.879	35	0	0.000	0.341	0.986	-102.89	-148.02	0.00	0.00
258000	0.001	35.689	1.572	48	0	0.000	0.491	-0.389	-107.59	-201.31	0.00	-2.07
259000	0.001	41.063	1.069	40	0	0.000	0.519	-0.791	-110.39	-168.04	0.00	1.56
260000	0.012	72.135	2.667	41	0	0.000	0.005	-0.829	-102.20	-172.13	0.00	4.86
261000	0.007	85.376	1.106	45	0	0.000	0.168	1.385	-112.88	-188.70	0.00	0.00
262000	0.004	9.729	0.672	38	0	0.000	0.720	0.073	-109.36	-159.93	0.00	-1.84
263000	0.016	57.388	1.231	34	0	0.000	0.403	0.589	-110.12	-144.10	0.00	0.00
264000	0.003	20.493	1.750	51	0	0.000	0.471	0.432	-106.63	-214.15	0.00	0.69
265000	0.028	129.810	2.933	44	0	0.000	0.344	-0.135	-108.06	-184.51	-0.00	1.81
266000	0.002	39.344	1.136	46	0	0.000	0.334	-0.274	-102.13	-192.87	0.00	0.00
267000	0.023	70.833	1.546	38	0	0.000	0.408	0.307	-101.13	-159.95	0.00	0.40
268000	0.053	49.187	1.085	36	0	0.000	0.428	0.209	-103.01	-151.96	0.00	0.00
269000	0.009	10.506	0.938	34	0	0.000	0.400	-0.056	-98.61	-144.08	0.01	0.00
270000	0.030	22.732	0.968	43	0	0.000	0.392	-0.336	-105.01	-180.34	0.00	-3.92
271000	0.073	15.240	0.860	42	0	0.000	0.614	0.829	-112.55	-176.21	-0.00	1.88
272000	0.022	12.204	0.613	34	0	0.000	0.605	-0.660	-106.99	-144.08	-0.00	0.00
273000	0.022	67.853	1.000	35	0	0.000	0.360	-1.221	-101.82	-148.01	-0.01	0.00
274000	0.033	21.722	0.799	45	0	0.000	0.206	-0.329	-106.47	-188.66	0.00	0.00
275000	0.115	30.763	0.845	41	0	0.000	0.461	0.168	-105.76	-172.11	0.01	0.00
276000	0.005	35.118	1.629	45	0	0.000	0.377	0.262	-109.63	-188.68	0.00	-5.83
277000	0.216	72.054	1.355	53	0	0.000	0.246	0.087	-100.92	-222.83	0.00	0.69
