state	min	max	median	shifts	jumps	jumpvar	SE	root	lnL	lnLp	qlnL.p	qlnL.h
230000	0.000	9.921	0.210	45	0	0.000	0.172	-0.090	-55.16	-188.65	0.00	-3.05
231000	0.045	176.610	0.723	40	0	0.000	0.090	-0.168	-74.08	-168.06	-0.00	0.00
232000	0.005	6.337	0.355	37	0	0.000	0.293	0.025	-64.46	-155.92	0.00	0.00
233000	0.018	26.921	0.243	37	0	0.000	0.292	0.577	-73.26	-155.94	0.00	-0.32
234000	0.018	10.215	0.470	32	0	0.000	0.268	1.758	-66.81	-136.32	-0.00	0.00
235000	0.028	145.029	0.426	41	0	0.000	0.330	0.941	-68.07	-172.11	-0.00	0.00
236000	0.001	15.273	0.456	28	0	0.000	0.210	-0.198	-68.94	-121.19	0.00	0.00
237000	0.053	398.538	0.515	33	0	0.000	0.203	0.691	-65.35	-140.21	-0.00	0.00
238000	0.014	88.762	0.316	34	0	0.000	0.216	1.204	-59.95	-144.10	-0.00	0.00
239000	0.004	40.061	0.300	36	0	0.000	0.253	2.256	-63.91	-151.96	0.00	0.00
240000	0.015	22.522	0.233	36	0	0.000	0.258	1.061	-69.68	-151.95	-0.00	0.69
241000	0.017	6.549	0.174	31	0	0.000	0.341	0.067	-65.98	-132.49	0.00	-2.59
242000	0.039	18.649	0.330	29	0	0.000	0.338	0.192	-76.38	-124.93	0.00	3.17
243000	0.008	41.946	0.342	28	0	0.000	0.272	1.121	-69.66	-121.20	0.00	0.00
244000	0.003	41.692	0.286	29	0	0.000	0.241	-0.080	-62.41	-124.93	-0.05	0.00
245000	0.009	29.391	0.204	36	0	0.000	0.270	0.043	-65.37	-151.96	0.00	0.00
246000	0.013	12.293	0.267	33	0	0.000	0.239	-0.319	-60.84	-140.19	0.00	-1.61
247000	0.002	18.815	0.363	31	0	0.000	0.190	0.405	-55.14	-132.49	0.00	3.24
248000	0.007	72.726	0.604	33	0	0.000	0.215	-0.255	-60.02	-140.19	0.00	0.52
249000	0.003	39.569	0.364	34	0	0.000	0.216	-0.634	-63.44	-144.09	0.00	0.69
250000	0.012	35.532	0.780	34	0	0.000	0.260	-0.263	-74.17	-144.09	0.00	-4.41
251000	0.003	120.112	0.280	32	0	0.000	0.314	-0.105	-59.72	-136.34	-0.00	0.00
252000	0.043	98.196	0.338	45	0	0.000	0.170	0.004	-60.57	-188.66	0.00	-1.81
253000	0.015	27.065	0.425	37	0	0.000	0.191	0.712	-61.39	-155.93	0.00	-3.90
254000	0.027	12.381	0.256	34	0	0.000	0.289	0.288	-63.55	-144.07	0.00	0.00
255000	0.007	62.503	0.330	44	0	0.000	0.216	0.105	-60.16	-184.48	-0.00	-0.69
256000	0.033	71.886	0.600	39	0	0.000	0.218	0.537	-71.16	-163.98	-0.00	-0.69
257000	0.014	10.887	0.682	27	0	0.000	0.296	1.437	-76.63	-117.48	-0.00	0.69
258000	0.004	32.591	0.372	27	0	0.000	0.292	0.290	-60.12	-117.49	0.00	4.91
259000	0.002	32.777	0.224	35	0	0.000	0.293	0.426	-68.98	-148.00	-0.02	0.00
260000	0.000	185.708	1.711	52	0	0.000	0.095	-0.005	-77.41	-218.48	-0.00	0.00
261000	0.047	33.789	0.539	37	0	0.000	0.175	0.097	-69.12	-155.94	0.00	0.10
262000	0.121	76.534	0.817	40	0	0.000	0.205	0.738	-74.58	-168.04	-0.00	-0.69
263000	0.036	7.594	0.427	29	0	0.000	0.269	0.009	-63.15	-124.92	-0.00	0.00
264000	0.020	15.245	0.536	39	0	0.000	0.201	0.111	-67.85	-163.96	0.00	0.00
265000	0.010	11.614	0.691	41	0	0.000	0.283	0.082	-72.66	-172.10	0.00	0.00
266000	0.001	603.812	0.295	41	0	0.000	0.177	0.227	-58.91	-172.13	-0.00	0.08
267000	0.020	29.310	0.508	37	0	0.000	0.279	-0.137	-65.60	-155.93	-0.01	0.00
268000	0.003	30.911	0.726	41	0	0.000	0.291	0.586	-73.24	-172.10	0.00	-3.05
269000	0.001	22.022	0.155	31	0	0.000	0.291	0.136	-61.42	-132.49	0.00	0.69
270000	0.025	58.133	0.311	31	0	0.000	0.317	-0.124	-65.79	-132.50	0.00	0.00
271000	0.016	65.906	0.280	39	0	0.000	0.231	-0.275	-63.46	-163.98	-0.00	-0.69
272000	0.006	8.507	0.254	36	0	0.000	0.301	-0.021	-63.02	-151.95	0.00	0.00
273000	0.010	37.113	1.018	37	0	0.000	0.215	0.114	-72.56	-155.93	0.00	0.05
274000	0.008	16.298	0.487	49	0	0.000	0.183	0.954	-61.82	-205.57	-0.00	0.69
275000	0.007	10.155	0.059	26	0	0.000	0.293	1.095	-56.76	-113.82	-0.00	-0.69
276000	0.043	78.409	0.179	28	0	0.000	0.288	2.002	-68.77	-121.19	0.00	0.00
277000	0.053	14.510	0.275	32	0	0.000	0.317	-0.138	-74.73	-136.32	0.00	-4.70
