state	min	max	median	shifts	jumps	jumpvar	SE	root	lnL	lnLp	qlnL.p	qlnL.h
45000	0.003	42.877	1.241	39	0	0.000	0.398	-0.691	-112.24	-163.98	0.00	4.89
46000	0.004	23.943	1.030	48	0	0.000	0.459	0.003	-110.81	-201.32	-0.00	-0.69
47000	0.004	40.153	1.433	39	0	0.000	0.514	-1.138	-117.33	-163.97	0.00	3.58
48000	0.015	42.791	1.977	38	0	0.000	0.312	-1.060	-118.21	-159.96	-0.00	0.00
49000	0.047	43.476	0.912	39	0	0.000	0.499	-0.229	-115.15	-163.97	-0.00	0.00
50000	0.008	81.870	1.077	38	0	0.000	0.559	-0.166	-110.93	-159.95	0.00	-1.96
51000	0.017	16.221	0.672	42	0	0.000	0.493	0.407	-111.47	-176.21	0.00	-0.50
52000	0.171	66.826	2.146	41	0	0.000	0.289	0.014	-116.32	-172.13	0.00	-3.94
53000	0.000	5.402	0.694	41	0	0.000	0.481	-0.342	-114.59	-172.09	0.00	0.00
54000	0.024	275.351	1.826	39	0	0.000	0.318	0.636	-112.91	-164.00	-0.00	0.00
55000	0.201	27.818	1.623	36	0	0.000	0.382	-0.455	-110.08	-151.98	0.00	0.96
56000	0.079	13.095	1.338	47	0	0.000	0.363	0.472	-115.30	-197.07	0.00	0.35
57000	0.004	66.490	1.921	39	0	0.000	0.456	-1.251	-114.71	-164.00	0.00	4.88
58000	0.056	27.498	1.446	41	0	0.000	0.412	-0.708	-111.35	-172.11	0.00	1.00
59000	0.010	88.728	0.570	49	0	0.000	0.514	-0.158	-117.84	-205.57	0.00	0.49
60000	0.182	76.121	1.133	46	0	0.000	0.320	-0.720	-109.47	-192.88	-0.00	0.08
61000	0.030	24.072	1.215	51	0	0.000	0.450	-0.813	-108.08	-214.15	-0.01	-0.69
62000	0.026	71.051	1.351	49	0	0.000	0.491	0.081	-116.66	-205.58	-0.00	0.25
63000	0.070	67.780	1.098	43	0	0.000	0.542	0.061	-119.93	-180.35	-0.01	1.83
64000	0.000	96.168	2.539	41	0	0.000	0.342	0.767	-116.84	-172.13	-0.00	-0.69
65000	0.009	148.618	1.095	42	0	0.000	0.342	-0.838	-108.55	-176.22	-0.00	-0.69
66000	0.029	58.078	1.354	47	0	0.000	0.388	-0.150	-111.33	-197.08	0.00	-1.15
67000	0.016	86.056	1.313	46	0	0.000	0.290	-1.654	-118.29	-192.90	-0.00	0.00
68000	0.004	14.776	0.509	33	0	0.000	0.388	-0.742	-120.36	-140.18	0.00	-0.69
69000	0.023	80.281	0.861	51	0	0.000	0.507	-0.944	-111.07	-214.15	0.00	4.15
70000	0.016	65.180	0.790	44	0	0.000	0.454	-0.552	-115.69	-184.50	0.00	-0.95
71000	0.016	69.159	1.131	45	0	0.000	0.510	-1.158	-112.75	-188.66	0.00	0.69
72000	0.005	96.397	0.863	46	0	0.000	0.527	-0.912	-113.06	-192.86	0.00	-0.96
73000	0.041	23.490	1.002	40	0	0.000	0.318	-0.558	-109.99	-168.03	0.00	4.87
74000	0.141	40.461	1.230	49	0	0.000	0.484	-0.957	-113.85	-205.58	-0.00	0.00
75000	0.054	31.536	1.486	46	0	0.000	0.516	0.228	-117.80	-192.87	0.00	0.69
76000	0.097	32.573	1.133	46	0	0.000	0.311	-0.639	-113.74	-192.86	0.00	-0.69
77000	0.016	64.656	1.009	40	0	0.000	0.388	-0.940	-113.20	-168.04	0.00	2.11
78000	0.061	62.409	4.066	49	0	0.000	0.203	0.530	-121.40	-205.62	0.00	-1.40
79000	0.010	17.865	1.126	39	0	0.000	0.458	0.297	-112.94	-163.96	0.00	4.08
80000	0.000	41.513	0.803	40	0	0.000	0.544	-1.055	-110.30	-168.02	-0.00	0.00
81000	0.011	18.480	1.001	44	0	0.000	0.480	-0.130	-109.37	-184.49	0.00	-1.40
82000	0.012	61.020	0.897	42	0	0.000	0.447	-0.078	-112.76	-176.22	0.00	-0.36
83000	0.166	44.886	2.061	38	0	0.000	0.414	-1.005	-110.36	-159.95	-0.00	-0.69
84000	0.049	82.362	1.488	39	0	0.000	0.303	-0.699	-101.34	-163.98	-0.04	0.00
85000	0.037	68.478	1.487	46	0	0.000	0.387	0.099	-114.88	-192.88	0.00	-0.83
86000	0.049	36.832	1.227	50	0	0.000	0.382	0.088	-111.16	-209.86	0.00	4.85
87000	0.037	146.267	1.555	41	0	0.000	0.530	-0.814	-115.26	-172.13	0.00	3.72
88000	0.000	15.171	0.987	36	0	0.000	0.711	-0.076	-118.51	-151.95	0.00	-1.68
89000	0.012	11.640	0.938	44	0	0.000	0.580	-0.739	-112.55	-184.48	0.00	0.00
90000	0.009	90.896	1.236	45	0	0.000	0.574	-0.615	-113.24	-188.68	0.00	4.88
91000	0.025	30.081	1.047	45	0	0.000	0.410	-0.506	-103.50	-188.66	-0.00	0.45
92000	0.014	8.575	1.052	37	0	0.000	0.463	-0.652	-107.28	-155.93	-0.00	0.51
93000	0.087	154.364	1.750	46	0	0.000	0.307	-0.877	-112.41	-192.91	0.00	0.00
94000	0.006	40.062	1.311	42	0	0.000	0.320	0.184	-114.07	-176.23	0.00	0.00
95000	0.050	49.233	1.981	51	0	0.000	0.459	-0.848	-115.32	-214.17	0.00	-2.34
96000	0.007	27.579	1.715	45	0	0.000	0.398	-0.899	-113.03	-188.66	0.00	-4.80
97000	0.027	32.297	0.842	51	0	0.000	0.559	-0.260	-117.52	-214.15	0.00	0.00
98000	0.003	105.285	1.948	40	0	0.000	0.472	-0.800	-112.19	-168.06	-0.00	0.00
99000	0.007	25.600	2.001	42	0	0.000	0.594	-0.105	-113.74	-176.21	0.00	-0.62
100000	0.002	30.255	0.852	40	0	0.000	0.463	-1.081	-108.17	-168.02	-0.00	1.14
101000	0.033	150.174	2.318	46	0	0.000	0.271	-1.012	-124.66	-192.92	0.00	0.69
102000	0.038	38.497	1.039	47	0	0.000	0.501	-0.151	-119.59	-197.08	-0.03	0.00
103000	0.031	22.896	0.922	42	0	0.000	0.310	-0.584	-113.78	-176.22	-0.00	0.00
104000	0.128	216.792	1.008	48	0	0.000	0.405	-0.691	-116.17	-201.35	0.00	0.00
105000	0.032	11.111	0.918	44	0	0.000	0.585	-0.300	-111.00	-184.48	0.00	-1.12
106000	0.002	21.937	2.140	39	0	0.000	0.357	-0.964	-111.93	-163.97	0.00	-0.38
107000	0.014	267.529	2.425	34	0	0.000	0.296	-0.876	-120.62	-144.12	-0.01	1.67
108000	0.022	22.244	0.804	39	0	0.000	0.430	-2.002	-113.92	-163.97	-0.00	-0.69
109000	0.013	50.419	3.164	43	0	0.000	0.179	-1.015	-120.70	-180.38	0.00	0.00
110000	0.018	15.908	0.745	45	0	0.000	0.549	-1.571	-117.27	-188.65	0.00	0.00
111000	0.009	9.246	1.341	34	0	0.000	0.622	-1.178	-114.84	-144.08	-0.00	0.00
112000	0.043	40.801	0.973	42	0	0.000	0.425	-0.780	-106.63	-176.21	0.00	-3.82
113000	0.062	41.877	1.491	40	0	0.000	0.364	-0.479	-114.80	-168.04	0.02	0.00
114000	0.035	113.772	1.007	55	0	0.000	0.415	-0.838	-114.71	-231.57	0.00	-1.68
115000	0.004	13.996	1.132	45	0	0.000	0.398	-1.127	-114.93	-188.66	0.00	0.00
116000	0.002	24.626	1.196	40	0	0.000	0.488	-0.540	-110.59	-168.03	-0.00	-0.69
117000	0.000	20.313	0.920	37	0	0.000	0.563	0.369	-112.46	-155.93	-0.00	-0.69
118000	0.029	207.112	1.178	43	0	0.000	0.412	-0.384	-115.20	-180.37	0.00	-0.80
119000	0.007	5.110	0.726	48	0	0.000	0.537	-0.468	-111.37	-201.30	0.00	0.00
120000	0.037	86.105	1.868	42	0	0.000	0.316	1.006	-115.30	-176.25	-0.01	0.00
121000	0.035	113.255	1.207	51	0	0.000	0.229	-0.742	-116.72	-214.16	0.00	0.00
122000	0.003	54.803	0.788	46	0	0.000	0.498	-0.948	-109.82	-192.86	-0.00	0.00
123000	0.000	18.799	0.655	40	0	0.000	0.452	-0.683	-111.22	-168.02	0.00	0.69
124000	0.021	30.979	1.334	48	0	0.000	0.412	-0.198	-115.04	-201.32	0.00	-0.69
125000	0.006	24.973	1.275	43	0	0.000	0.416	0.253	-106.30	-180.35	0.00	-4.36
126000	0.346	257.933	3.769	48	0	0.000	0.164	-0.278	-126.85	-201.41	-0.00	0.00
127000	0.064	57.275	1.455	49	0	0.000	0.553	-1.178	-111.05	-205.58	-0.00	1.24
128000	0.053	42.431	1.604	50	0	0.000	0.480	-0.262	-108.34	-209.85	0.00	-2.28
129000	0.014	47.895	1.737	38	0	0.000	0.330	-1.445	-106.86	-159.95	0.00	-4.22
130000	0.070	68.445	1.470	28	0	0.000	0.444	-0.710	-111.08	-121.20	0.00	4.47
131000	0.032	33.607	1.584	46	0	0.000	0.425	-0.120	-113.33	-192.86	-0.00	-0.69
132000	0.032	17.569	1.246	35	0	0.000	0.314	-0.387	-107.39	-148.01	0.00	-4.25
133000	0.403	121.647	1.254	39	0	0.000	0.344	0.228	-108.45	-163.99	-0.00	0.69
134000	0.001	15.889	0.835	41	0	0.000	0.519	-1.751	-111.03	-172.11	0.00	0.00
135000	0.019	11.174	1.590	44	0	0.000	0.293	-0.797	-116.00	-184.49	-0.00	-0.69
136000	0.101	177.339	0.822	41	0	0.000	0.430	-1.013	-118.14	-172.14	0.00	0.00
137000	0.049	37.233	0.892	34	0	0.000	0.529	-0.550	-107.86	-144.08	-0.00	0.69
138000	0.010	23.619	1.868	42	0	0.000	0.348	-0.131	-110.16	-176.22	-0.00	0.00
139000	0.089	163.352	1.439	43	0	0.000	0.339	-1.523	-114.73	-180.39	-0.00	0.00
140000	0.001	24.492	0.641	38	0	0.000	0.545	-0.597	-111.90	-159.93	-0.00	0.00
141000	0.015	35.152	1.991	37	0	0.000	0.492	0.291	-110.21	-155.94	0.00	-1.83
142000	0.035	39.005	0.795	46	0	0.000	0.548	-0.107	-113.66	-192.88	0.00	0.00
143000	0.002	50.046	1.130	36	0	0.000	0.554	-0.920	-121.04	-151.97	0.00	2.11
144000	0.014	33.019	0.998	39	0	0.000	0.519	-0.311	-109.84	-163.98	-0.00	1.00
145000	0.002	84.468	1.039	43	0	0.000	0.551	0.859	-118.12	-180.36	-0.08	0.00
146000	0.027	32.718	1.551	39	0	0.000	0.353	-0.512	-106.01	-163.98	0.00	-0.69
147000	0.002	109.310	1.146	41	0	0.000	0.368	-0.766	-110.93	-172.14	-0.00	0.00
148000	0.009	22.733	0.860	42	0	0.000	0.327	0.157	-111.42	-176.22	0.02	0.00
149000	0.011	17.240	1.260	45	0	0.000	0.538	-0.597	-112.62	-188.66	-0.00	0.00
150000	0.001	100.714	1.224	36	0	0.000	0.355	-0.687	-111.35	-151.98	0.00	-0.94
151000	0.078	73.989	2.161	49	0	0.000	0.408	-1.694	-116.90	-205.59	-0.00	0.00
152000	0.018	13.538	1.451	35	0	0.000	0.370	-0.520	-108.95	-148.02	0.00	4.75
153000	0.016	9.070	1.005	37	0	0.000	0.391	-0.241	-108.58	-155.94	0.00	0.00
154000	0.054	47.603	1.381	41	0	0.000	0.495	-0.229	-109.82	-172.12	0.00	0.00
155000	0.012	37.394	1.357	47	0	0.000	0.474	-0.614	-113.39	-197.08	-0.00	0.00
156000	0.017	36.291	1.077	43	0	0.000	0.533	-0.879	-112.49	-180.35	-0.00	0.00
157000	0.081	100.345	2.229	46	0	0.000	0.368	-0.246	-122.98	-192.90	-0.00	0.00
158000	0.013	21.819	0.512	40	0	0.000	0.584	-1.304	-115.06	-168.02	0.01	0.00
159000	0.026	26.842	0.702	32	0	0.000	0.447	-0.663	-112.08	-136.33	-0.00	0.00
160000	0.015	14.220	1.639	41	0	0.000	0.428	-1.142	-111.40	-172.12	-0.00	0.69
161000	0.095	122.800	1.691	40	0	0.000	0.361	-0.603	-111.24	-168.06	-0.00	-0.69
162000	0.031	27.437	0.695	48	0	0.000	0.557	-0.095	-118.69	-201.31	0.00	0.75
163000	0.000	31.046	0.618	43	0	0.000	0.562	-0.104	-117.06	-180.34	0.00	-1.85
164000	0.003	30.201	0.985	39	0	0.000	0.422	-1.251	-104.72	-163.98	0.00	1.60
165000	0.015	55.265	1.792	42	0	0.000	0.440	-0.588	-114.50	-176.23	-0.00	0.00
166000	0.137	162.653	1.997	38	0	0.000	0.430	-0.055	-119.58	-159.96	0.00	0.00
167000	0.059	54.505	2.225	41	0	0.000	0.343	-1.935	-119.79	-172.16	0.00	0.00
168000	0.024	27.868	1.413	40	0	0.000	0.364	0.792	-111.54	-168.04	-0.00	0.00
169000	0.072	29.116	1.181	43	0	0.000	0.461	-0.585	-111.59	-180.34	0.00	-0.19
170000	0.001	86.283	1.198	44	0	0.000	0.478	-1.140	-113.00	-184.51	0.00	3.70
171000	0.028	139.609	1.279	41	0	0.000	0.430	-0.479	-111.30	-172.15	-0.00	0.00
172000	0.009	32.194	0.968	46	0	0.000	0.541	-0.238	-117.57	-192.86	0.00	0.00
173000	0.000	25.212	0.610	34	0	0.000	0.494	-0.630	-103.61	-144.08	0.00	0.00
174000	0.010	95.295	1.331	34	0	0.000	0.486	-2.045	-118.52	-144.09	0.00	-0.83
175000	0.020	18.886	1.037	36	0	0.000	0.580	-0.573	-108.46	-151.95	-0.00	0.00
176000	0.020	204.676	2.422	47	0	0.000	0.165	-0.383	-114.80	-197.15	0.00	-2.68
177000	0.045	61.120	1.724	41	0	0.000	0.401	0.018	-109.49	-172.13	0.00	-2.18
178000	0.002	50.683	1.332	42	0	0.000	0.357	-1.136	-114.11	-176.21	-0.00	0.00
179000	0.004	69.668	1.389	39	0	0.000	0.475	-0.458	-111.27	-163.99	0.00	4.25
180000	0.011	53.493	0.982	47	0	0.000	0.565	-0.196	-120.77	-197.08	0.00	-0.69
181000	0.000	32.675	1.411	39	0	0.000	0.707	-0.337	-118.60	-163.97	0.00	-0.69
182000	0.009	49.950	3.540	36	0	0.000	0.490	-0.914	-116.45	-151.98	0.00	0.00
183000	0.028	19.251	0.496	45	0	0.000	0.616	-0.476	-110.40	-188.65	0.00	0.69
184000	0.050	62.022	0.463	34	0	0.000	0.568	0.229	-112.89	-144.08	-0.00	0.69
185000	0.041	41.173	1.441	42	0	0.000	0.304	-0.916	-110.65	-176.23	0.00	0.98
186000	0.039	32.112	0.587	38	0	0.000	0.554	-1.325	-116.75	-159.94	0.00	0.06
187000	0.101	76.378	1.511	53	0	0.000	0.350	-0.240	-110.61	-222.83	0.00	-1.67
188000	0.056	104.498	2.280	48	0	0.000	0.239	-0.365	-111.06	-201.33	-0.08	0.00
189000	0.491	103.631	1.525	44	0	0.000	0.404	-0.149	-113.26	-184.53	0.00	2.38
190000	0.053	26.629	1.286	48	0	0.000	0.383	-1.055	-105.00	-201.31	0.00	0.00
191000	0.049	14.265	1.074	44	0	0.000	0.411	0.326	-109.77	-184.49	0.00	0.69
192000	0.028	142.556	0.297	39	0	0.000	0.593	-0.060	-110.67	-163.98	0.00	-0.83
193000	0.004	63.483	1.543	38	0	0.000	0.488	-0.572	-114.05	-159.96	0.00	0.00
194000	0.013	72.174	0.967	44	0	0.000	0.502	-0.196	-109.87	-184.50	-0.00	0.00
195000	0.014	30.955	0.784	40	0	0.000	0.491	-0.584	-109.64	-168.02	0.00	-1.83
196000	0.002	33.918	1.247	39	0	0.000	0.572	-0.921	-114.23	-163.97	-0.02	0.00
197000	0.014	44.690	0.535	44	0	0.000	0.417	-1.090	-119.98	-184.49	0.00	4.44
198000	0.022	30.841	1.785	40	0	0.000	0.351	-1.114	-115.20	-168.05	-0.00	0.00
199000	0.068	51.995	1.218	34	0	0.000	0.399	-0.338	-113.76	-144.11	-0.00	0.69
200000	0.004	28.213	1.194	45	0	0.000	0.711	-1.279	-117.52	-188.66	-0.00	-0.69
201000	0.008	148.698	1.824	40	0	0.000	0.392	-1.753	-112.30	-168.04	-0.00	0.69
202000	0.005	41.496	0.997	39	0	0.000	0.501	-0.774	-112.27	-163.99	0.00	0.00
203000	0.030	119.436	1.568	48	0	0.000	0.365	-0.343	-113.20	-201.33	-0.00	0.00
204000	0.012	258.305	0.908	43	0	0.000	0.459	-0.141	-115.14	-180.36	-0.04	0.00
205000	0.004	44.723	0.361	42	0	0.000	0.524	-0.362	-113.22	-176.20	0.00	0.00
206000	0.006	25.156	1.234	43	0	0.000	0.488	-0.439	-118.45	-180.34	0.00	-0.25
207000	0.014	18.299	1.468	44	0	0.000	0.577	0.238	-111.79	-184.49	-0.01	0.00
208000	0.112	139.803	4.376	49	0	0.000	0.373	-0.642	-124.28	-205.65	0.00	3.12
209000	0.002	10.916	1.224	33	0	0.000	0.546	0.043	-113.90	-140.20	-0.00	0.63
210000	0.201	92.111	1.941	35	0	0.000	0.550	-0.183	-126.22	-148.07	-0.00	0.69
211000	0.026	60.646	2.031	40	0	0.000	0.611	-0.410	-119.61	-168.05	-0.00	0.00
212000	0.002	141.825	1.093	45	0	0.000	0.575	-0.578	-115.91	-188.68	0.00	0.00
213000	0.014	46.016	0.494	37	0	0.000	0.428	-0.560	-105.84	-155.95	0.00	-0.59
214000	0.009	92.999	1.397	42	0	0.000	0.300	-2.095	-115.16	-176.22	-0.00	-0.69
215000	0.379	24.117	1.594	44	0	0.000	0.381	-0.275	-117.25	-184.50	0.00	0.00
216000	0.004	26.278	0.820	46	0	0.000	0.493	-0.593	-110.92	-192.86	0.00	-0.69
217000	0.001	22.785	0.710	43	0	0.000	0.498	-0.579	-111.72	-180.34	-0.00	-0.69
218000	0.131	60.647	2.037	40	0	0.000	0.204	-1.397	-109.04	-168.04	0.00	0.00
219000	0.023	57.386	3.535	45	0	0.000	0.380	-1.807	-114.87	-188.71	-0.00	-0.69
220000	0.020	49.282	0.776	46	0	0.000	0.308	-0.131	-108.75	-192.88	0.00	-0.69
221000	0.060	89.914	2.211	43	0	0.000	0.286	-0.039	-124.36	-180.41	-0.00	0.00
222000	0.017	15.007	0.930	45	0	0.000	0.490	-0.501	-112.06	-188.65	0.00	0.69
223000	0.002	27.744	0.885	46	0	0.000	0.458	-0.551	-109.44	-192.85	0.00	4.87
224000	0.045	104.624	1.896	41	0	0.000	0.477	-1.593	-116.67	-172.12	-0.00	0.00
225000	0.001	42.957	0.914	39	0	0.000	0.487	-0.557	-110.88	-163.97	-0.00	0.00
226000	0.040	59.785	0.874	42	0	0.000	0.531	0.983	-121.68	-176.21	-0.00	0.00
227000	0.025	141.497	1.013	44	0	0.000	0.462	0.267	-115.62	-184.49	0.00	0.00
228000	0.031	146.510	1.846	38	0	0.000	0.438	0.012	-107.10	-159.97	-0.00	0.00
229000	0.006	4.370	0.683	38	0	0.000	0.664	0.076	-117.35	-159.93	0.00	0.00
230000	0.083	104.076	0.586	39	0	0.000	0.633	-1.158	-115.09	-163.97	-0.00	0.00
231000	0.020	112.570	2.097	45	0	0.000	0.373	-0.459	-116.36	-188.70	0.00	-0.69
232000	0.375	62.430	4.936	42	0	0.000	0.328	-0.399	-123.34	-176.26	-0.00	1.22
233000	0.036	39.154	1.277	48	0	0.000	0.403	0.176	-115.13	-201.34	0.00	-4.08
234000	0.035	133.633	1.234	38	0	0.000	0.470	-0.361	-110.97	-159.95	0.00	2.14
235000	0.076	59.443	1.890	40	0	0.000	0.629	-0.767	-118.77	-168.04	-0.00	1.28
236000	0.025	19.447	1.091	33	0	0.000	0.467	-0.750	-113.58	-140.19	0.00	0.69
237000	0.002	32.024	0.976	43	0	0.000	0.416	0.565	-106.25	-180.34	0.00	-2.14
238000	0.001	52.386	0.711	44	0	0.000	0.461	-1.013	-114.92	-184.49	0.00	-4.02
239000	0.047	31.299	0.703	46	0	0.000	0.515	-0.342	-121.16	-192.86	-0.00	0.00
240000	0.012	16.266	2.187	36	0	0.000	0.337	-1.057	-111.15	-151.97	-0.01	0.00
241000	0.006	34.036	1.154	45	0	0.000	0.460	-1.444	-112.64	-188.66	0.00	-0.69
242000	0.001	40.228	0.668	37	0	0.000	0.611	-0.644	-112.09	-155.93	0.00	-4.00
243000	0.065	21.175	1.095	38	0	0.000	0.481	-1.000	-113.34	-159.95	-0.00	0.00
244000	0.001	24.888	1.110	40	0	0.000	0.432	-0.962	-107.48	-168.03	-0.00	0.00
245000	0.030	68.999	0.846	47	0	0.000	0.378	-0.540	-118.40	-197.08	0.00	-1.16
246000	0.112	27.391	1.719	44	0	0.000	0.427	0.268	-113.49	-184.50	0.00	-1.01
247000	0.086	59.475	1.988	36	0	0.000	0.459	0.488	-120.68	-151.99	0.00	-1.65
248000	0.099	25.887	1.205	42	0	0.000	0.260	-0.457	-106.03	-176.22	0.00	4.88
249000	0.058	93.813	1.754	44	0	0.000	0.285	-0.653	-107.71	-184.49	0.00	-2.48
250000	0.012	256.133	1.718	44	0	0.000	0.416	-1.132	-106.15	-184.51	-0.00	0.69
251000	0.002	20.950	1.301	48	0	0.000	0.371	-1.366	-110.67	-201.32	-0.00	0.00
252000	0.169	15.377	1.365	45	0	0.000	0.418	0.103	-109.41	-188.67	-0.00	0.00
253000	0.242	50.143	1.462	39	0	0.000	0.339	-0.864	-108.66	-163.98	0.00	4.81
254000	0.014	145.601	1.836	48	0	0.000	0.419	-0.972	-115.93	-201.34	0.00	0.00
255000	0.003	6.391	0.302	50	0	0.000	0.737	-0.969	-119.87	-209.84	-0.00	0.00
256000	0.003	35.646	1.537	49	0	0.000	0.296	-1.817	-119.99	-205.57	-0.00	-0.69
257000	0.009	73.643	1.059	50	0	0.000	0.309	0.062	-121.21	-209.89	0.00	0.00
258000	0.026	35.646	1.062	37	0	0.000	0.552	-0.417	-114.49	-155.93	-0.00	0.64
259000	0.005	25.236	0.616	42	0	0.000	0.571	-0.772	-115.02	-176.21	-0.01	-0.69
260000	0.026	24.748	1.356	45	0	0.000	0.339	-0.294	-116.48	-188.68	0.00	-0.69
261000	0.022	28.420	0.532	37	0	0.000	0.515	-0.096	-118.14	-155.93	-0.00	0.69
262000	0.020	33.286	0.897	43	0	0.000	0.392	-0.100	-112.26	-180.35	0.00	0.00
263000	0.003	57.727	1.448	37	0	0.000	0.388	-0.695	-112.55	-155.94	0.00	-1.96
264000	0.022	26.914	1.981	42	0	0.000	0.306	-0.712	-110.63	-176.22	0.00	0.00
265000	0.284	60.363	1.219	39	0	0.000	0.410	0.025	-118.08	-164.00	-0.01	-0.69
266000	0.029	150.918	1.661	41	0	0.000	0.404	-0.704	-117.98	-172.13	0.00	0.00
267000	0.000	23.865	1.395	42	0	0.000	0.444	-0.936	-115.42	-176.21	0.00	0.00
268000	0.041	47.487	1.443	44	0	0.000	0.472	0.159	-118.32	-184.51	0.00	-0.65
269000	0.030	104.787	1.261	39	0	0.000	0.296	0.051	-114.19	-163.99	0.00	0.00
270000	0.053	12.475	1.129	40	0	0.000	0.442	-0.178	-114.27	-168.02	0.00	-0.58
271000	0.017	16.823	1.419	39	0	0.000	0.508	-0.891	-113.50	-163.97	0.00	-2.57
272000	0.001	242.105	0.812	44	0	0.000	0.460	-1.134	-117.18	-184.51	0.00	4.30
273000	0.044	36.069	1.847	42	0	0.000	0.396	0.048	-114.23	-176.22	0.00	-0.09
274000	0.186	22.747	2.139	38	0	0.000	0.350	-0.834	-109.62	-159.94	0.00	2.93
